,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,332.25,334.880005,322.049988,322.480011,308.838165,4931700,0.0
1,2018-04-10,331.350006,336.690002,329.549988,334.829987,320.665741,5552000,1.9631156811531338
2,2018-04-11,331.600006,337.570007,326.309998,327.359985,313.511749,4573500,2.022818922111082
3,2018-04-12,331.980011,338.350006,330.459991,337.480011,323.203644,4325000,1.9700129617454587
4,2018-04-13,338.98999,339.670013,326.600006,329.27999900000003,315.350525,4733500,2.024902854788942
5,2018-04-16,332.339996,333.22000099999997,327.630005,331.769989,317.73516800000004,3901400,1.992494830507409
6,2018-04-17,334.730011,339.73999,333.649994,336.72000099999997,322.4758,3381800,1.9852993229232025
7,2018-04-18,338.329987,342.399994,337.179993,341.0,326.574768,3117500,1.9874486832844571
8,2018-04-19,340.190002,342.410004,337.5,340.640015,326.230011,3006800,2.0010567901131635
9,2018-04-20,340.730011,341.399994,335.049988,338.670013,324.343292,3038000,2.0058168775633525
10,2018-04-23,339.549988,341.26001,336.0,338.839996,324.506104,2765600,1.9994983384429033
11,2018-04-24,343.170013,347.670013,323.27999900000003,329.059998,315.139801,7051800,2.029721017624269
12,2018-04-25,338.119995,344.910004,330.519989,342.859985,328.356018,11023600,1.9597503715693156
13,2018-04-26,344.01001,345.649994,338.329987,342.790009,328.28903199999996,5273600,2.0002041366380663
14,2018-04-27,341.25,342.920013,337.769989,340.880005,326.459808,3390400,2.005603156453838
15,2018-04-30,341.170013,342.579987,333.399994,333.559998,319.449463,3721600,2.0219450984647143
16,2018-05-01,332.5,333.910004,324.179993,329.540009,315.59954799999997,4313100,2.0121987888881803
17,2018-05-02,329.5,330.709991,323.980011,324.190002,310.475861,3436100,2.0165026896788754
18,2018-05-03,322.97000099999997,332.630005,319.130005,330.690002,316.700867,6383200,1.9803441290613921
19,2018-05-04,328.040009,335.890015,328.040009,334.429993,320.282654,3655100,1.988816819429231
20,2018-05-07,335.230011,342.980011,335.209991,340.429993,326.028839,4192200,1.9823752309626843
21,2018-05-08,339.769989,341.940002,336.609985,338.369995,324.056,4014100,2.006088004345657
22,2018-05-09,339.48999,346.929993,338.579987,344.5,329.926666,4347000,1.9822060812772133
23,2018-05-10,343.98999,348.570007,342.410004,344.070007,331.158661,3920400,2.0012497253211614
24,2018-05-11,343.769989,345.420013,341.049988,342.459991,329.60907000000003,2332200,2.004701325825825
25,2018-05-14,344.0,347.73999,343.890015,344.589996,331.659149,2520300,1.993818726530877
26,2018-05-15,343.0,343.850006,340.26001,342.119995,329.28182999999996,3009100,2.007219692026477
27,2018-05-16,342.0,343.559998,340.299988,340.97000099999997,328.174957,2230100,2.003372713132027
28,2018-05-17,340.47000099999997,344.769989,340.25,344.140015,331.225983,2483300,1.99078859225365
29,2018-05-18,345.600006,352.049988,345.190002,351.230011,338.049927,4327700,1.9798138092476387
30,2018-05-21,358.459991,365.0,358.450012,363.920013,350.263794,6785400,1.9651296945848373
31,2018-05-22,364.0,364.850006,354.519989,355.019989,341.69775400000003,5389400,2.0250690785751786
32,2018-05-23,352.27999900000003,359.600006,351.619995,359.209991,345.730499,4497500,1.988335508184682
33,2018-05-24,358.450012,360.660004,354.369995,359.0,345.528381,3932100,2.000584933147632
34,2018-05-25,358.119995,360.600006,357.049988,360.089996,346.57748399999997,2463700,1.9969729900521866
35,2018-05-29,357.709991,360.97000099999997,350.660004,352.480011,339.253021,4249600,2.021589834210485
36,2018-05-30,355.649994,358.920013,354.100006,358.190002,344.748779,2825200,1.9840587649903192
37,2018-05-31,356.829987,356.829987,351.619995,352.160004,338.945038,4406300,2.01712289280869
38,2018-06-01,355.790009,358.149994,354.459991,356.72000099999997,343.33392299999997,2657800,1.987216873213678
39,2018-06-04,358.97000099999997,363.390015,358.850006,360.730011,347.193481,2950300,1.9888836252107676
40,2018-06-05,360.5,363.369995,358.850006,360.100006,346.587097,2567800,2.0017495278797632
41,2018-06-06,362.459991,371.600006,360.98999,371.559998,357.617035,4488400,1.9691570888640173
42,2018-06-07,372.0,374.480011,366.049988,368.52999900000003,354.700775,4517800,2.0082218517033126
43,2018-06-08,368.140015,371.420013,365.459991,369.5,355.63430800000003,3292900,1.9973748281461436
44,2018-06-11,371.0,373.329987,368.799988,370.940002,357.020325,2468500,1.9961179651905
45,2018-06-12,371.23999,372.730011,367.98999,370.619995,356.71234100000004,2440400,2.000863436955149
46,2018-06-13,370.670013,371.0,363.290009,363.850006,350.19638100000003,3867600,2.0186065381018574
47,2018-06-14,366.149994,367.640015,358.829987,362.420013,348.820099,4039500,2.003945678904879
48,2018-06-15,358.149994,361.660004,353.47000099999997,357.880005,344.450409,9946000,2.0126858386514215
49,2018-06-18,353.190002,357.649994,352.369995,354.73999,341.42819199999997,3363200,2.0088515957842814
50,2018-06-19,347.170013,347.170013,338.570007,341.119995,328.31933599999996,6857300,2.0399272842390843
51,2018-06-20,346.0,346.980011,340.459991,342.690002,329.830383,4540000,1.9954185795008985
52,2018-06-21,341.149994,341.149994,336.200012,337.660004,324.989166,4048300,2.014896635492547
53,2018-06-22,340.429993,340.940002,336.600006,338.910004,326.192261,3192000,1.996311705215996
54,2018-06-25,332.519989,333.850006,327.600006,331.200012,318.771606,5006200,2.0232789605092165
55,2018-06-26,332.390015,334.399994,330.480011,331.299988,318.867859,3112400,1.9996982311994531
56,2018-06-27,334.850006,341.420013,329.76001,329.820007,317.44342,4578900,2.004487238398488
57,2018-06-28,330.0,337.540009,327.290009,334.649994,322.092133,3348000,1.9855670488970634
58,2018-06-29,337.190002,340.0,335.359985,335.51001,322.91983,3108500,1.9974366904880125
59,2018-07-02,330.690002,336.329987,329.320007,336.079987,323.468475,2820700,1.9983040436144746
60,2018-07-03,338.179993,339.690002,332.0,332.929993,320.436676,1464400,2.009461430529631
61,2018-07-05,336.149994,337.27999900000003,329.100006,333.179993,320.677307,2427900,1.9992496548254626
62,2018-07-06,332.839996,336.100006,330.450012,334.640015,322.082581,2105100,1.9956370370112493
63,2018-07-09,337.5,343.040009,336.51001,341.920013,329.08935499999995,3128700,1.978708476476339
64,2018-07-10,342.77999900000003,348.0,342.77999900000003,347.160004,334.132629,3278300,1.9849061212708132
65,2018-07-11,341.730011,344.390015,339.190002,340.600006,327.818848,3056900,2.0192601229725167
66,2018-07-12,345.27999900000003,346.600006,342.73999,346.02999900000003,333.045074,2030700,1.9843077391680133
67,2018-07-13,347.0,351.23999,346.200012,350.790009,337.626465,2272300,1.9864305998521186
68,2018-07-16,353.97000099999997,356.339996,352.350006,356.100006,342.737183,2889000,1.9850884669740778
69,2018-07-17,357.609985,359.0,355.040009,356.880005,343.487946,2730500,1.997814394224748
70,2018-07-18,359.0,361.859985,354.26001,360.230011,346.71225,3090100,1.9907003694925351
71,2018-07-19,357.690002,359.390015,355.26001,355.329987,341.99609399999997,2711700,2.013790066077367
72,2018-07-20,353.040009,356.98999,353.0,354.899994,341.582214,1816700,2.0012115892005338
73,2018-07-23,355.0,355.0,352.390015,353.269989,340.013367,1943700,2.004614048888257
74,2018-07-24,356.75,359.47000099999997,354.640015,358.269989,344.82574500000004,3182000,1.9860440445655079
75,2018-07-25,351.519989,356.299988,345.5,355.920013,342.56393399999996,7378100,2.006602539655448
76,2018-07-26,355.380005,360.200012,355.269989,359.320007,345.83633399999997,3191200,1.9905376991713128
77,2018-07-27,361.059998,364.540009,359.47000099999997,360.649994,347.116455,2914700,1.996312250042627
78,2018-07-30,361.98999,362.450012,350.47000099999997,351.059998,337.886322,3080400,2.02731725646509
79,2018-07-31,354.380005,359.019989,354.059998,356.299988,342.929688,2728400,1.985293319740443
80,2018-08-01,354.089996,357.910004,350.5,352.76001,339.522583,2717800,2.0100350887278857
81,2018-08-02,348.619995,350.730011,346.02999900000003,349.730011,336.606232,2655900,2.0086638232485003
82,2018-08-03,349.5,350.98999,345.670013,348.440002,335.36465499999997,2285200,2.003702241397645
83,2018-08-06,347.369995,347.369995,343.119995,346.570007,333.564789,3251100,2.0053957208131976
84,2018-08-07,348.049988,352.119995,345.5,350.76001,337.597565,2267400,1.9880545019941125
85,2018-08-08,350.5,351.619995,346.25,347.77999900000003,334.72943100000003,2333600,2.0085686669980123
86,2018-08-09,346.070007,346.839996,343.119995,343.72000099999997,332.456421,2301800,2.0118119340980685
87,2018-08-10,341.0,341.0,336.450012,339.410004,328.28765899999996,2745700,2.01269849724288
88,2018-08-13,339.600006,342.149994,337.339996,338.359985,327.27209500000004,1877200,2.003103259979161
89,2018-08-14,339.119995,340.149994,337.619995,339.140015,328.026489,2017300,1.9976999765126506
90,2018-08-15,336.570007,337.140015,328.02999900000003,331.76001,320.888367,3798600,2.022245010783548
91,2018-08-16,339.059998,347.72000099999997,338.299988,345.980011,334.642365,5867900,1.9588993567608162
92,2018-08-17,346.0,348.5,341.670013,346.399994,335.048584,3069200,1.9987875779235724
93,2018-08-20,348.600006,352.609985,347.100006,350.73999,339.246338,3018200,1.9876261728809423
94,2018-08-21,351.0,354.450012,349.630005,353.769989,342.177094,2967200,1.9914351157695287
95,2018-08-22,354.320007,355.869995,349.839996,350.02999900000003,338.559631,2682900,2.010684769907393
96,2018-08-23,349.149994,350.27999900000003,345.459991,347.480011,336.09320099999997,1833400,2.0073385170924265
97,2018-08-24,348.769989,350.630005,348.100006,349.380005,337.930969,1954100,1.994561812431138
98,2018-08-27,352.109985,355.0,351.01001,353.73999,342.148071,2279500,1.9876746052941316
99,2018-08-28,355.0,355.679993,350.609985,351.209991,339.700958,2475100,2.007203664658845
100,2018-08-29,352.26001,352.350006,349.209991,350.190002,338.71441699999997,1850100,2.0029126731036713
101,2018-08-30,350.350006,350.950012,345.75,346.899994,335.532227,3257700,2.009484024378507
102,2018-08-31,345.049988,345.850006,341.579987,342.790009,331.556915,3462700,2.0119898039385387
103,2018-09-04,341.600006,346.320007,339.27999900000003,346.25,334.903503,2699400,1.9900072462093865
104,2018-09-05,345.769989,347.25,343.160004,346.679993,335.31939700000004,2959000,1.998759683256368
105,2018-09-06,347.549988,353.350006,346.579987,351.269989,339.759003,3585900,1.986933139340862
106,2018-09-07,348.820007,350.01001,344.459991,349.27999900000003,337.834229,3921900,2.005697406108845
107,2018-09-10,349.48999,350.75,341.679993,341.859985,330.65731800000003,3065500,2.0217048333398835
108,2018-09-11,339.01001,346.619995,337.309998,345.25,333.936279,2731800,1.990180984793628
109,2018-09-12,345.0,355.040009,344.609985,353.410004,341.828888,4003800,1.9769106592692833
110,2018-09-13,356.359985,360.420013,354.299988,355.459991,343.811737,3166500,1.994232861498047
111,2018-09-14,356.440002,362.26001,356.100006,359.799988,348.00946,2835800,1.9879377511263285
112,2018-09-17,359.27999900000003,361.299988,354.540009,355.959991,344.295319,2554500,2.0107877208031506
113,2018-09-18,357.299988,365.809998,356.100006,363.579987,351.665619,3003500,1.97904176172381
114,2018-09-19,363.579987,371.230011,363.190002,365.22000099999997,353.251862,4753400,1.9955095175633606
115,2018-09-20,368.73999,371.730011,365.670013,367.459991,355.41848799999997,4011100,1.993904125469812
116,2018-09-21,369.399994,372.570007,366.049988,372.230011,360.032227,7144000,1.9871852890443056
117,2018-09-24,371.0,371.890015,367.329987,367.98999,355.931122,2800200,2.0115221096095577
118,2018-09-25,369.079987,370.459991,366.880005,367.230011,355.196014,2969200,2.002069490448045
119,2018-09-26,367.5,368.559998,364.320007,365.02999900000003,353.068115,2368600,2.006026934788995
120,2018-09-27,368.399994,368.97000099999997,364.399994,367.390015,355.350769,2355900,1.993576265266763
121,2018-09-28,368.630005,374.22000099999997,366.22000099999997,371.899994,359.71295200000003,3600500,1.9878731404335546
122,2018-10-01,375.160004,383.209991,375.0,382.290009,369.762512,4755700,1.972821641279147
123,2018-10-02,380.850006,388.619995,379.769989,386.369995,373.708801,4622600,1.9894402100245907
124,2018-10-03,388.899994,394.27999900000003,386.690002,392.299988,379.44448900000003,4794300,1.9848840347147807
125,2018-10-04,390.73999,391.089996,385.290009,389.98999,377.210175,3822300,2.0059232238242832
126,2018-10-05,389.0,392.390015,383.02999900000003,386.47000099999997,373.805542,2899700,2.0091080523478975
127,2018-10-08,383.839996,386.730011,377.350006,385.769989,373.128479,3324000,2.001814583871116
