,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,148.259995,150.429993,148.009995,148.25,141.536057,1465800,0.0
1,2018-04-10,149.990005,152.740005,149.83999599999999,152.050003,145.163971,2257400,1.975008201742686
2,2018-04-11,149.399994,149.869995,148.16000400000001,148.399994,142.929489,1734900,2.024595748972874
3,2018-04-12,149.179993,151.130005,148.929993,150.08999599999999,144.55719,2005600,1.9887400756543427
4,2018-04-13,151.0,151.41000400000001,149.46000700000002,150.130005,144.59573400000002,1607800,1.999733504305152
5,2018-04-16,151.449997,152.050003,150.479996,151.419998,145.838165,2151600,1.9914806959646112
6,2018-04-17,152.649994,154.58999599999999,152.080002,154.240005,148.554214,2702300,1.9817167601881236
7,2018-04-18,154.350006,155.699997,153.33999599999999,155.520004,149.787018,1975700,1.9917695539668323
8,2018-04-19,155.0,155.21000700000002,153.619995,154.58999599999999,148.89129599999998,1512900,2.0060159649658056
9,2018-04-20,154.020004,154.75,151.91000400000001,152.41000400000001,146.79168700000002,2302000,2.0143034705254648
10,2018-04-23,153.229996,153.46000700000002,152.110001,153.03999299999998,147.398438,1533000,1.9958835008571911
11,2018-04-24,153.570007,154.33999599999999,149.850006,151.070007,145.501068,1922600,2.013040219161438
12,2018-04-25,151.5,151.5,148.429993,150.08999599999999,144.55719,2040200,2.006529489147298
13,2018-04-26,150.929993,153.130005,150.600006,152.28999299999998,146.676086,1634600,1.985553896505859
14,2018-04-27,152.28999299999998,152.970001,151.190002,152.389999,146.772415,1179500,1.9993437495855617
15,2018-04-30,153.169998,153.259995,151.179993,151.199997,145.626266,1504700,2.007870383754042
16,2018-05-01,151.08999599999999,151.949997,150.119995,151.919998,146.319717,1204800,1.9952606568623048
17,2018-05-02,151.720001,152.08999599999999,150.41000400000001,150.71000700000002,145.154327,1642100,2.0080286042319666
18,2018-05-03,150.300003,152.03999299999998,149.139999,151.729996,146.136719,1725000,1.9932776047789524
19,2018-05-04,150.71000700000002,153.96000700000002,150.350006,153.440002,147.783676,1504100,1.9888555397698704
20,2018-05-07,152.949997,153.080002,151.83999599999999,152.300003,146.685715,2057000,2.0074852198131605
21,2018-05-08,151.350006,152.5,151.029999,151.940002,146.33900500000001,1770100,2.002369362875222
22,2018-05-09,152.899994,154.979996,152.199997,154.619995,148.92021200000002,1515300,1.9826672287759417
23,2018-05-10,154.990005,157.0,154.429993,156.53999299999998,150.769409,1299400,1.9877347765053244
24,2018-05-11,156.53999299999998,157.619995,155.820007,157.080002,151.28951999999998,1211600,1.9965622040162694
25,2018-05-14,157.320007,157.649994,155.309998,155.570007,149.835175,1636700,2.009706208986672
26,2018-05-15,154.729996,154.800003,153.380005,154.070007,148.390457,1774500,2.009735833918668
27,2018-05-16,154.5,155.050003,153.66000400000001,154.080002,148.400101,1946900,1.999935131101569
28,2018-05-17,154.41000400000001,155.720001,153.820007,154.929993,149.218765,1615300,1.9945137091692764
29,2018-05-18,155.0,155.929993,154.619995,155.309998,149.58476299999998,1517400,1.9975532483105178
