Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-November-2020,57.00,57.00,49.50,52.20,53.185779816513761467,436,11,23189.00,436,100.00,7.50,-4.80
24-November-2020,52.00,56.55,52.00,54.00,53.530852994555353901,2204,28,117982.00,1952,88.57,4.55,2.00
23-November-2020,51.00,52.00,50.10,52.00,51.574757281553398058,1030,7,53122.00,1030,100.00,1.90,1.00
20-November-2020,48.55,50.00,48.55,50.00,49.934782608695652173,230,6,11485.00,220,95.65,1.45,1.45
19-November-2020,47.50,51.75,45.00,50.00,49.318252730109204368,641,14,31613.00,628,97.97,6.75,2.50
18-November-2020,50.00,50.00,48.45,48.50,48.498542274052478134,343,4,16635.00,243,70.85,1.55,-1.50
17-November-2020,49.95,50.00,47.70,50.00,48.348958333333333333,192,8,9283.00,166,86.46,2.30,0.05
14-November-2020,54.40,54.40,44.75,46.75,47.269503546099290780,141,6,6665.00,106,75.18,9.65,-7.65
13-November-2020,49.50,52.90,49.50,49.60,49.933891992551210428,1074,13,53629.00,942,87.71,3.40,0.10
12-November-2020,53.75,53.75,47.50,53.40,51.117647058823529411,476,9,24332.00,246,51.68,6.25,-0.35
11-November-2020,47.85,53.75,47.50,49.70,49.651851851851851851,540,10,26812.00,270,50.00,6.25,1.85
10-November-2020,53.95,53.95,51.00,51.10,53.279069767441860465,86,6,4582.00,85,98.84,2.95,-2.85
9-November-2020,53.40,56.95,48.10,49.75,50.408686551543694400,1911,21,96331.00,1325,69.34,8.85,-3.65
6-November-2020,54.00,54.00,50.15,53.10,53.362745098039215686,510,14,27215.00,358,70.20,3.85,-0.90
5-November-2020,50.00,50.00,50.00,50.00,50.000000000000000000,401,4,20050.00,401,100.00,0.00,0.00
4-November-2020,52.90,52.90,48.10,48.10,49.901840490797546012,163,7,8134.00,162,99.39,4.80,-4.80
3-November-2020,53.35,53.35,48.10,48.75,49.129032258064516129,217,7,10661.00,217,100.00,5.25,-4.60
2-November-2020,53.80,53.80,48.10,52.95,49.601199400299850074,667,15,33084.00,566,84.86,5.70,-0.85
30-October-2020,53.40,53.40,53.40,53.40,53.400000000000000000,800,1,42720.00,800,100.00,0.00,0.00
27-October-2020,49.00,53.85,47.50,53.40,50.583469721767594108,1222,12,61813.00,821,67.18,6.35,4.40
26-October-2020,53.90,53.90,49.00,49.85,49.763120567375886524,705,13,35083.00,343,48.65,4.90,-4.05
23-October-2020,54.00,54.00,51.00,53.90,52.764000000000000000,250,7,13191.00,230,92.00,3.00,-0.10
22-October-2020,49.15,51.90,48.80,49.30,50.221354166666666666,768,12,38570.00,689,89.71,3.10,0.15
21-October-2020,48.50,52.00,48.50,50.05,51.029587334544510770,3853,16,196617.00,3452,89.59,3.50,1.55
20-October-2020,50.10,51.45,46.00,48.50,49.998058252427184466,2575,12,128745.00,2574,99.96,5.45,-1.60
19-October-2020,54.00,54.00,51.00,51.00,51.005988023952095808,501,3,25554.00,501,100.00,3.00,-3.00
16-October-2020,55.90,55.90,49.20,49.75,54.739130434782608695,23,5,1259.00,21,91.30,6.70,-6.15
14-October-2020,51.05,54.80,51.05,52.25,52.164926022628372497,2298,9,119875.00,1798,78.24,3.75,1.20
13-October-2020,55.00,56.45,53.55,53.60,54.026801883375588554,2761,29,149168.00,1942,70.34,2.90,-1.40
12-October-2020,56.75,56.75,52.40,56.50,55.957831325301204819,1826,13,102179.00,1626,89.05,4.35,-0.25
9-October-2020,58.95,58.95,54.85,56.95,56.255271084337349397,2656,20,149414.00,2655,99.96,4.10,-2.00
8-October-2020,66.80,66.80,54.85,56.10,56.987126436781609195,2175,36,123947.00,1520,69.88,11.95,-10.70
7-October-2020,59.50,60.90,57.00,60.90,57.640794223826714801,554,10,31933.00,552,99.64,3.90,1.40
6-October-2020,60.00,60.00,58.00,58.00,58.720930232558139534,430,8,25250.00,430,100.00,2.00,-2.00
5-October-2020,57.50,62.35,57.50,61.05,59.998054474708171206,514,15,30839.00,514,100.00,4.85,3.55
1-October-2020,57.50,59.40,57.50,59.40,57.566433566433566433,715,6,41160.00,715,100.00,1.90,1.90
30-September-2020,57.00,57.75,55.15,57.00,57.689365853658536585,10250,19,591316.00,10245,99.95,2.60,0.00
29-September-2020,55.05,55.05,55.00,55.00,55.007017543859649122,570,4,31354.00,485,85.09,0.05,-0.05
28-September-2020,54.00,56.15,54.00,56.15,55.876363636363636363,2750,4,153660.00,2750,100.00,2.15,2.15
25-September-2020,53.00,54.00,53.00,53.50,53.433753943217665615,634,6,33877.00,634,100.00,1.00,0.50
24-September-2020,56.70,56.70,52.75,52.75,54.979096257353861559,7989,17,439228.00,7364,92.18,3.95,-3.95
23-September-2020,58.30,58.30,55.00,55.50,56.565284178187403993,651,11,36824.00,651,100.00,3.30,-2.80
21-September-2020,60.55,60.55,55.10,56.90,58.728803716608594657,1722,13,101131.00,1463,84.96,5.45,-3.65
18-September-2020,52.40,57.75,52.35,57.70,54.069411268793030771,28468,14,1539248.00,28278,99.33,5.40,5.30
16-September-2020,55.30,55.30,55.00,55.00,55.063291139240506329,711,6,39150.00,711,100.00,0.30,-0.30
15-September-2020,58.80,58.80,55.00,55.00,56.232673267326732673,1414,8,79513.00,1374,97.17,3.80,-3.80
14-September-2020,57.50,58.00,55.95,56.00,56.310934636530238240,1637,13,92181.00,1637,100.00,2.05,-1.50
11-September-2020,58.00,58.00,56.00,56.00,56.125860373647984267,2034,11,114160.00,2033,99.95,2.00,-2.00
10-September-2020,55.00,58.90,55.00,56.00,58.833333333333333333,210,7,12355.00,209,99.52,3.90,1.00
9-September-2020,56.00,57.70,56.00,56.10,56.547058823529411764,1530,11,86517.00,1520,99.35,1.70,0.10
8-September-2020,58.35,58.35,55.00,55.00,56.360139860139860139,858,16,48357.00,758,88.34,3.35,-3.35
7-September-2020,57.00,59.85,54.15,55.60,55.989092188599577762,2842,25,159121.00,2783,97.92,5.70,-1.40
4-September-2020,57.00,57.20,51.80,57.00,55.057628719886632026,4234,35,233114.00,3738,88.29,5.40,0.00
3-September-2020,59.80,59.80,54.50,54.50,55.642416769420468557,811,17,45126.00,811,100.00,5.30,-5.30
2-September-2020,61.95,61.95,57.00,57.00,58.023904382470119521,5522,35,320408.00,5507,99.73,4.95,-4.95
1-September-2020,61.30,61.30,59.00,59.00,59.759918616480162767,983,8,58744.00,983,100.00,2.30,-2.30
31-August-2020,63.00,63.00,61.30,61.30,61.515057113187954309,4815,32,296195.00,3972,82.49,1.70,-1.70
28-August-2020,65.30,69.00,64.50,64.50,64.806329849012775842,3444,95,223193.00,3394,98.55,4.50,-0.80
27-August-2020,69.90,69.90,67.00,67.85,68.650930851063829787,4512,39,309753.00,4329,95.94,2.90,-2.05
26-August-2020,72.20,72.20,65.50,67.00,67.277818076309299289,6893,74,463746.00,5748,83.39,6.70,-5.20
25-August-2020,70.75,70.75,64.05,68.90,67.923637853338795575,12205,95,829008.00,10622,87.03,6.70,-1.85
24-August-2020,68.95,69.20,63.00,67.40,68.429463442968126043,13773,64,942479.00,12928,93.86,6.20,-1.55
21-August-2020,66.15,66.15,65.00,65.95,66.047796730632551528,11256,29,743434.00,10256,91.12,1.15,-0.20
20-August-2020,63.00,63.00,63.00,63.00,63.000000000000000000,140,4,8820.00,140,100.00,0.00,0.00
19-August-2020,60.00,60.00,60.00,60.00,60.000000000000000000,609,6,36540.00,609,100.00,0.00,0.00
18-August-2020,57.15,57.15,57.15,57.15,57.142857142857142857,119,4,6800.00,119,100.00,0.00,0.00
17-August-2020,54.45,54.45,53.00,54.45,54.168291649003815175,2359,19,127783.00,2359,100.00,1.45,0.00
14-August-2020,51.90,51.90,51.90,51.90,51.892561983471074380,121,4,6279.00,121,100.00,0.00,0.00
13-August-2020,49.45,49.45,49.40,49.45,49.449833887043189368,1505,10,74422.00,1505,100.00,0.05,0.00
12-August-2020,47.10,47.10,47.10,47.10,47.099462365591397849,372,5,17521.00,372,100.00,0.00,0.00
11-August-2020,43.20,44.90,43.20,44.90,44.824324324324324324,740,12,33170.00,740,100.00,1.70,1.70
10-August-2020,41.70,42.80,41.70,42.80,42.773384763741562198,2074,15,88712.00,2074,100.00,1.10,1.10
7-August-2020,40.00,40.80,40.00,40.80,40.759748427672955974,3180,18,129616.00,3180,100.00,0.80,0.80
6-August-2020,38.90,38.90,38.90,38.90,38.895161290322580645,124,3,4823.00,124,100.00,0.00,0.00
5-August-2020,38.15,38.15,38.15,38.15,38.149789029535864978,474,3,18083.00,474,100.00,0.00,0.00
4-August-2020,37.45,37.45,37.45,37.45,37.444444444444444444,63,2,2359.00,63,100.00,0.00,0.00
3-August-2020,35.35,36.75,35.35,36.75,36.714100205605453955,9241,15,339275.00,9241,100.00,1.40,1.40
30-July-2020,36.05,36.05,36.05,36.05,36.049242424242424242,528,3,19034.00,528,100.00,0.00,0.00
29-July-2020,36.75,36.75,36.75,36.75,36.750000000000000000,400,3,14700.00,400,100.00,0.00,0.00
28-July-2020,38.50,38.50,37.45,37.45,37.600000000000000000,700,6,26320.00,700,100.00,1.05,-1.05
27-July-2020,38.20,38.20,38.20,38.20,38.199430199430199430,351,2,13408.00,351,100.00,0.00,0.00
24-July-2020,38.95,38.95,38.95,38.95,38.500000000000000000,2,2,77.00,2,100.00,0.00,0.00
23-July-2020,39.70,39.70,39.70,39.70,39.699823633156966490,2835,16,112549.00,2835,100.00,0.00,0.00
22-July-2020,41.95,41.95,40.35,40.50,40.812209925026776151,2801,16,114315.00,2801,100.00,1.60,-1.45
21-July-2020,41.15,41.15,41.15,41.15,41.000000000000000000,1,1,41.00,1,100.00,0.00,0.00
20-July-2020,40.35,40.35,40.35,40.35,40.349676225716928769,1081,4,43618.00,1081,100.00,0.00,0.00
17-July-2020,39.60,39.60,39.60,39.60,39.599938404681244225,6494,24,257162.00,6494,100.00,0.00,0.00
15-July-2020,38.85,39.00,38.85,38.85,38.920000000000000000,850,7,33082.00,850,100.00,0.15,0.00
14-July-2020,41.20,41.20,39.60,39.60,40.595684803001876172,1066,12,43275.00,1066,100.00,1.60,-1.60
13-July-2020,41.20,41.20,40.40,40.40,40.985294117647058823,136,6,5574.00,136,100.00,0.80,-0.80
10-July-2020,41.65,41.65,40.05,41.20,40.896617135630730319,3163,24,129356.00,3163,100.00,1.60,-0.45
9-July-2020,41.45,41.45,40.00,40.85,41.443610785463071512,4265,15,176757.00,4265,100.00,1.45,-0.60
8-July-2020,39.90,40.65,39.90,40.65,40.641711229946524064,187,5,7600.00,187,100.00,0.75,0.75
7-July-2020,39.90,39.90,39.90,39.90,39.899977772838408535,4499,14,179510.00,4499,100.00,0.00,0.00
6-July-2020,39.15,39.15,39.15,39.15,39.144827586206896551,145,2,5676.00,145,100.00,0.00,0.00
3-July-2020,37.70,38.40,37.70,38.40,38.230769230769230769,65,2,2485.00,65,100.00,0.70,0.70
2-July-2020,37.70,37.70,37.70,37.70,37.699494949494949494,1584,7,59716.00,1584,100.00,0.00,0.00
1-July-2020,37.10,37.10,37.00,37.00,37.061030068472759749,3359,22,124488.00,3359,100.00,0.10,-0.10
30-June-2020,36.40,36.40,36.40,36.40,36.399723374827109266,723,10,26317.00,723,100.00,0.00,0.00
29-June-2020,35.70,35.70,35.70,35.70,35.698550724637681159,345,2,12316.00,345,100.00,0.00,0.00
26-June-2020,35.00,35.00,35.00,35.00,35.000000000000000000,348,3,12180.00,348,100.00,0.00,0.00
25-June-2020,34.00,34.35,34.00,34.35,34.175000000000000000,1000,5,34175.00,1000,100.00,0.35,0.35
24-June-2020,33.70,33.70,33.70,33.70,33.699802501645819618,1519,5,51190.00,1519,100.00,0.00,0.00
23-June-2020,32.45,33.05,32.45,33.05,33.034090909090909090,1232,9,40698.00,1232,100.00,0.60,0.60
22-June-2020,32.45,32.45,32.00,32.45,32.254807692307692307,1040,8,33545.00,1040,100.00,0.45,0.00
19-June-2020,32.45,32.45,31.50,32.45,32.019220779220779220,3850,10,123274.00,3850,100.00,0.95,0.00
18-June-2020,31.85,31.85,31.85,31.85,31.842105263157894736,114,3,3630.00,114,100.00,0.00,0.00
17-June-2020,31.25,31.25,31.25,31.25,31.250000000000000000,120,3,3750.00,120,100.00,0.00,0.00
16-June-2020,31.85,31.85,31.85,31.85,31.849909584086799276,553,4,17613.00,553,100.00,0.00,0.00
15-June-2020,31.25,31.25,30.65,31.25,30.945619335347432024,662,12,20486.00,662,100.00,0.60,0.00
12-June-2020,30.00,30.65,30.00,30.65,30.292642140468227424,2392,9,72460.00,2392,100.00,0.65,0.65
11-June-2020,29.95,30.50,29.95,30.05,30.360888888888888888,1125,7,34156.00,1125,100.00,0.55,0.10
10-June-2020,29.90,29.95,29.90,29.95,29.942647058823529411,1360,9,40722.00,1360,100.00,0.05,0.05
9-June-2020,28.55,28.55,28.55,28.55,28.549885757806549885,1313,13,37486.00,1313,100.00,0.00,0.00
8-June-2020,27.20,27.20,27.20,27.20,27.199963493657022907,10957,14,298030.00,10957,100.00,0.00,0.00
5-June-2020,25.95,25.95,25.95,25.95,25.948717948717948717,273,3,7084.00,273,100.00,0.00,0.00
4-June-2020,24.75,24.75,24.75,24.75,24.750000000000000000,628,4,15543.00,528,84.08,0.00,0.00
3-June-2020,23.55,23.60,23.55,23.60,23.558333333333333333,600,4,14135.00,600,100.00,0.05,0.05
2-June-2020,22.50,22.50,22.50,22.50,22.454545454545454545,11,1,247.00,11,100.00,0.00,0.00
1-June-2020,22.00,22.00,22.00,22.00,22.000000000000000000,300,5,6600.00,300,100.00,0.00,0.00
28-May-2020,21.00,21.50,21.00,21.00,21.067729083665338645,753,6,15864.00,753,100.00,0.50,0.00
27-May-2020,20.55,20.55,20.55,20.55,20.500000000000000000,10,1,205.00,10,100.00,0.00,0.00
20-May-2020,20.55,20.55,20.55,20.55,20.550000000000000000,100,1,2055.00,100,100.00,0.00,0.00
19-May-2020,21.05,21.05,21.00,21.05,21.026666666666666666,75,2,1577.00,75,100.00,0.05,0.00
18-May-2020,21.00,21.00,21.00,21.00,21.000000000000000000,98,2,2058.00,98,100.00,0.00,0.00
15-May-2020,21.00,21.00,21.00,21.00,21.000000000000000000,100,1,2100.00,100,100.00,0.00,0.00
14-May-2020,22.00,22.00,22.00,22.00,22.000000000000000000,250,3,5500.00,250,100.00,0.00,0.00
13-May-2020,21.95,21.95,21.95,21.95,21.949596774193548387,992,3,21774.00,992,100.00,0.00,0.00
12-May-2020,21.55,21.55,20.95,20.95,20.960784313725490196,102,3,2138.00,102,100.00,0.60,-0.60
11-May-2020,20.55,22.00,20.55,21.95,21.897763578274760383,313,4,6854.00,303,96.81,1.45,1.40
7-May-2020,20.15,22.00,20.15,21.10,21.454787234042553191,752,12,16134.00,621,82.58,1.85,0.95
6-May-2020,21.00,21.00,21.00,21.00,21.000000000000000000,25,1,525.00,25,100.00,0.00,0.00
5-May-2020,22.00,22.00,22.00,22.00,22.000000000000000000,138,1,3036.00,138,100.00,0.00,0.00
4-May-2020,23.05,23.10,21.95,22.00,22.172645739910313901,446,11,9889.00,406,91.03,1.15,-1.05
30-April-2020,24.25,25.45,23.05,23.10,25.065294815987336762,2527,18,63340.00,2493,98.65,2.40,-1.15
29-April-2020,23.50,24.25,23.50,24.25,24.077018633540372670,805,14,19382.00,805,100.00,0.75,0.75
28-April-2020,23.10,23.10,20.90,23.10,21.906346967559943582,3545,22,77658.00,3125,88.15,2.20,0.00
27-April-2020,22.00,22.00,22.00,22.00,22.000000000000000000,10,2,220.00,10,100.00,0.00,0.00
24-April-2020,21.45,22.00,21.40,22.00,21.709523809523809523,210,5,4559.00,210,100.00,0.60,0.55
23-April-2020,20.45,21.50,20.45,21.45,21.178571428571428571,140,3,2965.00,140,100.00,1.05,1.00
22-April-2020,20.20,21.20,20.20,20.50,21.175704989154013015,461,10,9762.00,459,99.57,1.00,0.30
21-April-2020,20.35,20.35,19.40,20.20,20.067988668555240793,706,13,14168.00,706,100.00,0.95,-0.15
20-April-2020,20.35,20.35,20.35,20.35,20.348258706467661691,402,5,8180.00,402,100.00,0.00,0.00
17-April-2020,19.40,19.40,18.70,19.40,18.882352941176470588,136,4,2568.00,136,100.00,0.70,0.00
16-April-2020,18.90,18.90,18.50,18.50,18.690181124880838894,1049,3,19606.00,1049,100.00,0.40,-0.40
15-April-2020,18.00,18.00,18.00,18.00,18.000000000000000000,155,3,2790.00,155,100.00,0.00,0.00
13-April-2020,18.05,18.05,17.40,18.00,17.764478764478764478,518,7,9202.00,316,61.00,0.65,-0.05
8-April-2020,16.50,18.05,16.50,18.05,17.466772151898734177,632,4,11039.00,200,31.65,1.55,1.55
7-April-2020,16.50,17.30,15.70,17.20,15.773681255514263561,37403,31,589983.00,37343,99.84,1.60,0.70
3-April-2020,16.25,17.00,16.25,16.50,16.289521502119927316,1651,8,26894.00,1551,93.94,0.75,0.25
1-April-2020,17.10,17.10,17.10,17.10,17.099774266365688487,2215,10,37876.00,2215,100.00,0.00,0.00
31-March-2020,17.95,19.50,17.95,17.95,18.013636363636363636,440,6,7926.00,440,100.00,1.55,0.00
27-March-2020,18.85,18.85,18.85,18.85,18.850000000000000000,600,2,11310.00,600,100.00,0.00,0.00
26-March-2020,18.75,19.80,18.75,19.80,19.126350789692435577,1203,6,23009.00,1203,100.00,1.05,1.05
25-March-2020,17.90,19.70,17.90,19.70,17.922095671981776765,6585,5,118017.00,6585,100.00,1.80,1.80
24-March-2020,18.50,18.80,18.10,18.80,18.334598355471220746,1581,5,28987.00,1581,100.00,0.70,0.30
23-March-2020,19.00,19.00,19.00,19.00,19.000000000000000000,34010,13,646190.00,34010,100.00,0.00,0.00
20-March-2020,19.90,19.90,19.90,19.90,19.900000000000000000,3250,12,64675.00,3250,100.00,0.00,0.00
19-March-2020,21.00,21.00,19.75,20.90,20.625000000000000000,400,4,8250.00,400,100.00,1.25,-0.10
18-March-2020,21.00,21.00,20.75,20.75,20.971175166297117516,451,8,9458.00,451,100.00,0.25,-0.25
17-March-2020,21.50,21.50,21.50,21.50,21.500000000000000000,100,1,2150.00,100,100.00,0.00,0.00
16-March-2020,21.40,22.50,21.40,22.50,22.463057466163745285,4507,4,101241.00,4507,100.00,1.10,1.10
13-March-2020,23.10,23.10,22.50,22.50,22.516674962667994026,4018,29,90472.00,4018,100.00,0.60,-0.60
12-March-2020,23.10,23.50,23.10,23.50,23.351449275362318840,276,5,6445.00,276,100.00,0.40,0.40
11-March-2020,24.30,24.30,22.05,24.30,22.894117647058823529,170,29,3892.00,125,73.53,2.25,0.00
9-March-2020,23.15,23.15,23.15,23.15,23.150000000000000000,200,4,4630.00,200,100.00,0.00,0.00
6-March-2020,26.80,26.80,24.35,24.35,25.500000000000000000,2,2,51.00,1,50.00,2.45,-2.45
5-March-2020,26.00,26.00,25.60,25.60,25.638461538461538461,520,4,13332.00,520,100.00,0.40,-0.40
4-March-2020,26.95,26.95,25.00,26.90,25.114285714285714285,210,4,5274.00,210,100.00,1.95,-0.05
3-March-2020,26.05,27.90,26.05,26.25,26.904265402843601895,2110,7,56768.00,2110,100.00,1.85,0.20
2-March-2020,27.00,27.40,26.00,27.40,26.720345075485262401,1391,7,37168.00,1391,100.00,1.40,0.40
28-February-2020,26.40,29.00,26.40,26.40,27.198501872659176029,801,11,21786.00,801,100.00,2.60,0.00
27-February-2020,25.15,27.75,25.15,27.75,26.783558792924037460,961,12,25739.00,961,100.00,2.60,2.60
26-February-2020,24.05,26.45,24.00,26.45,25.751515151515151515,2640,14,67984.00,2640,100.00,2.45,2.40
25-February-2020,27.65,27.65,25.05,25.20,25.263810597519729425,887,7,22409.00,887,100.00,2.60,-2.45
24-February-2020,26.00,26.35,26.00,26.35,26.247467438494934876,691,9,18137.00,691,100.00,0.35,0.35
20-February-2020,24.00,26.25,24.00,25.10,25.009009009009009009,111,5,2776.00,111,100.00,2.25,1.10
19-February-2020,23.50,25.75,23.50,25.00,25.190635451505016722,897,12,22596.00,897,100.00,2.25,1.50
18-February-2020,24.60,24.60,24.00,24.60,24.144200626959247648,6061,24,146338.00,6061,100.00,0.60,0.00
17-February-2020,25.00,25.20,23.25,23.45,25.106657833719774759,9057,29,227391.00,9057,100.00,1.95,-1.55
14-February-2020,24.45,24.45,24.00,24.00,24.318311874105865522,2796,14,67994.00,2796,100.00,0.45,-0.45
13-February-2020,21.10,23.30,21.10,23.30,21.951205173427395649,1701,9,37339.00,1701,100.00,2.20,2.20
12-February-2020,21.15,22.20,21.00,22.20,22.000555555555555555,1800,14,39601.00,1800,100.00,1.20,1.05
11-February-2020,21.15,23.00,21.15,21.15,22.249663526244952893,1486,11,33063.00,1486,100.00,1.85,0.00
10-February-2020,22.25,22.25,21.05,22.25,22.248612652608213096,901,18,20046.00,901,100.00,1.20,0.00
7-February-2020,22.95,22.95,20.90,21.20,21.616339193381592554,967,42,20903.00,967,100.00,2.05,-1.75
6-February-2020,22.50,23.00,22.00,22.00,22.280178837555886736,671,26,14950.00,671,100.00,1.00,-0.50
5-February-2020,23.00,23.00,22.05,22.05,22.530219780219780219,728,7,16402.00,728,100.00,0.95,-0.95
4-February-2020,23.75,23.75,21.75,22.20,22.008174386920980926,367,11,8077.00,367,100.00,2.00,-1.55
3-February-2020,24.75,24.75,22.55,22.70,23.591534391534391534,945,23,22294.00,945,100.00,2.20,-2.05
1-February-2020,26.00,26.00,23.70,23.70,23.796958174904942965,1315,9,31293.00,1315,100.00,2.30,-2.30
31-January-2020,25.00,25.00,23.80,24.90,24.029840014380729822,5563,28,133678.00,5563,100.00,1.20,-0.10
30-January-2020,25.15,25.15,25.05,25.05,25.102816901408450704,3550,15,89115.00,3550,100.00,0.10,-0.10
29-January-2020,26.20,27.95,26.20,26.35,26.343313373253493013,501,5,13198.00,501,100.00,1.75,0.15
28-January-2020,26.00,27.50,26.00,27.50,26.968750000000000000,800,4,21575.00,800,100.00,1.50,1.50
27-January-2020,26.95,27.55,25.15,26.50,27.035060012634238787,3166,17,85593.00,3166,100.00,2.40,-0.45
24-January-2020,28.00,28.70,26.25,26.25,26.829291949563530552,1031,11,27661.00,1031,100.00,2.45,-1.75
23-January-2020,27.50,27.55,27.50,27.50,27.502172024326672458,2302,12,63310.00,2302,100.00,0.05,0.00
22-January-2020,28.95,29.00,28.90,28.90,28.913340935005701254,877,12,25357.00,877,100.00,0.10,-0.05
21-January-2020,32.00,32.00,30.40,30.40,30.506666666666666666,750,5,22880.00,750,100.00,1.60,-1.60
20-January-2020,30.90,33.00,30.90,31.95,31.305457746478873239,1136,16,35563.00,1136,100.00,2.10,1.05
17-January-2020,32.45,32.50,31.95,32.50,32.337323177366702937,1838,12,59436.00,1838,100.00,0.55,0.05
16-January-2020,33.00,34.00,31.25,31.25,33.306056701030927835,1552,14,51691.00,1552,100.00,2.75,-1.75
15-January-2020,35.00,35.70,32.80,32.85,34.162660006244146113,3203,17,109423.00,2452,76.55,2.90,-2.15
14-January-2020,37.00,37.00,34.50,34.50,35.191489361702127659,470,4,16540.00,460,97.87,2.50,-2.50
13-January-2020,39.90,39.90,36.10,36.30,37.107790396493325363,5019,28,186244.00,4915,97.93,3.80,-3.60
