Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-January-2021,1.81,1.81,1.71,1.71,1.794982698961937716,1156,5,2075.00,1156,100.00,0.10,-0.10
19-January-2021,1.81,1.81,1.72,1.80,1.762975778546712802,1156,7,2038.00,1156,100.00,0.09,-0.01
18-January-2021,1.81,1.81,1.81,1.81,1.810000000000000000,600,2,1086.00,600,100.00,0.00,0.00
15-January-2021,1.81,1.89,1.72,1.81,1.783108643933386201,2522,19,4497.00,2522,100.00,0.17,0.00
14-January-2021,1.80,1.81,1.65,1.81,1.679170478804513571,6558,15,11012.00,6558,100.00,0.16,0.01
13-January-2021,1.65,1.73,1.65,1.73,1.712514092446448703,887,5,1519.00,887,100.00,0.08,0.08
12-January-2021,1.65,1.66,1.65,1.65,1.650070126227208976,2852,19,4706.00,2852,100.00,0.01,0.00
11-January-2021,1.82,1.91,1.73,1.73,1.817602386764307024,7374,15,13403.00,7374,100.00,0.18,-0.09
8-January-2021,1.74,1.82,1.66,1.82,1.689128094725511302,9290,34,15692.00,9290,100.00,0.16,0.08
7-January-2021,1.90,1.92,1.74,1.74,1.857142857142857142,1778,14,3302.00,1778,100.00,0.18,-0.16
6-January-2021,2.00,2.00,1.83,1.83,1.853768520506764011,9314,22,17266.00,9314,100.00,0.17,-0.17
5-January-2021,1.95,1.95,1.81,1.92,1.934945788156797331,1199,22,2320.00,1199,100.00,0.14,-0.03
4-January-2021,1.90,1.90,1.72,1.90,1.834859330780755784,6007,32,11022.00,6007,100.00,0.18,0.00
1-January-2021,1.81,1.81,1.81,1.81,1.809610154125113327,1103,5,1996.00,1103,100.00,0.00,0.00
31-December-2020,1.99,1.99,1.81,1.81,1.826891492390233220,9133,19,16685.00,9133,100.00,0.18,-0.18
30-December-2020,2.08,2.08,1.90,1.90,1.955936920222634508,2156,10,4217.00,2156,100.00,0.18,-0.18
