Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-January-2021,181.65,193.05,181.65,188.35,188.197231368859619649,14881,293,2800563.00,14211,95.50,11.40,6.70
19-January-2021,181.60,185.60,181.60,182.05,182.935612082670906200,1258,81,230133.00,1037,82.43,4.00,0.45
18-January-2021,184.05,184.50,178.00,178.30,181.371042026482440990,3474,272,630083.00,2206,63.50,6.50,-5.75
15-January-2021,185.60,187.00,182.45,182.45,185.285407725321888412,2796,199,518058.00,1911,68.35,4.55,-3.15
14-January-2021,188.05,190.00,185.65,185.90,187.574515648286140089,2684,153,503450.00,2223,82.82,4.35,-2.15
13-January-2021,189.30,199.50,188.05,188.20,193.378336356569059341,3859,151,746247.00,2024,52.45,11.45,-1.10
12-January-2021,188.00,191.90,185.90,190.70,190.516934046345811051,2244,174,427520.00,1672,74.51,6.00,2.70
11-January-2021,197.30,210.00,189.05,190.25,196.290431464631640739,6814,403,1337523.00,3267,47.95,20.95,-7.05
8-January-2021,200.15,204.00,196.45,197.25,200.950095969289827255,2605,307,523475.00,1682,64.57,7.55,-2.90
7-January-2021,202.00,209.50,194.85,198.25,202.418298605671314428,12766,759,2584072.00,5192,40.67,14.65,-3.75
6-January-2021,196.65,198.00,191.00,193.85,194.692661555312157721,4565,340,888772.00,3295,72.18,7.00,-2.80
5-January-2021,195.00,202.00,191.55,195.40,196.786826347305389221,4175,296,821585.00,1775,42.51,10.45,0.40
4-January-2021,196.35,196.35,191.15,195.20,193.577399380804953560,646,53,125051.00,540,83.59,5.20,-1.15
1-January-2021,191.60,205.00,188.00,193.50,193.711467324290998766,4055,228,785500.00,1917,47.27,17.00,1.90
31-December-2020,193.00,197.50,191.75,192.90,195.525870815015218126,8871,528,1734510.00,7581,85.46,5.75,-0.10
30-December-2020,180.20,203.00,180.10,195.40,193.306353749284487693,8735,566,1688531.00,5010,57.36,22.90,15.20
