Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-January-2021,2.46,2.46,2.40,2.40,2.437500000000000000,400,3,975.00,400,100.00,0.06,-0.06
5-January-2021,2.27,2.38,2.27,2.35,2.340894965817277812,3218,15,7533.00,3217,99.97,0.11,0.08
1-January-2021,2.27,2.27,2.17,2.27,2.239638632765204433,10737,27,24047.00,10737,100.00,0.10,0.00
31-December-2020,2.17,2.17,2.17,2.17,2.168704156479217603,409,3,887.00,409,100.00,0.00,0.00
30-December-2020,1.95,2.07,1.95,2.07,2.037037037037037037,54,7,110.00,54,100.00,0.12,0.12
29-December-2020,1.95,2.00,1.90,2.00,1.966233766233766233,385,10,757.00,385,100.00,0.10,0.05
28-December-2020,1.95,2.04,1.95,1.95,2.012379642365887207,1454,32,2926.00,1384,95.19,0.09,0.00
24-December-2020,2.05,2.05,1.90,1.95,1.932885906040268456,149,5,288.00,114,76.51,0.15,-0.10
23-December-2020,2.06,2.06,2.00,2.00,2.025862068965517241,116,8,235.00,116,100.00,0.06,-0.06
22-December-2020,2.06,2.06,2.00,2.00,2.009433962264150943,318,9,639.00,218,68.55,0.06,-0.06
21-December-2020,2.11,2.15,1.95,2.00,2.020952380952380952,5250,26,10610.00,3772,71.85,0.20,-0.11
18-December-2020,2.20,2.20,2.05,2.05,2.062420382165605095,785,14,1619.00,782,99.62,0.15,-0.15
17-December-2020,2.15,2.21,2.01,2.15,2.124040774252662925,17462,33,37090.00,14194,81.28,0.20,0.00
16-December-2020,2.11,2.11,2.11,2.11,2.103448275862068965,58,2,122.00,58,100.00,0.00,0.00
15-December-2020,2.11,2.11,2.11,2.11,2.109090909090909090,110,5,232.00,110,100.00,0.00,0.00
14-December-2020,2.05,2.05,2.01,2.05,2.049714557564224548,4204,18,8617.00,4204,100.00,0.04,0.00
11-December-2020,2.01,2.01,2.01,2.01,2.000000000000000000,17,3,34.00,17,100.00,0.00,0.00
10-December-2020,2.00,2.01,2.00,2.01,2.009581881533101045,1148,4,2307.00,1148,100.00,0.01,0.01
9-December-2020,1.95,1.95,1.90,1.92,1.902439024390243902,123,9,234.00,121,98.37,0.05,-0.03
8-December-2020,1.90,1.90,1.90,1.90,1.900000000000000000,2110,9,4009.00,2110,100.00,0.00,0.00
7-December-2020,2.00,2.00,1.90,1.90,1.999961304802074062,25843,8,51685.00,25843,100.00,0.10,-0.10
4-December-2020,2.00,2.00,2.00,2.00,2.000000000000000000,19620,6,39240.00,19620,100.00,0.00,0.00
2-December-2020,2.00,2.00,1.96,2.00,1.990909090909090909,110,4,219.00,110,100.00,0.04,0.00
1-December-2020,2.10,2.16,2.00,2.00,2.110236220472440944,381,7,804.00,381,100.00,0.16,-0.10
27-November-2020,2.06,2.06,2.06,2.06,2.000000000000000000,2,1,4.00,2,100.00,0.00,0.00
26-November-2020,2.00,2.00,1.90,2.00,1.923076923076923076,13,9,25.00,8,61.54,0.10,0.00
25-November-2020,2.00,2.00,2.00,2.00,2.000000000000000000,23,8,46.00,23,100.00,0.00,0.00
24-November-2020,2.00,2.05,2.00,2.00,2.000000000000000000,26,5,52.00,26,100.00,0.05,0.00
23-November-2020,2.02,2.02,1.99,2.00,1.994856722997795738,1361,10,2715.00,1361,100.00,0.03,-0.02
20-November-2020,1.99,2.00,1.92,1.99,1.988770353733857383,3562,17,7084.00,2512,70.52,0.08,0.00
19-November-2020,2.09,2.09,1.99,1.99,1.990396927016645326,1562,6,3109.00,1562,100.00,0.10,-0.10
18-November-2020,2.09,2.09,2.09,2.09,2.086580086580086580,231,3,482.00,231,100.00,0.00,0.00
