Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-November-2020,91.80,91.80,84.00,84.95,87.233333333333333333,30,7,2617.00,10,33.33,7.80,-6.85
28-October-2020,85.50,85.80,85.50,85.80,85.742857142857142857,35,2,3001.00,35,100.00,0.30,0.30
27-October-2020,88.75,88.80,85.35,86.00,86.557228915662650602,332,17,28737.00,319,96.08,3.45,-2.75
26-October-2020,86.20,86.20,85.25,85.25,86.095238095238095238,168,11,14464.00,168,100.00,0.95,-0.95
22-October-2020,84.25,85.70,84.00,84.95,84.334405144694533762,622,13,52456.00,611,98.23,1.70,0.70
21-October-2020,86.90,86.90,85.20,85.20,86.194444444444444444,36,7,3103.00,36,100.00,1.70,-1.70
20-October-2020,85.10,87.80,85.10,86.80,86.193798449612403100,258,12,22238.00,162,62.79,2.70,1.70
19-October-2020,84.20,89.15,84.20,89.00,87.355932203389830508,59,17,5154.00,30,50.85,4.95,4.80
16-October-2020,81.20,88.30,81.20,87.90,87.845437616387337057,1074,10,94346.00,1072,99.81,7.10,6.70
15-October-2020,88.30,88.30,85.25,85.85,86.220000000000000000,300,30,25866.00,300,100.00,3.05,-2.45
14-October-2020,89.60,89.60,85.50,86.20,87.822916666666666666,672,19,59017.00,570,84.82,4.10,-3.40
13-October-2020,89.00,89.00,86.85,86.85,87.228187919463087248,298,20,25994.00,278,93.29,2.15,-2.15
12-October-2020,90.20,92.40,90.00,90.00,90.137931034482758620,116,19,10456.00,116,100.00,2.40,-0.20
9-October-2020,91.30,93.85,91.30,91.40,92.609027142421469960,3279,95,303665.00,1406,42.88,2.55,0.10
8-October-2020,94.80,96.20,92.00,94.25,93.978976874562018220,4281,110,402324.00,535,12.50,4.20,-0.55
7-October-2020,98.00,98.00,95.25,96.40,96.616620498614958448,1805,57,174393.00,1020,56.51,2.75,-1.60
6-October-2020,96.00,106.40,96.00,97.70,101.153384586536658541,5333,338,539451.00,2952,55.35,10.40,1.70
5-October-2020,87.00,97.00,86.80,90.00,91.242857142857142857,1400,7,127740.00,0,0.00,10.20,3.00
29-September-2020,89.00,89.00,88.00,88.00,88.485714285714285714,350,5,30970.00,300,85.71,1.00,-1.00
28-September-2020,85.00,85.45,85.00,85.45,85.217821782178217821,101,3,8607.00,101,100.00,0.45,0.45
25-September-2020,82.85,83.75,78.05,83.35,82.845505617977528089,356,88,29493.00,287,80.62,5.70,0.50
24-September-2020,92.00,92.00,79.00,84.00,83.060606060606060606,165,13,13705.00,102,61.82,13.00,-8.00
23-September-2020,87.00,87.00,81.85,84.35,83.822505800464037122,4310,89,361275.00,1247,28.93,5.15,-2.65
22-September-2020,78.80,87.15,78.80,87.15,81.762910798122065727,426,9,34831.00,212,49.77,8.35,8.35
21-September-2020,91.55,91.60,91.55,91.60,91.533333333333333333,15,2,1373.00,15,100.00,0.05,0.05
18-September-2020,90.90,90.90,90.85,90.85,90.875000000000000000,32,2,2908.00,32,100.00,0.05,-0.05
17-September-2020,91.60,93.35,91.00,93.10,91.873333333333333333,450,22,41343.00,289,64.22,2.35,1.50
16-September-2020,90.50,90.90,90.50,90.90,90.519047619047619047,210,2,19009.00,210,100.00,0.40,0.40
15-September-2020,91.85,91.85,91.85,91.85,91.850000000000000000,100,4,9185.00,100,100.00,0.00,0.00
11-September-2020,90.15,95.90,90.15,92.75,93.192767141220749468,6111,73,569501.00,1403,22.96,5.75,2.60
10-September-2020,87.00,93.00,87.00,90.15,89.932203389830508474,236,7,21224.00,151,63.98,6.00,3.15
9-September-2020,90.85,93.15,87.10,87.85,87.904632152588555858,367,27,32261.00,367,100.00,6.05,-3.00
7-September-2020,91.00,97.10,91.00,92.50,92.205479452054794520,73,23,6731.00,71,97.26,6.10,1.50
4-September-2020,91.20,100.00,91.20,96.85,97.142255139828885199,7831,57,760721.00,3101,39.60,8.80,5.65
3-September-2020,96.15,97.35,94.00,96.40,96.191280653950953678,1835,38,176511.00,576,31.39,3.35,0.25
1-September-2020,91.75,91.75,91.00,91.00,91.222222222222222222,153,16,13957.00,133,86.93,0.75,-0.75
31-August-2020,91.85,92.95,90.00,92.45,90.696374622356495468,662,20,60041.00,560,84.59,2.95,0.60
28-August-2020,92.00,97.35,90.05,96.60,93.966555183946488294,299,13,28096.00,218,72.91,7.30,4.60
27-August-2020,101.80,102.00,98.60,98.60,100.250300842358604091,2493,94,249924.00,1034,41.48,3.40,-3.20
26-August-2020,101.05,101.15,98.20,99.25,99.168053244592346089,601,12,59600.00,510,84.86,2.95,-1.80
25-August-2020,101.50,101.50,98.65,99.35,99.209933774834437086,1510,11,149807.00,1510,100.00,2.85,-2.15
24-August-2020,102.00,102.00,95.45,99.30,100.836277227722772277,12625,183,1273058.00,5149,40.78,6.55,-2.70
21-August-2020,94.90,100.40,94.00,97.90,98.315337936806863360,9558,173,939698.00,3236,33.86,6.40,3.00
20-August-2020,88.55,93.75,88.55,91.20,92.587837837837837837,296,11,27406.00,290,97.97,5.20,2.65
19-August-2020,93.60,93.60,91.55,91.55,93.416666666666666666,24,2,2242.00,24,100.00,2.05,-2.05
18-August-2020,86.70,93.20,85.10,91.90,90.553992848629320619,8390,169,759748.00,2690,32.06,8.10,5.20
17-August-2020,86.00,92.80,86.00,87.05,89.326653306613226452,1497,81,133722.00,616,41.15,6.80,1.05
14-August-2020,90.80,102.40,90.50,91.00,95.870550950755728912,12306,289,1179783.00,1973,16.03,11.90,0.20
13-August-2020,94.75,94.75,89.00,90.80,89.100125156445556946,799,9,71191.00,799,100.00,5.75,-3.95
12-August-2020,88.95,95.85,82.35,92.20,91.900415601023017902,6256,216,574929.00,1582,25.29,13.50,3.25
11-August-2020,88.05,89.00,83.05,86.25,85.699706314243759177,1362,61,116723.00,556,40.82,5.95,-1.80
10-August-2020,83.00,87.15,81.25,85.10,84.909742724588781105,2371,72,201321.00,1117,47.11,5.90,2.10
7-August-2020,83.00,83.00,82.00,82.05,82.031250000000000000,32,4,2625.00,31,96.88,1.00,-0.95
6-August-2020,81.95,85.00,80.55,81.75,83.171003717472118959,269,26,22373.00,252,93.68,4.45,-0.20
5-August-2020,79.50,82.05,77.80,81.20,79.223367697594501718,1164,106,92216.00,405,34.79,4.25,1.70
4-August-2020,82.00,83.35,79.10,81.80,80.956916099773242630,3969,152,321318.00,1064,26.81,4.25,-0.20
3-August-2020,81.00,83.40,81.00,82.60,81.222222222222222222,108,7,8772.00,108,100.00,2.40,1.60
31-July-2020,70.20,86.70,70.20,78.85,83.765361349888570518,3141,197,263107.00,1222,38.90,16.50,8.65
30-July-2020,81.85,86.85,81.10,86.20,82.167064439140811455,419,18,34428.00,360,85.92,5.75,4.35
29-July-2020,84.05,85.80,84.00,85.80,84.155462184873949579,238,82,20029.00,226,94.96,1.80,1.75
28-July-2020,84.05,85.55,84.05,85.55,84.527559055118110236,254,5,21470.00,254,100.00,1.50,1.50
27-July-2020,85.00,86.75,84.50,86.75,84.961538461538461538,26,9,2209.00,26,100.00,2.25,1.75
24-July-2020,86.00,86.80,85.10,85.10,86.500000000000000000,110,5,9515.00,100,90.91,1.70,-0.90
23-July-2020,86.15,88.00,82.05,87.00,86.476997578692493946,413,18,35715.00,320,77.48,5.95,0.85
22-July-2020,85.70,87.00,85.05,85.05,85.264264264264264264,333,19,28393.00,249,74.77,1.95,-0.65
21-July-2020,85.15,86.85,84.00,86.85,85.912844036697247706,218,21,18729.00,217,99.54,2.85,1.70
20-July-2020,82.00,87.40,75.20,86.75,82.960754332313965341,5886,116,488307.00,1839,31.24,12.20,4.75
17-July-2020,95.00,95.00,85.10,87.95,86.810645724258289703,3438,98,298455.00,749,21.79,9.90,-7.05
16-July-2020,85.60,86.80,83.35,86.70,85.227410443771163785,5611,173,478211.00,1907,33.99,3.45,1.10
15-July-2020,93.10,93.10,86.00,87.45,88.545402298850574712,1740,55,154069.00,583,33.51,7.10,-5.65
14-July-2020,90.60,93.50,85.00,86.70,88.937613567534827377,1651,83,146836.00,1084,65.66,8.50,-3.90
13-July-2020,93.25,96.00,91.40,94.15,93.987771739130434782,736,44,69175.00,630,85.60,4.60,0.90
10-July-2020,99.00,99.00,92.95,94.50,94.893129770992366412,131,9,12431.00,96,73.28,6.05,-4.50
9-July-2020,97.50,102.95,96.00,97.90,96.928868120456905503,1926,103,186685.00,423,21.96,6.95,0.40
8-July-2020,96.15,98.00,95.25,95.50,97.347411444141689373,734,49,71453.00,723,98.50,2.75,-0.65
7-July-2020,90.00,97.85,90.00,96.55,95.956892680736416704,2227,112,213696.00,545,24.47,7.85,6.55
6-July-2020,95.00,100.15,93.65,95.80,95.713679745493107104,943,69,90258.00,875,92.79,6.50,0.80
3-July-2020,96.00,100.60,90.00,98.00,98.531409168081494057,589,86,58035.00,514,87.27,10.60,2.00
2-July-2020,105.00,105.00,100.00,102.00,101.126060856965431587,4831,119,488540.00,659,13.64,5.00,-3.00
1-July-2020,104.95,108.80,91.20,96.75,100.984809833024118738,8624,387,870893.00,3481,40.36,17.60,-8.20
30-June-2020,118.80,123.85,103.15,105.50,115.769356300997280145,11030,497,1276936.00,6350,57.57,20.70,-13.30
29-June-2020,96.05,118.80,96.05,116.55,110.929462651805024122,6011,285,666797.00,4429,73.68,22.75,20.50
26-June-2020,97.60,106.05,97.60,102.70,102.605066114385853114,6277,260,644052.00,2096,33.39,8.45,5.10
25-June-2020,95.50,96.25,94.65,95.10,95.408037094281298299,647,53,61729.00,158,24.42,1.60,-0.40
24-June-2020,95.60,98.80,95.50,98.80,96.497041420118343195,1183,49,114156.00,140,11.83,3.30,3.20
23-June-2020,98.00,103.50,96.55,101.20,97.553225806451612903,1240,59,120966.00,409,32.98,6.95,3.20
22-June-2020,100.55,105.00,91.05,97.55,98.677982860909690177,3034,216,299389.00,949,31.28,13.95,-3.00
19-June-2020,91.95,95.85,91.65,95.15,93.571722717913520933,1457,65,136334.00,185,12.70,4.20,3.20
18-June-2020,90.55,94.45,89.20,91.00,90.551724137931034482,754,66,68276.00,663,87.93,5.25,0.45
17-June-2020,105.00,105.00,90.05,91.90,91.551724137931034482,319,12,29205.00,311,97.49,14.95,-13.10
16-June-2020,92.30,93.95,90.30,93.95,91.021875000000000000,320,16,29127.00,319,99.69,3.65,1.65
15-June-2020,91.35,93.20,91.00,93.20,91.088929219600725952,551,8,50190.00,551,100.00,2.20,1.85
12-June-2020,96.00,96.00,96.00,96.00,96.000000000000000000,1,1,96.00,1,100.00,0.00,0.00
11-June-2020,98.05,98.05,98.05,98.05,98.000000000000000000,1,1,98.00,1,100.00,0.00,0.00
10-June-2020,93.20,93.20,93.00,93.00,93.185185185185185185,27,27,2516.00,27,100.00,0.20,-0.20
9-June-2020,95.75,98.50,95.75,97.80,96.811926605504587155,218,50,21105.00,191,87.61,2.75,2.05
8-June-2020,96.25,97.00,92.30,96.95,95.740259740259740259,770,164,73720.00,480,62.34,4.70,0.70
5-June-2020,91.30,93.95,91.30,93.95,91.985185185185185185,135,3,12418.00,135,100.00,2.65,2.65
4-June-2020,88.95,88.95,88.00,88.00,88.100000000000000000,60,12,5286.00,52,86.67,0.95,-0.95
3-June-2020,86.00,92.90,86.00,87.50,89.440074906367041198,534,36,47761.00,453,84.83,6.90,1.50
2-June-2020,82.00,89.00,82.00,86.25,85.578110085905186127,3143,71,268972.00,2588,82.34,7.00,4.25
29-May-2020,76.90,77.40,76.90,77.40,77.010000000000000000,100,3,7701.00,100,100.00,0.50,0.50
28-May-2020,72.50,72.50,72.50,72.50,72.500000000000000000,100,2,7250.00,100,100.00,0.00,0.00
20-May-2020,77.45,77.45,77.45,77.45,77.000000000000000000,2,1,154.00,2,100.00,0.00,0.00
15-May-2020,74.15,74.15,74.15,74.15,74.137254901960784313,51,4,3781.00,51,100.00,0.00,0.00
14-May-2020,78.00,78.00,75.30,75.65,77.215384615384615384,260,20,20076.00,141,54.23,2.70,-2.35
13-May-2020,77.30,77.30,77.30,77.30,77.280000000000000000,25,1,1932.00,25,100.00,0.00,0.00
11-May-2020,75.00,76.70,75.00,76.70,75.186666666666666666,225,2,16917.00,225,100.00,1.70,1.70
8-May-2020,76.90,76.90,75.00,75.00,76.881188118811881188,101,3,7765.00,101,100.00,1.90,-1.90
7-May-2020,78.00,78.00,75.50,77.55,76.900000000000000000,30,6,2307.00,30,100.00,2.50,-0.45
6-May-2020,77.00,77.00,77.00,77.00,77.000000000000000000,15,2,1155.00,15,100.00,0.00,0.00
5-May-2020,79.35,79.35,79.35,79.35,79.350000000000000000,20,1,1587.00,20,100.00,0.00,0.00
4-May-2020,79.65,80.00,76.80,76.80,77.685714285714285714,350,6,27190.00,320,91.43,3.20,-2.85
30-April-2020,84.60,84.60,81.05,81.05,82.738449490994518402,1277,127,105657.00,1277,100.00,3.55,-3.55
29-April-2020,81.30,83.70,81.30,82.55,82.437125748502994011,334,8,27534.00,333,99.70,2.40,1.25
28-April-2020,76.50,78.30,75.90,75.90,77.855072463768115942,69,28,5372.00,61,88.41,2.40,-0.60
27-April-2020,79.60,79.60,79.60,79.60,79.500000000000000000,2,1,159.00,2,100.00,0.00,0.00
24-April-2020,97.30,97.30,73.55,76.00,76.308510638297872340,564,26,43038.00,387,68.62,23.75,-21.30
23-April-2020,85.50,85.70,85.50,85.70,85.567741935483870967,155,2,13263.00,155,100.00,0.20,0.20
22-April-2020,79.00,82.00,79.00,80.00,80.105938697318007662,5220,27,418153.00,112,2.15,3.00,1.00
21-April-2020,77.00,82.00,77.00,82.00,77.416666666666666666,12,3,929.00,10,83.33,5.00,5.00
20-April-2020,81.00,85.00,81.00,84.00,81.152173913043478260,184,29,14932.00,174,94.57,4.00,3.00
17-April-2020,84.15,84.15,84.15,84.15,84.000000000000000000,3,1,252.00,3,100.00,0.00,0.00
15-April-2020,87.05,95.85,84.15,84.15,89.171135196805476326,1753,16,156317.00,1000,57.04,11.70,-2.90
13-April-2020,82.70,87.00,82.70,83.50,86.030303030303030303,66,14,5678.00,66,100.00,4.30,0.80
9-April-2020,82.85,89.00,82.85,89.00,82.910891089108910891,101,3,8374.00,101,100.00,6.15,6.15
8-April-2020,80.00,84.50,78.00,78.35,83.593750000000000000,352,7,29425.00,301,85.51,6.50,-1.65
7-April-2020,71.40,78.00,71.40,78.00,76.273224043715846994,915,37,69790.00,634,69.29,6.60,6.60
3-April-2020,67.85,75.00,67.85,73.20,71.575070821529745042,353,15,25266.00,334,94.62,7.15,5.35
1-April-2020,72.20,72.35,67.50,70.35,72.146825396825396825,252,7,18181.00,250,99.21,4.85,-1.85
31-March-2020,67.50,67.50,67.50,67.50,67.400000000000000000,5,1,337.00,5,100.00,0.00,0.00
27-March-2020,73.50,74.50,65.05,67.50,70.559738134206219312,611,19,43112.00,422,69.07,9.45,-6.00
26-March-2020,73.50,73.50,73.50,73.50,73.500000000000000000,130,2,9555.00,130,100.00,0.00,0.00
24-March-2020,72.00,72.00,72.00,72.00,72.000000000000000000,10,2,720.00,10,100.00,0.00,0.00
23-March-2020,67.00,79.85,65.05,72.00,69.560165975103734439,723,18,50292.00,679,93.91,14.80,5.00
20-March-2020,87.00,87.00,76.95,80.00,79.958333333333333333,72,6,5757.00,71,98.61,10.05,-7.00
19-March-2020,80.00,83.65,74.45,74.45,75.935483870967741935,62,5,4708.00,62,100.00,9.20,-5.55
18-March-2020,78.40,85.90,78.40,78.85,79.966530612244897959,1225,45,97959.00,885,72.24,7.50,0.45
17-March-2020,98.00,98.00,98.00,98.00,98.000000000000000000,7,1,686.00,7,100.00,0.00,0.00
16-March-2020,83.30,84.55,82.90,82.90,83.315112540192926045,311,10,25911.00,211,67.85,1.65,-0.40
12-March-2020,85.00,88.00,81.00,81.00,83.500000000000000000,234,16,19539.00,222,94.87,7.00,-4.00
11-March-2020,102.00,102.40,91.20,93.40,100.553916004540295119,881,14,88588.00,880,99.89,11.20,-8.60
9-March-2020,91.00,99.80,90.20,99.80,92.515873015873015873,378,12,34971.00,281,74.34,9.60,8.80
6-March-2020,97.70,104.80,90.60,96.80,95.260000000000000000,200,29,19052.00,139,69.50,14.20,-0.90
5-March-2020,100.00,104.00,99.80,102.80,102.042372881355932203,1180,11,120410.00,800,67.80,4.20,2.80
4-March-2020,108.85,124.80,101.10,103.10,106.229299363057324840,157,11,16678.00,148,94.27,23.70,-5.75
3-March-2020,110.00,123.70,106.40,106.40,109.600000000000000000,10,5,1096.00,8,80.00,17.30,-3.60
2-March-2020,104.95,106.85,100.00,105.45,106.434915773353751914,653,64,69502.00,631,96.63,6.85,0.50
28-February-2020,106.80,106.80,106.80,106.80,106.800000000000000000,25,1,2670.00,25,100.00,0.00,0.00
25-February-2020,108.65,114.35,108.65,108.65,110.378048780487804878,82,9,9051.00,75,91.46,5.70,0.00
24-February-2020,121.55,121.55,112.15,112.15,120.242424242424242424,528,26,63488.00,420,79.55,9.40,-9.40
19-February-2020,119.05,121.55,117.65,121.55,118.722323049001814882,551,107,65416.00,530,96.19,3.90,2.50
18-February-2020,117.50,117.50,114.25,117.35,116.333333333333333333,3,3,349.00,1,33.33,3.25,-0.15
17-February-2020,119.05,119.80,118.00,119.80,118.750000000000000000,4,3,475.00,3,75.00,1.80,0.75
14-February-2020,131.75,131.75,123.55,123.55,124.272727272727272727,22,3,2734.00,22,100.00,8.20,-8.20
13-February-2020,127.35,127.35,124.70,124.70,125.333333333333333333,3,3,376.00,3,100.00,2.65,-2.65
11-February-2020,123.35,129.90,122.65,122.65,126.774744027303754266,293,10,37145.00,26,8.87,7.25,-0.70
10-February-2020,122.30,126.30,122.25,126.30,123.482758620689655172,29,3,3581.00,20,68.97,4.05,4.00
7-February-2020,124.55,129.15,123.95,129.15,126.115217391304347826,460,14,58013.00,100,21.74,5.20,4.60
6-February-2020,131.00,131.00,131.00,131.00,131.000000000000000000,50,1,6550.00,50,100.00,0.00,0.00
5-February-2020,130.00,130.00,123.75,128.50,128.542857142857142857,35,12,4499.00,34,97.14,6.25,-1.50
4-February-2020,130.25,130.25,120.50,121.15,125.058823529411764705,697,193,87166.00,694,99.57,9.75,-9.10
31-January-2020,132.10,132.10,132.10,132.10,132.097744360902255639,133,4,17569.00,133,100.00,0.00,0.00
30-January-2020,143.00,143.00,131.50,132.10,133.159793814432989690,2716,13,361662.00,316,11.63,11.50,-10.90
29-January-2020,131.30,138.00,131.30,138.00,135.623966942148760330,242,3,32821.00,242,100.00,6.70,6.70
28-January-2020,133.20,134.00,131.10,131.10,133.373801916932907348,313,122,41746.00,198,63.26,2.90,-2.10
24-January-2020,142.75,142.75,125.60,139.95,132.831683168316831683,404,6,53664.00,3,0.74,17.15,-2.80
23-January-2020,141.75,141.75,138.00,138.00,139.129411764705882352,170,8,23652.00,154,90.59,3.75,-3.75
22-January-2020,142.20,142.20,141.70,141.75,141.733333333333333333,15,2,2126.00,15,100.00,0.50,-0.45
21-January-2020,143.30,143.30,139.00,139.00,141.000000000000000000,2,2,282.00,2,100.00,4.30,-4.30
20-January-2020,144.00,147.25,142.75,142.75,144.444444444444444444,63,5,9100.00,63,100.00,4.50,-1.25
17-January-2020,135.00,143.15,135.00,140.95,138.272378516624040920,782,106,108129.00,714,91.30,8.15,5.95
16-January-2020,133.00,135.95,129.00,129.00,132.849315068493150684,73,7,9698.00,52,71.23,6.95,-4.00
15-January-2020,130.00,132.00,123.05,130.00,129.185815602836879432,705,36,91076.00,705,100.00,8.95,0.00
14-January-2020,130.40,130.40,126.00,126.00,126.093023255813953488,43,11,5422.00,43,100.00,4.40,-4.40
13-January-2020,126.00,126.00,126.00,126.00,126.000000000000000000,35,1,4410.00,35,100.00,0.00,0.00
10-January-2020,131.05,138.30,125.55,125.95,130.312727272727272727,1100,130,143344.00,1091,99.18,12.75,-5.10
9-January-2020,126.05,134.75,126.00,130.10,128.344623200677392040,1181,208,151575.00,953,80.69,8.75,4.05
8-January-2020,124.40,124.40,124.40,124.40,124.400000000000000000,10,9,1244.00,10,100.00,0.00,0.00
7-January-2020,124.40,128.35,122.70,124.40,124.566371681415929203,113,23,14076.00,78,69.03,5.65,0.00
6-January-2020,119.00,128.00,119.00,124.40,120.049056603773584905,795,43,95439.00,705,88.68,9.00,5.40
3-January-2020,118.15,122.30,118.15,122.30,119.692307692307692307,13,2,1556.00,13,100.00,4.15,4.15
2-January-2020,113.50,124.20,113.50,123.55,120.318452380952380952,1008,13,121281.00,8,0.79,10.70,10.05
1-January-2020,113.50,124.40,113.50,121.65,119.985185185185185185,135,25,16198.00,103,76.30,10.90,8.15
31-December-2019,115.00,117.25,113.00,115.50,115.163565556036347901,2311,174,266143.00,2309,99.91,4.25,0.50
26-December-2019,111.10,115.50,111.10,115.35,113.282258064516129032,992,3,112376.00,0,0.00,4.40,4.25
24-December-2019,116.25,116.25,111.30,111.30,113.825000000000000000,40,3,4553.00,0,0.00,4.95,-4.95
23-December-2019,109.70,113.95,109.70,113.95,111.995049504950495049,202,3,22623.00,202,100.00,4.25,4.25
20-December-2019,112.20,112.20,110.55,111.75,111.740740740740740740,27,27,3017.00,27,100.00,1.65,-0.45
19-December-2019,119.20,124.20,116.50,117.00,117.933781190019193857,1042,14,122887.00,1041,99.90,7.70,-2.20
18-December-2019,120.35,120.35,115.25,115.40,115.360655737704918032,61,4,7037.00,60,98.36,5.10,-4.95
17-December-2019,121.55,121.55,113.50,114.75,115.369609856262833675,1461,25,168555.00,56,3.83,8.05,-6.80
