Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-January-2021,176.00,176.10,168.05,172.75,172.092692361847029442,269882,3444,46444720.00,81830,30.32,8.05,-3.25
5-January-2021,176.00,179.50,172.35,175.40,175.732374836715972454,236551,2644,41569669.00,53833,22.76,7.15,-0.60
4-January-2021,182.00,183.60,174.95,176.30,179.029485226508570409,291468,2964,52181366.00,61671,21.16,8.65,-5.70
1-January-2021,169.15,185.65,168.15,180.30,178.077625811226232494,702640,6098,125124463.00,172088,24.49,17.50,11.15
31-December-2020,170.00,180.60,164.20,169.15,173.018205678803335127,1479044,19026,255901539.00,273222,18.47,16.40,-0.85
30-December-2020,145.70,174.10,142.80,174.10,166.645943766652643388,3137640,21866,522874979.00,919750,29.31,31.30,28.40
29-December-2020,149.00,149.00,144.35,145.10,146.068655221521463559,63899,751,9333641.00,24081,37.69,4.65,-3.90
28-December-2020,147.50,150.00,145.70,147.50,147.289870482090161724,129789,1519,19116605.00,58644,45.18,4.30,0.00
24-December-2020,144.90,148.00,142.35,144.70,145.219751307983954063,99963,1461,14516602.00,32210,32.22,5.65,-0.20
23-December-2020,140.00,143.60,139.40,142.50,141.707357448045992438,44703,798,6334744.00,18152,40.61,4.20,2.50
22-December-2020,135.50,143.10,134.05,139.50,138.557830295708034359,135742,2212,18808117.00,57918,42.67,9.05,4.00
21-December-2020,148.10,149.00,136.45,138.80,142.582276128773040028,199110,3062,28389557.00,87679,44.04,12.55,-9.30
18-December-2020,149.50,150.10,143.00,148.00,146.043571820270579823,144061,1929,21039183.00,42419,29.45,7.10,-1.50
17-December-2020,151.35,152.90,148.30,149.50,150.672203064051105206,88445,953,13326203.00,28298,32.00,4.60,-1.85
16-December-2020,152.00,153.00,150.50,150.75,151.455984789560107164,57855,529,8762486.00,24505,42.36,2.50,-1.25
15-December-2020,153.00,153.70,150.25,150.80,151.485023122608511936,85198,1171,12906221.00,31884,37.42,3.45,-2.20
14-December-2020,152.00,154.90,149.15,152.15,152.636985812566012959,140124,1788,21388105.00,67139,47.91,5.75,0.15
11-December-2020,147.50,151.80,146.60,148.90,149.359458979256429618,90052,1389,13450118.00,38686,42.96,5.20,1.40
10-December-2020,150.60,152.65,146.55,147.20,149.540709914621196776,162921,2346,24363322.00,68259,41.90,6.10,-3.40
9-December-2020,157.10,158.40,152.00,153.25,154.952914854361637294,119783,1448,18560725.00,45270,37.79,6.40,-3.85
8-December-2020,157.00,160.40,153.00,157.15,157.415762358873177682,155091,1782,24413768.00,44903,28.95,7.40,0.15
7-December-2020,154.00,158.25,153.40,154.25,155.080921729594940701,133141,1405,20647629.00,54358,40.83,4.85,0.25
4-December-2020,156.15,157.35,151.45,153.25,154.366021541669931469,165911,1993,25611021.00,60392,36.40,5.90,-2.90
3-December-2020,154.80,158.00,153.15,154.25,155.336590997668894820,135987,1369,21123757.00,45299,33.31,4.85,-0.55
2-December-2020,156.15,157.85,151.20,153.85,153.824677230891435610,173731,2201,26724115.00,71787,41.32,6.65,-2.30
1-December-2020,157.20,162.00,155.70,156.15,157.817573454089399059,208906,2270,32969038.00,92693,44.37,6.30,-1.05
27-November-2020,157.85,162.15,154.85,158.70,158.416232689398347492,274976,2700,43560662.00,117538,42.74,7.30,0.85
26-November-2020,149.50,163.75,146.60,156.25,158.215923412506059137,618900,5947,97919835.00,206121,33.30,17.15,6.75
25-November-2020,154.90,154.90,147.50,149.25,150.610425139204358576,258433,3904,38922704.00,121931,47.18,7.40,-5.65
24-November-2020,159.00,161.90,152.80,153.50,157.303275385678102693,277952,2852,43722760.00,97358,35.03,9.10,-5.50
23-November-2020,148.25,158.85,146.85,155.65,152.097708243808043180,365353,4878,55569354.00,133747,36.61,12.00,7.40
20-November-2020,150.30,155.45,146.25,147.60,150.370620095059135625,470444,4304,70740956.00,99160,21.08,9.20,-2.70
19-November-2020,133.00,153.10,132.00,150.25,144.304640841886599962,1517354,21199,218961224.00,826601,54.48,21.10,17.25
18-November-2020,134.10,137.00,131.50,132.70,134.101990273775216138,199872,2253,26803233.00,60769,30.40,5.50,-1.40
17-November-2020,128.00,134.95,125.20,134.10,131.753175027488323767,396532,4179,52244350.00,161916,40.83,9.75,6.10
14-November-2020,127.75,128.70,126.00,126.75,127.030718525282501997,70088,995,8903329.00,36768,52.46,2.70,-1.00
13-November-2020,124.85,128.00,123.50,125.65,125.767922306263269639,120576,1853,15164593.00,55478,46.01,4.50,0.80
12-November-2020,120.65,125.75,120.40,125.25,123.912601801265118320,127577,1750,15808398.00,56107,43.98,5.35,4.60
11-November-2020,119.00,120.85,118.10,119.60,119.588397565922920892,73950,1126,8843562.00,45118,61.01,2.75,0.60
10-November-2020,121.00,121.65,117.85,118.40,119.310356878546172189,97288,1355,11607466.00,45039,46.29,3.80,-2.60
9-November-2020,122.85,123.00,119.05,119.60,121.343947414225598705,97669,1615,11851542.00,45410,46.49,3.95,-3.25
6-November-2020,122.50,128.95,120.90,121.55,125.026777553008166629,333675,4737,41718310.00,76165,22.83,8.05,-0.95
5-November-2020,120.00,122.40,119.45,121.35,121.121581465017394665,82784,1532,10026929.00,36925,44.60,2.95,1.35
4-November-2020,116.95,119.65,116.45,118.65,117.894356891151135473,40864,909,4817635.00,20373,49.86,3.20,1.70
3-November-2020,118.10,119.35,116.15,116.50,117.343162901307966706,33640,430,3947424.00,16679,49.58,3.20,-1.60
2-November-2020,118.90,118.90,115.80,116.35,116.945989264947070225,26828,324,3137427.00,10495,39.12,3.10,-2.55
30-October-2020,117.40,120.30,116.90,118.20,118.634661308171704816,68676,1080,8147354.00,32743,47.68,3.40,0.80
29-October-2020,114.00,117.80,114.00,116.35,116.163496267758247050,45683,681,5306697.00,18741,41.02,3.80,2.35
28-October-2020,117.40,118.65,115.60,115.95,116.870158015443852967,47527,643,5554488.00,14400,30.30,3.05,-1.45
