Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-May-2020,13.36,13.36,12.70,12.70,13.043062200956937799,209,3,2726.00,209,100.00,0.66,-0.66
6-May-2020,13.36,13.36,13.36,13.36,13.360000000000000000,1000,2,13360.00,1000,100.00,0.00,0.00
4-May-2020,13.36,13.36,13.36,13.36,13.360000000000000000,1900,3,25384.00,1900,100.00,0.00,0.00
30-April-2020,13.35,13.35,13.35,13.35,13.350000000000000000,100,1,1335.00,100,100.00,0.00,0.00
19-March-2020,14.05,14.05,14.05,14.05,14.000000000000000000,5,1,70.00,5,100.00,0.00,0.00
13-March-2020,14.70,14.70,14.70,14.70,14.600000000000000000,5,1,73.00,5,100.00,0.00,0.00
11-March-2020,15.45,15.45,15.45,15.45,15.400000000000000000,10,1,154.00,10,100.00,0.00,0.00
6-March-2020,16.25,16.25,16.25,16.25,16.247311827956989247,93,2,1511.00,93,100.00,0.00,0.00
20-February-2020,17.10,17.10,17.10,17.10,17.096551724137931034,145,3,2479.00,145,100.00,0.00,0.00
17-February-2020,18.00,18.00,18.00,18.00,18.000000000000000000,3,1,54.00,3,100.00,0.00,0.00
1-February-2020,18.90,18.90,18.90,18.90,18.900000000000000000,200,2,3780.00,200,100.00,0.00,0.00
30-January-2020,19.25,19.25,19.25,19.25,19.250000000000000000,100,1,1925.00,100,100.00,0.00,0.00
24-January-2020,19.60,19.60,19.60,19.60,19.500000000000000000,6,1,117.00,6,100.00,0.00,0.00
16-January-2020,19.60,19.60,19.60,19.60,19.593750000000000000,32,2,627.00,32,100.00,0.00,0.00
14-January-2020,20.00,20.00,20.00,20.00,20.000000000000000000,126,3,2520.00,126,100.00,0.00,0.00
10-January-2020,20.00,20.00,20.00,20.00,20.000000000000000000,4,3,80.00,4,100.00,0.00,0.00
7-January-2020,20.00,20.00,20.00,20.00,20.000000000000000000,40,1,800.00,40,100.00,0.00,0.00
2-January-2020,20.40,20.40,20.40,20.40,20.400000000000000000,5,2,102.00,5,100.00,0.00,0.00
1-January-2020,20.11,20.11,20.11,20.11,20.071428571428571428,14,3,281.00,14,100.00,0.00,0.00
31-December-2019,20.11,20.11,19.72,20.11,20.097986577181208053,745,14,14973.00,745,100.00,0.39,0.00
30-December-2019,20.12,20.12,19.72,19.72,19.754545454545454545,110,3,2173.00,110,100.00,0.40,-0.40
27-December-2019,19.73,20.12,19.34,20.12,19.597701149425287356,261,10,5115.00,261,100.00,0.78,0.39
23-December-2019,19.73,19.73,19.73,19.73,19.729641693811074918,614,15,12114.00,614,100.00,0.00,0.00
20-December-2019,19.35,19.35,19.35,19.35,19.200000000000000000,5,1,96.00,5,100.00,0.00,0.00
19-December-2019,18.98,18.98,18.98,18.98,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
18-December-2019,18.61,18.61,18.61,18.61,18.608142493638676844,393,1,7313.00,393,100.00,0.00,0.00
17-December-2019,18.25,18.25,18.25,18.25,18.245454545454545454,110,1,2007.00,110,100.00,0.00,0.00
16-December-2019,17.90,17.90,17.90,17.90,17.900000000000000000,100,1,1790.00,100,100.00,0.00,0.00
13-December-2019,17.55,17.55,17.55,17.55,17.548571428571428571,350,2,6142.00,350,100.00,0.00,0.00
12-December-2019,17.21,17.21,17.21,17.21,17.200000000000000000,15,1,258.00,15,100.00,0.00,0.00
11-December-2019,16.88,16.88,16.88,16.88,16.800000000000000000,10,1,168.00,10,100.00,0.00,0.00
10-December-2019,16.55,16.55,16.55,16.55,16.538461538461538461,26,2,430.00,26,100.00,0.00,0.00
9-December-2019,16.23,16.23,16.23,16.23,16.220000000000000000,50,1,811.00,50,100.00,0.00,0.00
6-December-2019,15.92,15.92,15.92,15.92,15.920000000000000000,25,1,398.00,25,100.00,0.00,0.00
5-December-2019,15.61,15.61,15.61,15.61,15.600000000000000000,25,1,390.00,25,100.00,0.00,0.00
4-December-2019,15.31,15.31,15.31,15.31,15.306896551724137931,290,1,4439.00,290,100.00,0.00,0.00
3-December-2019,14.50,14.59,14.50,14.59,14.542857142857142857,210,3,3054.00,210,100.00,0.09,0.09
2-December-2019,13.90,13.90,13.90,13.90,13.899470899470899470,189,3,2627.00,189,100.00,0.00,0.00
29-November-2019,13.24,13.24,13.24,13.24,13.239202657807308970,1204,3,15940.00,1204,100.00,0.00,0.00
27-November-2019,12.61,12.61,12.61,12.61,12.609494640122511485,1306,3,16468.00,1306,100.00,0.00,0.00
26-November-2019,12.01,12.01,12.01,12.01,12.009433962264150943,106,6,1273.00,106,100.00,0.00,0.00
25-November-2019,11.44,11.44,11.44,11.44,11.431818181818181818,88,1,1006.00,88,100.00,0.00,0.00
22-November-2019,10.90,10.90,10.90,10.90,10.896551724137931034,145,1,1580.00,145,100.00,0.00,0.00
21-November-2019,10.39,10.39,10.39,10.39,10.300000000000000000,10,1,103.00,10,100.00,0.00,0.00
20-November-2019,9.90,9.90,9.90,9.90,9.800000000000000000,5,1,49.00,5,100.00,0.00,0.00
19-November-2019,9.43,9.43,9.43,9.43,9.400000000000000000,5,1,47.00,5,100.00,0.00,0.00
18-November-2019,8.99,8.99,8.99,8.99,8.800000000000000000,5,1,44.00,5,100.00,0.00,0.00
15-November-2019,8.57,8.57,8.57,8.57,8.500000000000000000,2,1,17.00,2,100.00,0.00,0.00
8-November-2019,8.17,8.17,8.17,8.17,8.164835164835164835,182,2,1486.00,182,100.00,0.00,0.00
15-October-2019,7.79,7.79,7.79,7.79,7.733333333333333333,15,1,116.00,15,100.00,0.00,0.00
14-October-2019,7.42,7.42,7.42,7.42,7.418006430868167202,311,1,2307.00,311,100.00,0.00,0.00
9-October-2019,7.79,7.79,7.79,7.79,7.786046511627906976,215,1,1674.00,215,100.00,0.00,0.00
7-October-2019,7.42,7.42,7.42,7.42,7.418604651162790697,215,2,1595.00,215,100.00,0.00,0.00
4-October-2019,7.81,7.81,7.81,7.81,7.000000000000000000,1,1,7.00,1,100.00,0.00,0.00
1-October-2019,8.10,8.10,8.10,8.10,8.100000000000000000,100,1,810.00,100,100.00,0.00,0.00
24-September-2019,8.52,8.52,8.52,8.52,8.518181818181818181,220,1,1874.00,220,100.00,0.00,0.00
19-September-2019,8.12,8.12,8.12,8.12,8.119323241317898486,1123,2,9118.00,1123,100.00,0.00,0.00
17-September-2019,8.50,8.50,8.50,8.50,8.500000000000000000,100,1,850.00,100,100.00,0.00,0.00
16-July-2019,8.19,8.19,8.19,8.19,8.190000000000000000,300,2,2457.00,300,100.00,0.00,0.00
25-June-2019,8.60,8.60,8.60,8.60,8.598039215686274509,102,1,877.00,102,100.00,0.00,0.00
3-May-2019,9.00,9.00,9.00,9.00,9.000000000000000000,100,1,900.00,100,100.00,0.00,0.00
24-April-2019,9.15,9.15,9.15,9.15,9.000000000000000000,2,1,18.00,2,100.00,0.00,0.00
12-April-2019,9.63,9.63,9.63,9.63,9.630000000000000000,500,3,4815.00,500,100.00,0.00,0.00
25-March-2019,10.03,10.03,10.03,10.03,10.030000000000000000,100,1,1003.00,100,100.00,0.00,0.00
11-March-2019,9.56,9.56,9.56,9.56,9.559530463946338736,1789,1,17102.00,1789,100.00,0.00,0.00
8-February-2019,9.11,9.11,9.11,9.11,9.110000000000000000,1000,2,9110.00,1000,100.00,0.00,0.00
22-January-2019,7.86,8.68,7.86,8.68,8.677383592017738359,902,2,7827.00,902,100.00,0.82,0.82
14-January-2019,8.27,8.27,8.27,8.27,8.200000000000000000,5,1,41.00,5,100.00,0.00,0.00
8-January-2019,8.27,8.27,8.27,8.27,8.000000000000000000,2,1,16.00,2,100.00,0.00,0.00
4-January-2019,8.67,8.70,8.67,8.70,8.696078431372549019,102,2,887.00,102,100.00,0.03,0.03
3-January-2019,9.12,9.12,9.12,9.12,9.000000000000000000,2,1,18.00,2,100.00,0.00,0.00
31-December-2018,9.59,9.59,9.59,9.59,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
21-December-2018,10.60,10.60,10.09,10.09,10.090542357687135813,4462,4,45024.00,4462,100.00,0.51,-0.51
20-December-2018,10.60,10.60,10.60,10.60,10.600000000000000000,10,1,106.00,10,100.00,0.00,0.00
17-December-2018,11.15,11.15,11.11,11.11,11.142857142857142857,21,2,234.00,21,100.00,0.04,-0.04
10-December-2018,11.69,11.69,11.69,11.69,11.000000000000000000,1,1,11.00,1,100.00,0.00,0.00
29-November-2018,12.30,12.30,12.30,12.30,12.000000000000000000,1,1,12.00,1,100.00,0.00,0.00
28-November-2018,12.90,12.90,12.90,12.90,12.900000000000000000,10,1,129.00,10,100.00,0.00,0.00
13-November-2018,13.55,13.55,13.55,13.55,13.000000000000000000,1,1,13.00,1,100.00,0.00,0.00
12-November-2018,14.15,14.15,14.15,14.15,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
6-November-2018,14.80,14.80,14.80,14.80,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
2-November-2018,15.50,15.50,15.50,15.50,15.000000000000000000,1,1,15.00,1,100.00,0.00,0.00
23-October-2018,16.25,16.25,16.25,16.25,16.000000000000000000,1,1,16.00,1,100.00,0.00,0.00
19-October-2018,17.05,17.05,17.05,17.05,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
17-October-2018,17.80,19.50,17.80,17.85,17.812878787878787878,1320,9,23513.00,1320,100.00,1.70,0.05
10-October-2018,18.60,18.60,18.60,18.60,18.600000000000000000,700,2,13020.00,700,100.00,0.00,0.00
5-October-2018,19.55,19.55,19.55,19.55,19.550000000000000000,500,1,9775.00,500,100.00,0.00,0.00
27-September-2018,20.45,20.45,20.45,20.45,20.450000000000000000,1000,2,20450.00,1000,100.00,0.00,0.00
25-September-2018,22.60,22.60,21.50,21.50,21.507845934379457917,701,6,15077.00,701,100.00,1.10,-1.10
21-September-2018,22.60,22.60,22.60,22.60,22.600000000000000000,200,1,4520.00,200,100.00,0.00,0.00
19-September-2018,21.55,21.55,21.55,21.55,21.550000000000000000,100,1,2155.00,100,100.00,0.00,0.00
18-September-2018,20.55,20.55,20.55,20.55,20.550000000000000000,100,1,2055.00,100,100.00,0.00,0.00
17-September-2018,19.60,19.60,19.60,19.60,19.600000000000000000,25,1,490.00,25,100.00,0.00,0.00
14-September-2018,18.70,18.70,18.70,18.70,18.700000000000000000,50,1,935.00,50,100.00,0.00,0.00
12-September-2018,17.85,17.85,17.85,17.85,17.840000000000000000,25,1,446.00,25,100.00,0.00,0.00
24-August-2018,17.00,17.00,17.00,17.00,17.000000000000000000,5,2,85.00,5,100.00,0.00,0.00
23-August-2018,17.85,17.85,17.85,17.85,17.800000000000000000,5,1,89.00,5,100.00,0.00,0.00
7-August-2018,18.70,18.70,18.70,18.70,18.680000000000000000,25,1,467.00,25,100.00,0.00,0.00
25-July-2018,19.65,19.65,19.65,19.65,19.640000000000000000,50,1,982.00,50,100.00,0.00,0.00
23-July-2018,18.75,18.75,18.75,18.75,18.750000000000000000,300,1,5625.00,300,100.00,0.00,0.00
18-July-2018,17.90,17.90,17.90,17.90,17.900000000000000000,100,1,1790.00,100,100.00,0.00,0.00
17-July-2018,17.05,17.05,17.05,17.05,17.050000000000000000,300,1,5115.00,300,100.00,0.00,0.00
16-July-2018,17.05,17.05,17.05,17.05,17.050000000000000000,300,1,5115.00,300,100.00,0.00,0.00
11-July-2018,17.10,17.10,17.10,17.10,17.100000000000000000,1000,3,17100.00,1000,100.00,0.00,0.00
9-July-2018,17.90,17.90,17.90,17.90,17.900000000000000000,260,3,4654.00,260,100.00,0.00,0.00
6-July-2018,18.80,18.80,18.80,18.80,18.500000000000000000,2,1,37.00,2,100.00,0.00,0.00
29-June-2018,19.75,19.75,19.75,19.75,19.750000000000000000,300,1,5925.00,300,100.00,0.00,0.00
22-June-2018,20.75,20.75,20.75,20.75,20.750000000000000000,1000,1,20750.00,1000,100.00,0.00,0.00
21-June-2018,21.80,21.80,21.80,21.80,21.800000000000000000,100,1,2180.00,100,100.00,0.00,0.00
19-June-2018,18.95,20.80,18.95,20.80,19.320000000000000000,250,3,4830.00,250,100.00,1.85,1.85
11-June-2018,19.85,19.85,19.85,19.85,19.850000000000000000,100,1,1985.00,100,100.00,0.00,0.00
21-May-2018,20.85,20.85,20.85,20.85,20.850000000000000000,500,1,10425.00,500,100.00,0.00,0.00
7-May-2018,21.90,21.90,21.90,21.90,21.900000000000000000,100,1,2190.00,100,100.00,0.00,0.00
4-May-2018,20.90,20.90,20.90,20.90,20.900000000000000000,50,1,1045.00,50,100.00,0.00,0.00
3-May-2018,19.95,19.95,19.95,19.95,19.000000000000000000,1,1,19.00,1,100.00,0.00,0.00
2-May-2018,19.00,19.00,19.00,19.00,19.000000000000000000,100,1,1900.00,100,100.00,0.00,0.00
30-April-2018,18.13,18.13,18.13,18.13,18.130000000000000000,100,1,1813.00,100,100.00,0.00,0.00
26-April-2018,17.27,17.27,17.27,17.27,17.270000000000000000,100,1,1727.00,100,100.00,0.00,0.00
25-April-2018,16.45,16.45,16.45,16.45,16.450000000000000000,100,1,1645.00,100,100.00,0.00,0.00
24-April-2018,15.67,15.67,15.67,15.67,15.670000000000000000,100,1,1567.00,100,100.00,0.00,0.00
19-April-2018,14.93,14.93,14.93,14.93,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
18-April-2018,14.22,14.22,14.22,14.22,14.200000000000000000,10,1,142.00,10,100.00,0.00,0.00
11-April-2018,13.55,13.55,13.55,13.55,13.500000000000000000,10,1,135.00,10,100.00,0.00,0.00
10-April-2018,12.91,12.91,12.91,12.91,12.900000000000000000,10,1,129.00,10,100.00,0.00,0.00
13-March-2018,12.31,12.31,12.30,12.30,12.305000000000000000,1000,2,12305.00,1000,100.00,0.01,-0.01
5-February-2018,12.93,12.93,12.93,12.93,12.930000000000000000,500,1,6465.00,500,100.00,0.00,0.00
24-January-2018,13.60,13.60,13.60,13.60,13.599832214765100671,1192,5,16211.00,1192,100.00,0.00,0.00
23-January-2018,12.96,12.96,12.96,12.96,12.955555555555555555,90,1,1166.00,90,100.00,0.00,0.00
22-January-2018,12.35,12.35,12.35,12.35,12.350000000000000000,500,1,6175.00,500,100.00,0.00,0.00
16-January-2018,11.77,11.77,11.77,11.77,11.600000000000000000,5,1,58.00,5,100.00,0.00,0.00
10-January-2018,11.21,11.21,11.21,11.21,11.210000000000000000,400,6,4484.00,400,100.00,0.00,0.00
8-January-2018,11.80,11.80,11.80,11.80,11.800000000000000000,500,2,5900.00,500,100.00,0.00,0.00
5-January-2018,13.08,13.08,12.42,12.42,12.754340598448466937,2707,9,34526.00,2707,100.00,0.66,-0.66
4-January-2018,13.07,13.07,13.07,13.07,13.067741935483870967,310,4,4051.00,310,100.00,0.00,0.00
3-January-2018,13.75,13.75,13.75,13.75,13.750000000000000000,500,2,6875.00,500,100.00,0.00,0.00
16-November-2017,15.95,15.95,14.45,14.45,14.600000000000000000,100,2,1460.00,100,100.00,1.50,-1.50
30-October-2017,15.20,15.20,15.20,15.20,15.200000000000000000,25,1,380.00,25,100.00,0.00,0.00
25-October-2017,17.60,17.60,16.00,16.00,16.533333333333333333,75,2,1240.00,75,100.00,1.60,-1.60
18-October-2017,16.80,16.80,16.80,16.80,16.800000000000000000,155,3,2604.00,155,100.00,0.00,0.00
17-October-2017,16.00,16.00,16.00,16.00,16.000000000000000000,860,1,13760.00,860,100.00,0.00,0.00
4-October-2017,16.00,16.00,16.00,16.00,16.000000000000000000,60,1,960.00,60,100.00,0.00,0.00
7-August-2017,16.80,16.80,16.80,16.80,16.800000000000000000,550,1,9240.00,550,100.00,0.00,0.00
4-August-2017,16.80,16.80,16.80,16.80,16.800000000000000000,100,1,1680.00,100,100.00,0.00,0.00
5-July-2017,16.80,16.80,16.80,16.80,16.800000000000000000,2000,1,33600.00,2000,100.00,0.00,0.00
16-June-2017,16.40,16.40,16.40,16.40,16.399857448325017818,1403,1,23009.00,1403,100.00,0.00,0.00
1-June-2017,16.50,16.50,16.50,16.50,16.499853070819864825,3403,1,56149.00,3403,100.00,0.00,0.00
15-May-2017,17.37,17.37,17.36,17.36,17.362500000000000000,800,2,13890.00,800,100.00,0.01,-0.01
12-May-2017,17.36,17.36,17.36,17.36,17.250000000000000000,4,1,69.00,4,100.00,0.00,0.00
11-May-2017,16.54,16.54,16.54,16.54,16.540000000000000000,250,1,4135.00,250,100.00,0.00,0.00
10-May-2017,15.76,15.76,15.76,15.76,15.760000000000000000,100,1,1576.00,100,100.00,0.00,0.00
8-May-2017,15.01,15.01,15.01,15.01,15.010000000000000000,100,1,1501.00,100,100.00,0.00,0.00
5-May-2017,14.30,14.30,14.30,14.30,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
4-May-2017,13.62,13.62,13.62,13.62,13.600000000000000000,5,1,68.00,5,100.00,0.00,0.00
28-April-2017,12.98,12.98,12.98,12.98,12.980000000000000000,1900,4,24662.00,1900,100.00,0.00,0.00
11-April-2017,12.37,12.37,12.37,12.37,12.369747899159663865,595,2,7360.00,595,100.00,0.00,0.00
31-January-2017,11.75,11.79,11.75,11.79,11.766640471512770137,50900,27,598922.00,50900,100.00,0.04,0.04
17-January-2017,11.62,11.62,11.62,11.62,11.618604651162790697,215,3,2498.00,215,100.00,0.00,0.00
6-December-2016,12.23,12.23,12.23,12.23,12.230000000000000000,1000,1,12230.00,1000,100.00,0.00,0.00
7-September-2016,12.87,12.87,12.87,12.87,12.870000000000000000,500,1,6435.00,500,100.00,0.00,0.00
6-September-2016,13.54,13.54,13.54,13.54,13.540000000000000000,500,2,6770.00,500,100.00,0.00,0.00
12-April-2016,14.25,14.25,14.25,14.25,14.250000000000000000,60,1,855.00,60,100.00,0.00,0.00
3-March-2016,15.00,15.00,15.00,15.00,15.000000000000000000,3000,1,45000.00,3000,100.00,0.00,0.00
16-February-2016,14.70,15.00,14.70,15.00,14.950000000000000000,1800,2,26910.00,1800,100.00,0.30,0.30
5-February-2016,14.85,14.85,14.85,14.85,14.850000000000000000,600,1,8910.00,600,100.00,0.00,0.00
21-January-2016,15.60,15.60,15.60,15.60,15.600000000000000000,200,1,3120.00,200,100.00,0.00,0.00
12-January-2016,18.10,18.10,16.40,16.40,16.966666666666666666,300,2,5090.00,300,100.00,1.70,-1.70
