Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-November-2020,255.00,262.50,252.00,253.20,255.221500487171159467,3079,80,785827.00,2368,76.91,10.50,-1.80
2-November-2020,261.40,265.20,255.35,256.05,260.298804780876494023,5020,90,1306700.00,3608,71.87,9.85,-5.35
30-October-2020,264.90,270.00,260.10,267.20,267.287199287199287199,3367,95,899956.00,2242,66.59,9.90,2.30
29-October-2020,258.65,263.00,257.00,262.30,259.765231973169368362,3578,69,929440.00,3006,84.01,6.00,3.65
28-October-2020,262.90,263.15,258.25,260.70,260.331020590868397493,4468,43,1163159.00,4256,95.26,4.90,-2.20
27-October-2020,251.65,266.75,251.65,259.90,260.649607296681023562,3947,91,1028784.00,2604,65.97,15.10,8.25
26-October-2020,260.50,275.50,256.05,262.05,262.119007212558336868,4714,125,1235629.00,3357,71.21,19.45,1.55
23-October-2020,256.00,266.05,256.00,263.40,262.901053864168618266,1708,42,449035.00,1424,83.37,10.05,7.40
22-October-2020,254.00,263.35,254.00,255.45,256.421765024363833243,1847,63,473611.00,1115,60.37,9.35,1.45
21-October-2020,252.10,267.60,252.10,256.20,259.500000000000000000,3628,121,941466.00,2466,67.97,15.50,4.10
20-October-2020,254.55,267.90,253.00,254.90,256.651580805649173487,6231,161,1599196.00,5267,84.53,14.90,0.35
19-October-2020,263.85,268.00,258.00,262.85,263.814679346500853450,4101,106,1081904.00,3157,76.98,10.00,-1.00
16-October-2020,264.55,269.90,257.00,259.45,260.487710219922380336,4638,133,1208142.00,2846,61.36,12.90,-5.10
15-October-2020,268.00,275.45,262.20,264.10,269.098407513270722743,2449,99,659022.00,1678,68.52,13.25,-3.90
14-October-2020,286.00,286.00,266.00,271.45,271.567395264116575591,1098,70,298181.00,743,67.67,20.00,-14.55
13-October-2020,270.00,280.55,267.00,273.65,271.369079535299374441,2238,98,607324.00,1492,66.67,13.55,3.65
12-October-2020,270.15,290.95,268.60,270.50,271.366963866729235100,4262,145,1156566.00,3015,70.74,22.35,0.35
9-October-2020,280.90,289.00,272.25,281.00,282.523406257351211479,4251,92,1201007.00,3047,71.68,16.75,0.10
8-October-2020,285.00,291.85,270.30,278.25,276.847129270870024656,8517,172,2357907.00,6379,74.90,21.55,-6.75
7-October-2020,301.10,301.10,284.35,284.50,286.438860046393460731,9053,213,2593131.00,7133,78.79,16.75,-16.60
6-October-2020,289.95,305.00,289.95,299.30,298.283105022831050228,1971,92,587916.00,1117,56.67,15.05,9.35
5-October-2020,294.00,307.20,294.00,300.90,303.627889447236180904,7960,165,2416878.00,6832,85.83,13.20,6.90
1-October-2020,314.00,314.00,290.00,292.60,298.981142617684034082,7159,239,2140406.00,4984,69.62,24.00,-21.40
30-September-2020,278.95,301.70,278.95,301.70,299.483194965184788430,14936,307,4473081.00,12491,83.63,22.75,22.75
29-September-2020,282.30,291.15,276.05,287.35,286.842034505937710060,8926,214,2560352.00,6491,72.72,15.10,5.05
28-September-2020,271.95,277.30,268.20,277.30,276.104734945959855892,3886,71,1072943.00,3620,93.15,9.10,5.35
25-September-2020,261.95,264.10,252.10,264.10,261.120269993863775823,4889,137,1276617.00,2652,54.24,12.00,2.15
24-September-2020,248.40,257.90,242.55,251.55,251.800522298111691442,4978,148,1253463.00,3199,64.26,15.35,3.15
23-September-2020,256.50,264.00,254.00,254.75,257.457093574816731349,2319,98,597043.00,1345,58.00,10.00,-1.75
22-September-2020,254.20,268.60,253.30,255.95,254.829578386463494437,10697,218,2725912.00,7190,67.22,15.30,1.75
21-September-2020,289.95,289.95,266.15,266.60,273.136376261457272474,10801,220,2950146.00,7905,73.19,23.80,-23.35
18-September-2020,290.00,290.00,277.00,280.15,282.990596044807080625,7231,180,2046305.00,5647,78.09,13.00,-9.85
17-September-2020,290.00,296.00,278.10,279.25,287.235967107615302109,5594,189,1606798.00,4467,79.85,17.90,-10.75
16-September-2020,265.50,287.80,263.00,287.80,285.471245186136071887,15580,223,4447642.00,12611,80.94,24.80,22.30
15-September-2020,283.35,283.35,266.00,274.10,274.041545718432510885,5512,158,1510517.00,3381,61.34,17.35,-9.25
14-September-2020,266.90,271.00,257.65,270.15,269.427700790829282449,13783,194,3713522.00,10142,73.58,13.35,3.25
11-September-2020,266.00,266.00,254.00,258.10,259.429777104522830556,4621,129,1198825.00,3527,76.33,12.00,-7.90
10-September-2020,270.90,273.10,262.10,264.25,267.976078636047320807,11496,278,3080653.00,6993,60.83,11.00,-6.65
9-September-2020,258.60,267.70,257.25,260.10,257.773785503647369237,12886,200,3321673.00,8613,66.84,10.45,1.50
8-September-2020,280.30,288.90,270.75,270.75,277.839343671114316624,5546,187,1540897.00,3191,57.54,18.15,-9.55
7-September-2020,289.95,292.85,271.55,284.95,286.125240342597447998,11442,324,3273845.00,8292,72.47,21.30,-5.00
4-September-2020,265.70,278.95,255.35,278.95,275.055542671614100185,8624,216,2372079.00,7815,90.62,23.60,13.25
3-September-2020,259.85,265.70,256.60,265.70,264.726500819305824519,6713,96,1777109.00,4978,74.15,9.10,5.85
2-September-2020,250.80,253.05,235.00,253.05,247.957125038977237293,12828,338,3180794.00,7959,62.04,18.05,2.25
1-September-2020,265.00,265.00,230.60,241.00,245.079055372401264885,14863,443,3642610.00,10007,67.33,34.40,-24.00
31-August-2020,290.00,291.00,252.90,253.05,260.713913969167685210,25363,671,6612487.00,18275,72.05,38.10,-36.95
28-August-2020,282.60,297.80,275.00,280.95,288.388685705392576453,12851,360,3706083.00,9658,75.15,22.80,-1.65
27-August-2020,292.75,300.00,272.25,278.05,284.542915860735009671,16544,541,4707478.00,13068,78.99,27.75,-14.70
26-August-2020,310.00,313.80,285.00,292.75,292.187231895029018420,27741,733,8105566.00,19903,71.75,28.80,-17.25
25-August-2020,330.00,330.00,305.10,308.55,312.145752187411797911,17715,517,5529662.00,12741,71.92,24.90,-21.45
24-August-2020,322.00,327.50,310.85,318.15,317.724887133182844243,17720,448,5630085.00,13304,75.08,16.65,-3.85
21-August-2020,326.00,330.00,305.60,317.65,319.700316622691292875,18950,558,6058321.00,12988,68.54,24.40,-8.35
20-August-2020,313.00,330.00,300.00,317.85,317.954731687818527031,20014,449,6363546.00,15058,75.24,30.00,4.85
19-August-2020,319.80,335.00,293.00,310.10,324.088933706330102140,46113,1005,14944713.00,30962,67.14,42.00,-9.70
18-August-2020,293.00,313.35,286.15,313.35,305.315077955397671205,60804,892,18564378.00,36366,59.81,27.20,20.35
17-August-2020,260.00,285.35,242.60,284.90,267.663566623391950902,42365,817,11339567.00,26641,62.88,42.75,24.90
14-August-2020,277.80,278.00,257.20,259.45,264.483494593056346044,24598,643,6505765.00,16006,65.07,20.80,-18.35
13-August-2020,288.80,294.00,275.00,277.80,284.275286811914535312,19002,428,5401799.00,11046,58.13,19.00,-11.00
12-August-2020,297.90,297.90,278.25,283.60,284.273208596939920132,22287,518,6335597.00,16786,75.32,19.65,-14.30
11-August-2020,307.40,307.40,285.05,290.85,298.571362720436196973,75929,1240,22670225.00,53845,70.91,22.35,-16.55
10-August-2020,264.00,281.60,250.00,281.60,273.157028226599908170,45737,667,12493383.00,29985,65.56,31.60,17.60
7-August-2020,243.50,256.10,223.55,256.00,250.212000290212580715,41349,625,10346016.00,33722,81.55,32.55,12.50
6-August-2020,237.00,249.90,228.00,232.85,238.721943694562283069,18151,529,4333042.00,10290,56.69,21.90,-4.15
5-August-2020,254.50,257.50,233.00,239.95,241.906363636363636363,28600,724,6918522.00,19493,68.16,24.50,-14.55
4-August-2020,231.00,263.00,225.10,254.05,247.467284598161862562,63869,1316,15805488.00,34669,54.28,37.90,23.05
3-August-2020,209.90,232.00,198.15,229.65,224.091596843732205320,61465,1123,13773790.00,39262,63.88,33.85,19.75
31-July-2020,193.00,215.00,192.00,197.35,202.649972409806343116,76114,1117,15424500.00,54780,71.97,23.00,4.35
30-July-2020,178.00,197.60,171.20,191.65,189.064708738501108880,76203,1036,14407298.00,41976,55.08,26.40,13.65
29-July-2020,171.50,175.00,168.70,170.75,171.383635020317694865,5414,95,927871.00,3310,61.14,6.30,-0.75
28-July-2020,178.50,178.60,169.00,170.30,172.581250000000000000,8000,108,1380650.00,5675,70.94,9.60,-8.20
27-July-2020,178.00,180.35,173.00,175.65,176.183497654829137551,10447,152,1840589.00,6977,66.78,7.35,-2.35
24-July-2020,167.50,174.90,167.50,171.05,171.474715739078396169,6684,130,1146137.00,4160,62.24,7.40,3.55
23-July-2020,172.50,174.00,165.25,169.95,170.072402508862830651,7334,132,1247311.00,4060,55.36,8.75,-2.55
22-July-2020,172.50,176.75,166.20,172.40,170.767204301075268817,7440,113,1270508.00,4305,57.86,10.55,-0.10
21-July-2020,171.50,177.90,171.50,172.55,173.055779885435252136,10649,105,1842871.00,9260,86.96,6.40,1.05
20-July-2020,178.40,178.40,165.00,175.00,171.554281422133199799,19970,219,3425939.00,13781,69.01,13.40,-3.40
17-July-2020,169.90,173.80,165.95,169.30,169.744194710045945610,8053,119,1366950.00,5571,69.18,7.85,-0.60
16-July-2020,171.10,177.90,170.05,171.70,173.202195121951219512,8200,102,1420258.00,5957,72.65,7.85,0.60
15-July-2020,171.05,184.90,171.05,174.10,177.951841028638223261,8555,131,1522378.00,7207,84.24,13.85,3.05
14-July-2020,183.20,188.00,175.00,179.10,180.193829787234042553,9400,177,1693822.00,7751,82.46,13.00,-4.10
13-July-2020,182.00,193.40,175.00,182.15,185.695780022053804281,57133,727,10609357.00,42208,73.88,18.40,0.15
10-July-2020,169.00,184.80,162.00,178.75,174.737698566447113521,18067,232,3156986.00,14130,78.21,22.80,9.75
9-July-2020,161.40,168.90,160.20,165.30,164.269779771615008156,4904,76,805579.00,4364,88.99,8.70,3.90
8-July-2020,164.00,167.75,151.25,162.85,162.418381470886776783,10837,189,1760128.00,6851,63.22,16.50,-1.15
7-July-2020,172.00,172.00,165.00,165.60,167.155553672795052105,11803,200,1972937.00,9387,79.53,7.00,-6.40
6-July-2020,184.80,184.80,170.00,172.10,174.351057765391436534,31576,321,5505309.00,28221,89.37,14.80,-12.70
3-July-2020,178.00,183.80,175.00,178.55,180.359170451015487478,67603,747,12192821.00,45446,67.22,8.80,0.55
2-July-2020,174.95,176.45,168.20,174.55,173.605396290050590219,23720,231,4117920.00,18657,78.66,8.25,-0.40
1-July-2020,167.25,172.90,167.00,170.35,169.791143126099946793,24433,158,4148507.00,14917,61.05,5.90,3.10
30-June-2020,173.00,179.70,165.00,167.25,170.277825674627123027,23198,185,3950105.00,13559,58.45,14.70,-5.75
29-June-2020,174.25,177.90,165.00,172.85,171.723749119097956307,11352,153,1949408.00,7422,65.38,12.90,-1.40
26-June-2020,179.50,183.55,167.90,174.25,178.019341915830325286,47927,498,8531933.00,32468,67.74,15.65,-5.25
25-June-2020,160.00,179.40,156.15,176.15,171.287353231155328493,78099,716,13377371.00,56094,71.82,23.25,16.15
24-June-2020,172.85,172.85,148.30,152.00,154.986337723609199921,20348,247,3153662.00,16388,80.54,24.55,-20.85
23-June-2020,157.90,174.45,157.90,164.80,167.181340264036149915,33859,409,5660593.00,21076,62.25,16.55,6.90
22-June-2020,127.55,151.85,127.55,151.65,150.272406609838076859,78247,461,11758365.00,44610,57.01,24.30,24.10
19-June-2020,134.00,134.00,120.00,126.55,125.587014982712255090,2603,58,326903.00,1341,51.52,14.00,-7.45
18-June-2020,118.30,129.70,118.30,126.70,125.579617834394904458,7536,100,946368.00,6571,87.19,11.40,8.40
17-June-2020,126.55,128.00,120.35,123.85,126.514274838218500190,2627,43,332353.00,2537,96.57,7.65,-2.70
16-June-2020,140.00,140.00,125.10,126.50,128.709253417455310199,5706,94,734415.00,5156,90.36,14.90,-13.50
15-June-2020,129.70,132.95,123.00,130.35,128.478624338624338624,9450,104,1214123.00,6577,69.60,9.95,0.65
12-June-2020,126.50,126.50,120.10,125.00,123.757101651953500568,11441,118,1415905.00,7012,61.29,6.40,-1.50
11-June-2020,124.00,130.10,120.55,126.80,127.534420515374081912,8033,151,1024484.00,4097,51.00,9.55,2.80
10-June-2020,118.10,133.95,115.50,128.85,122.032653323069027457,31176,340,3804490.00,15944,51.14,18.45,10.75
9-June-2020,143.90,143.90,117.00,122.50,122.318330643301821535,43370,492,5304946.00,25755,59.38,26.90,-21.40
8-June-2020,140.00,151.00,132.00,135.45,141.604755570335882939,36084,537,5109666.00,25081,69.51,19.00,-4.55
5-June-2020,124.75,132.40,117.95,131.20,124.895987294865007940,47225,560,5898213.00,24719,52.34,14.45,6.45
4-June-2020,111.70,112.65,109.45,112.65,112.413882079731647529,7751,92,871320.00,7339,94.68,3.20,0.95
3-June-2020,98.90,102.45,98.90,102.45,102.111230329041487839,30756,235,3140533.00,24451,79.50,3.55,3.55
2-June-2020,85.35,94.30,85.35,93.15,90.059554140127388535,6280,73,565574.00,4975,79.22,8.95,7.80
1-June-2020,90.20,91.00,87.00,87.65,89.788482600247306129,28305,80,2541463.00,27492,97.13,4.00,-2.55
29-May-2020,90.00,94.75,89.50,90.00,90.027509712996616117,31916,80,2873318.00,30737,96.31,5.25,0.00
28-May-2020,91.00,92.00,87.35,90.00,90.607802874743326488,487,12,44126.00,460,94.46,4.65,-1.00
27-May-2020,88.20,94.30,88.00,90.00,90.470262390670553935,3430,46,310313.00,2666,77.73,6.30,1.80
26-May-2020,95.05,95.05,88.00,90.20,90.881922438509129319,13254,118,1204549.00,7419,55.98,7.05,-4.85
22-May-2020,96.00,97.00,92.80,96.20,96.076717216770740410,4484,22,430808.00,4434,98.88,4.20,0.20
21-May-2020,98.00,99.90,94.55,97.00,97.813743218806509945,1106,17,108182.00,953,86.17,5.35,-1.00
20-May-2020,99.95,99.95,92.50,96.00,94.606458675424192665,1827,29,172846.00,1310,71.70,7.45,-3.95
19-May-2020,93.50,98.50,91.00,92.15,92.918796992481203007,665,29,61791.00,595,89.47,7.50,-1.35
18-May-2020,101.95,101.95,91.55,93.00,94.743105950653120464,689,34,65278.00,467,67.78,10.40,-8.95
15-May-2020,91.25,104.00,91.25,94.10,96.044917257683215130,1269,55,121881.00,347,27.34,12.75,2.85
14-May-2020,92.00,98.00,92.00,96.40,96.051564310544611819,1726,51,165785.00,1320,76.48,6.00,4.40
13-May-2020,91.90,98.00,91.90,92.10,93.770833333333333333,1824,57,171038.00,1149,62.99,6.10,0.20
12-May-2020,90.00,91.90,86.50,91.90,91.098039215686274509,357,19,32522.00,270,75.63,5.40,1.90
11-May-2020,92.25,92.50,91.00,91.50,91.251666666666666666,600,24,54751.00,576,96.00,1.50,-0.75
8-May-2020,92.20,94.85,91.00,91.80,91.834630350194552529,1542,53,141609.00,1108,71.85,3.85,-0.40
7-May-2020,97.50,97.50,92.00,94.25,94.599095704596834966,1327,46,125533.00,1121,84.48,5.50,-3.25
6-May-2020,92.00,99.40,91.90,93.20,93.865979381443298969,776,25,72840.00,541,69.72,7.50,1.20
5-May-2020,93.05,93.95,91.00,91.00,92.968579234972677595,732,18,68053.00,632,86.34,2.95,-2.05
4-May-2020,94.00,96.90,94.00,94.05,94.720344191763982790,1627,33,154110.00,1462,89.86,2.90,0.05
30-April-2020,88.05,100.00,88.05,95.20,96.975374972017013655,4467,73,433189.00,3841,85.99,11.95,7.15
29-April-2020,93.00,93.35,91.05,92.90,92.573676680972818311,699,27,64709.00,686,98.14,2.30,-0.10
28-April-2020,88.00,93.95,87.00,92.10,91.138618677042801556,2056,39,187381.00,1813,88.18,6.95,4.10
27-April-2020,94.45,94.45,90.15,90.85,91.805779251539554713,2111,58,193802.00,1787,84.65,4.30,-3.60
24-April-2020,94.00,95.95,86.20,92.35,91.967160334835801674,1553,54,142825.00,1235,79.52,9.75,-1.65
23-April-2020,93.75,96.00,92.20,95.25,94.729808040565012676,2761,54,261549.00,2000,72.44,3.80,1.50
22-April-2020,94.80,98.80,87.35,90.75,91.425766195632226096,5449,71,498179.00,3709,68.07,11.45,-4.05
21-April-2020,95.00,95.00,85.45,89.95,92.110227126908764275,7793,129,717815.00,6374,81.79,9.55,-5.05
20-April-2020,85.00,89.15,80.00,89.15,85.265258606352902045,6013,157,512700.00,5343,88.86,9.15,4.15
17-April-2020,95.00,95.00,81.00,81.05,83.960835290171083529,23848,206,2002298.00,20356,85.36,14.00,-13.95
16-April-2020,91.00,92.70,89.95,90.00,90.104842105263157894,4750,46,427998.00,4521,95.18,2.75,-1.00
15-April-2020,100.00,100.00,90.00,90.15,92.624534222396548342,10198,142,944585.00,8922,87.49,10.00,-9.85
13-April-2020,98.50,100.00,97.00,100.00,99.847441566645609602,3166,38,316117.00,2868,90.59,3.00,1.50
9-April-2020,104.00,104.00,98.00,98.85,100.053330228225430833,8588,38,859258.00,8456,98.46,6.00,-5.15
8-April-2020,104.60,105.00,97.35,100.60,103.156819839533187454,2742,30,282856.00,1848,67.40,7.65,-4.00
7-April-2020,95.00,100.00,92.50,100.00,95.329896907216494845,776,24,73976.00,657,84.66,7.50,5.00
3-April-2020,101.10,101.10,93.15,95.25,95.870257037943696450,817,27,78326.00,497,60.83,7.95,-5.85
1-April-2020,90.25,99.70,90.25,96.30,93.026343519494204425,5694,58,529692.00,4505,79.12,9.45,6.05
31-March-2020,96.00,104.50,95.00,95.00,96.183632734530938123,501,26,48188.00,419,83.63,9.50,-1.00
30-March-2020,100.00,100.00,96.00,100.00,97.604166666666666666,48,6,4685.00,47,97.92,4.00,0.00
27-March-2020,109.10,109.10,98.80,100.45,102.203140333660451422,1019,22,104145.00,892,87.54,10.30,-8.65
26-March-2020,103.75,103.95,103.75,103.95,103.794871794871794871,39,4,4048.00,38,97.44,0.20,0.20
24-March-2020,99.00,99.00,99.00,99.00,99.000000000000000000,1,1,99.00,1,100.00,0.00,0.00
23-March-2020,107.00,107.00,99.00,99.00,105.692307692307692307,13,7,1374.00,11,84.62,8.00,-8.00
20-March-2020,97.80,102.90,97.80,102.00,98.504424778761061946,565,12,55655.00,455,80.53,5.10,4.20
19-March-2020,107.80,107.80,102.90,102.90,106.400000000000000000,35,2,3724.00,35,100.00,4.90,-4.90
18-March-2020,108.30,108.30,108.30,108.30,108.299204771371769383,1006,5,108949.00,1006,100.00,0.00,0.00
17-March-2020,108.30,108.30,108.30,108.30,108.294478527607361963,163,6,17652.00,163,100.00,0.00,0.00
16-March-2020,115.00,119.90,114.00,114.00,114.070145423438836612,1169,11,133348.00,1164,99.57,5.90,-1.00
13-March-2020,121.50,121.50,114.10,120.00,117.187500000000000000,80,8,9375.00,75,93.75,7.40,-1.50
12-March-2020,118.50,122.40,116.10,116.10,117.901515151515151515,1056,31,124504.00,1046,99.05,6.30,-2.40
11-March-2020,114.00,124.60,114.00,121.80,123.260601387818041634,1297,19,159869.00,1094,84.35,10.60,7.80
9-March-2020,120.75,120.75,114.75,119.70,117.105849582172701949,359,29,42041.00,281,78.27,6.00,-1.05
6-March-2020,117.00,124.90,117.00,120.75,120.004376367614879649,457,24,54842.00,447,97.81,7.90,3.75
5-March-2020,126.70,126.70,123.00,123.00,123.625000000000000000,8,4,989.00,6,75.00,3.70,-3.70
4-March-2020,121.20,122.00,121.20,121.20,121.216216216216216216,37,5,4485.00,37,100.00,0.80,0.00
3-March-2020,121.50,127.15,119.00,127.15,122.624309392265193370,181,8,22195.00,121,66.85,8.15,5.65
2-March-2020,122.50,122.50,121.10,121.50,121.666666666666666666,162,6,19710.00,162,100.00,1.40,-1.00
28-February-2020,121.30,129.50,121.10,123.45,123.180076628352490421,522,14,64300.00,497,95.21,8.40,2.15
27-February-2020,126.00,128.80,125.10,125.80,127.146804835924006908,579,15,73618.00,378,65.28,3.70,-0.20
26-February-2020,127.00,129.00,126.00,128.00,127.918079096045197740,354,10,45283.00,334,94.35,3.00,1.00
25-February-2020,120.10,127.80,120.10,123.55,124.342857142857142857,70,6,8704.00,53,75.71,7.70,3.45
24-February-2020,134.00,134.50,124.20,125.75,127.964912280701754385,171,16,21882.00,165,96.49,10.30,-8.25
20-February-2020,129.50,133.00,128.10,128.35,130.648183556405353728,3661,57,478303.00,2684,73.31,4.90,-1.15
19-February-2020,121.30,128.90,121.30,127.00,123.759111111111111111,1125,38,139229.00,920,81.78,7.60,5.70
18-February-2020,127.90,131.00,121.00,122.90,123.596078431372549019,255,19,31517.00,183,71.76,10.00,-5.00
17-February-2020,123.85,129.50,123.85,126.30,126.017139090309822017,1517,45,191168.00,1287,84.84,5.65,2.45
14-February-2020,133.00,134.25,123.00,123.85,128.596190476190476190,3150,66,405078.00,2659,84.41,11.25,-9.15
13-February-2020,123.00,129.05,123.00,127.90,128.201866764275256222,5464,75,700495.00,5251,96.10,6.05,4.90
12-February-2020,116.70,122.95,116.00,122.95,122.281659388646288209,8244,88,1008090.00,6881,83.47,6.95,6.25
11-February-2020,116.70,122.80,116.70,117.10,116.989048687161894709,22737,92,2659980.00,13185,57.99,6.10,0.40
10-February-2020,129.00,130.00,122.80,122.80,123.755580357142857142,14336,42,1774160.00,14336,100.00,7.20,-6.20
7-February-2020,154.55,154.60,136.40,136.40,136.646482597199947986,23071,88,3152571.00,22136,95.95,18.20,-18.15
6-February-2020,165.00,165.00,151.55,151.55,152.640016124697661918,7442,85,1135947.00,5601,75.26,13.45,-13.45
5-February-2020,167.50,173.95,167.50,168.35,169.233855185909980430,1022,19,172957.00,929,90.90,6.45,0.85
4-February-2020,182.00,182.00,166.00,168.45,171.167881661830278151,14129,66,2418431.00,11350,80.33,16.00,-13.55
3-February-2020,180.00,180.00,169.40,173.65,175.132154006243496357,961,19,168302.00,636,66.18,10.60,-6.35
1-February-2020,180.50,185.00,176.00,178.30,179.589285714285714285,1344,20,241368.00,1068,79.46,9.00,-2.20
31-January-2020,185.00,192.00,183.00,184.60,188.111426543647977288,1409,47,265049.00,1272,90.28,9.00,-0.40
30-January-2020,181.00,184.90,181.00,183.90,182.715200000000000000,625,17,114197.00,500,80.00,3.90,2.90
29-January-2020,181.00,184.50,177.60,180.45,181.233111322549952426,1051,31,190476.00,783,74.50,6.90,-0.55
28-January-2020,173.35,182.00,173.35,179.35,181.263632385120350109,11425,46,2070937.00,11330,99.17,8.65,6.00
27-January-2020,173.25,177.75,169.00,173.35,172.199501246882793017,1604,31,276208.00,592,36.91,8.75,0.10
24-January-2020,174.50,174.50,172.50,173.00,172.884482758620689655,580,5,100273.00,390,67.24,2.00,-1.50
