,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,258.290009,270.179993,254.330002,265.390015,265.390015,8425600,0.0
1,2018-04-16,267.440002,271.049988,261.200012,263.019989,263.019989,7063900,2.0090108208467763
2,2018-04-23,263.140015,279.440002,249.169998,276.799988,276.799988,12348200,1.9502167644602644
3,2018-04-30,277.579987,280.309998,264.02999900000003,270.339996,270.339996,11547100,2.023895805635804
4,2018-05-07,271.149994,283.589996,267.890015,282.390015,282.390015,7302700,1.9573284522825638
5,2018-05-14,282.339996,285.519989,275.0,280.399994,280.399994,8742200,2.007097079324474
6,2018-05-21,281.359985,289.609985,276.420013,286.209991,286.209991,6958900,1.979700229961574
7,2018-05-28,283.619995,301.22000099999997,282.100006,297.089996,297.089996,6870700,1.9633780835891896
8,2018-06-04,297.040009,307.910004,295.76001,303.290009,303.290009,6518200,1.9795574769493973
9,2018-06-11,302.76001,310.910004,302.73999,305.02999900000003,305.02999900000003,6671400,1.9942956758164627
10,2018-06-18,294.049988,298.440002,283.23999,296.040009,296.040009,8930100,2.0303674832005565
11,2018-06-25,295.920013,297.149994,285.320007,290.23999,290.23999,6545200,2.0199835281140963
12,2018-07-02,290.299988,367.890015,288.130005,357.480011,357.480011,15172600,1.8119055081935753
13,2018-07-09,357.929993,360.350006,339.149994,348.480011,348.480011,11558000,2.025826445465763
14,2018-07-16,348.799988,360.5,346.100006,358.709991,358.709991,7662900,1.9714811957941814
15,2018-07-23,358.709991,388.670013,337.0,340.399994,340.399994,18113000,2.053789651359395
16,2018-07-30,340.519989,350.570007,330.899994,344.209991,344.209991,8728500,1.9889311841619381
17,2018-08-06,343.040009,352.459991,340.329987,343.0,343.0,6299700,2.0035276705539355
18,2018-08-13,343.790009,347.76001,337.309998,345.22000099999997,345.22000099999997,4714100,1.9935693152379081
19,2018-08-20,347.559998,347.559998,339.23999,342.329987,342.329987,3414400,2.008442187683663
20,2018-08-27,343.299988,355.940002,340.420013,353.48999,353.48999,4864900,1.9684290833808336
21,2018-09-03,353.850006,355.0,336.269989,339.649994,339.649994,4167200,2.0407478175901277
22,2018-09-10,342.690002,342.850006,333.02999900000003,338.679993,338.679993,4625900,2.002864063481896
23,2018-09-17,338.559998,345.410004,332.480011,345.410004,345.410004,7991700,1.9805158770097464
24,2018-09-24,342.98999,357.5,341.459991,353.309998,353.309998,6606600,1.9776400496880364
25,2018-10-01,355.299988,358.410004,336.209991,342.079987,342.079987,5502700,2.0328286115141836
26,2018-10-08,340.670013,346.72000099999997,324.459991,330.940002,330.940002,5712100,2.033661645412089
27,2018-10-15,329.97000099999997,342.269989,318.519989,320.410004,320.410004,5899300,2.0328641361647373
28,2018-10-22,322.299988,326.5,288.339996,300.170013,300.170013,12093600,2.067428424304329
29,2018-10-29,304.410004,320.890015,294.72000099999997,312.700012,312.700012,6907900,1.9599296497628529
30,2018-11-05,314.179993,331.880005,313.579987,325.200012,325.200012,5327400,1.9615621170395283
31,2018-11-12,324.899994,326.190002,310.0,324.049988,324.049988,5923300,2.003548909250384
32,2018-11-19,325.119995,326.320007,313.25,320.079987,320.079987,3905700,2.012403152840668
33,2018-11-26,321.700012,333.769989,315.410004,333.72000099999997,333.72000099999997,5661900,1.9591273703729855
34,2018-12-03,335.0,338.72000099999997,313.640015,316.730011,316.730011,5224700,2.0536418697626986
35,2018-12-10,317.940002,330.75,310.98999,314.549988,314.549988,5874200,2.0069306090706323
36,2018-12-17,315.459991,323.929993,280.399994,280.600006,280.600006,11143900,2.120990667405759
37,2018-12-24,281.179993,298.25,278.459991,293.519989,293.519989,5041400,1.955982612823006
38,2018-12-31,294.559998,323.630005,294.200012,318.329987,318.329987,6082000,1.9220620142204823
39,2019-01-07,319.27999900000003,333.570007,317.410004,333.209991,333.209991,5711800,1.9553434638759077
40,2019-01-14,331.27999900000003,340.549988,327.72000099999997,337.420013,337.420013,5442300,1.9875229036873994
41,2019-01-21,335.049988,344.0,331.97000099999997,336.769989,336.769989,4557600,2.001930171990474
42,2019-01-28,335.190002,335.880005,321.420013,330.910004,330.910004,7864200,2.017708697014793
43,2019-02-04,331.369995,338.869995,305.450012,315.119995,315.119995,7626900,2.0501079247605345
44,2019-02-11,316.119995,333.27999900000003,314.540009,332.869995,332.869995,6262000,1.9466758786714915
45,2019-02-18,330.829987,335.940002,320.390015,325.329987,325.329987,4277900,2.023176492488533
46,2019-02-25,327.950012,335.170013,325.130005,334.100006,334.100006,3839400,1.9737503177416882
47,2019-03-04,335.600006,336.570007,305.899994,307.929993,307.929993,5755900,2.084986891809529
48,2019-03-11,308.27999900000003,330.100006,307.27999900000003,329.869995,329.869995,7456700,1.9334889431213649
49,2019-03-18,328.549988,330.0,216.49000499999997,216.710007,216.710007,33243700,2.5221724163388544
50,2019-03-25,220.020004,237.770004,216.11999500000002,236.38000499999998,236.38000499999998,22372000,1.9167865403844122
51,2019-04-01,239.07000699999998,244.080002,228.5,241.72000099999997,241.72000099999997,16658700,1.977908340319757
52,2019-04-08,241.830002,243.05000299999998,231.05000299999998,234.5,234.5,10724200,2.0307889168443496
53,2019-04-15,235.039993,235.88000499999998,221.52999900000003,226.38999900000002,226.38999900000002,9446900,2.0358231416397503
54,2019-04-22,226.99000499999997,233.350006,223.08999599999999,230.52999900000003,230.52999900000003,12692700,1.982041382822372
55,2019-04-29,230.960007,234.49000499999997,226.399994,231.17999300000002,231.17999300000002,9445800,1.997188363960198
56,2019-05-06,228.94999700000002,238.169998,222.580002,226.229996,226.229996,11614500,2.021880374342578
57,2019-05-13,222.99000499999997,232.830002,222.11999500000002,229.27999900000003,229.27999900000003,8440100,1.9866974746454005
58,2019-05-20,228.17999300000002,236.88999900000002,225.82000699999998,227.059998,227.059998,8926700,2.009777155903965
59,2019-05-27,227.789993,230.13999900000002,219.19999700000002,219.289993,219.289993,6147000,2.0354325561951203
60,2019-06-03,220.309998,229.25,219.50999500000003,227.229996,227.229996,7609300,1.9650574169794026
61,2019-06-10,227.520004,233.830002,226.5,227.669998,227.669998,6490200,1.9980673694212445
62,2019-06-17,228.75999500000003,239.13999900000002,227.55000299999998,239.08999599999999,239.08999599999999,10093100,1.9522355673969731
63,2019-06-24,238.69999700000002,245.350006,233.460007,233.86999500000002,233.86999500000002,11208800,2.0223200971120727
64,2019-07-01,236.58999599999999,238.91000400000001,233.229996,234.25,234.25,5212700,1.9983777801494131
65,2019-07-08,234.25,235.979996,227.190002,231.419998,231.419998,6726800,2.0122288567300046
66,2019-07-15,232.52999900000003,235.039993,228.580002,231.270004,231.270004,5598700,2.0006485665992377
67,2019-07-22,232.520004,246.99000499999997,231.289993,238.210007,238.210007,8612000,1.9708660308296788
68,2019-07-29,238.210007,245.30000299999998,235.24000499999997,242.270004,242.270004,6156500,1.9832418502787492
69,2019-08-05,240.350006,240.99000499999997,232.30000299999998,235.80000299999998,235.80000299999998,6573700,2.027438511101291
70,2019-08-12,234.08999599999999,235.52999900000003,226.0,231.67999300000002,231.67999300000002,5680300,2.017783192871557
71,2019-08-19,233.36999500000002,236.63999900000002,225.100006,225.850006,225.850006,4693900,2.025813534846663
72,2019-08-26,227.32000699999998,227.99000499999997,217.899994,219.75,219.75,6357400,2.0277588441410694
73,2019-09-02,218.149994,227.270004,215.77999900000003,224.57000699999998,224.57000699999998,5244400,1.9785367286380324
74,2019-09-09,225.580002,238.74000499999997,224.38999900000002,236.63000499999998,236.63000499999998,8836800,1.9490343669645782
75,2019-09-16,236.169998,242.210007,233.32000699999998,238.789993,238.789993,9181600,1.9909544450633656
76,2019-09-23,238.580002,242.710007,228.13000499999998,230.22000099999997,230.22000099999997,6999200,2.037225227881048
77,2019-09-30,230.27999900000003,235.25,219.69999700000002,224.0,224.0,8021100,2.027767861607143
78,2019-10-07,225.63999900000002,229.75999500000003,220.50999500000003,223.210007,223.210007,8834500,2.00353923648235
79,2019-10-14,222.5,229.75,220.00999500000003,220.059998,220.059998,10474100,2.014314318952234
80,2019-10-21,222.0,318.0,221.559998,288.040009,288.040009,34690700,1.7639910815306217
81,2019-10-28,283.76001,306.920013,283.390015,299.200012,299.200012,10356100,1.9627005262285886
82,2019-11-04,301.140015,302.559998,285.25,293.25,293.25,7165000,2.02028989599318
83,2019-11-11,292.480011,296.25,271.480011,282.269989,282.269989,9055900,2.0388989670453417
84,2019-11-18,280.429993,301.859985,280.049988,299.079987,299.079987,9618400,1.9437943067718535
85,2019-11-25,301.630005,307.350006,298.679993,299.809998,299.809998,6957800,1.9975650878727533
86,2019-12-02,292.350006,309.059998,275.040009,300.26001,300.26001,13453000,1.9985012589588602
87,2019-12-09,300.269989,304.320007,290.929993,296.829987,296.829987,8515300,2.0115555137628327
88,2019-12-16,297.809998,301.929993,295.01001,301.049988,301.049988,9971900,1.985982391070549
89,2019-12-23,302.899994,306.940002,299.48999,300.089996,300.089996,3391200,2.003199013671885
90,2019-12-30,300.369995,301.570007,290.22000099999997,290.850006,290.850006,3561700,2.0317689180312413
91,2020-01-06,290.23999,298.73999,287.809998,296.51001,296.51001,5495000,1.9809112549016474
92,2020-01-13,294.809998,306.350006,284.23999,285.5,285.5,10054300,2.0385639579684764
