,Date,Open,High,Low,Close,Adj Close,Volume,gainORloss
0,2018-04-09,70.940002,73.300003,69.809998,71.129997,66.062141,12070100,0.0
1,2018-04-16,71.940002,75.800003,71.33000200000001,72.300003,67.148788,15863400,1.9838173450698198
2,2018-04-23,72.489998,77.25,72.470001,77.040001,71.551056,12558200,1.9384735470083914
3,2018-04-30,77.5,78.220001,73.940002,76.220001,70.78949,13905300,2.0107583310055324
4,2018-05-07,76.379997,78.290001,74.879997,77.779999,72.23833499999999,10662200,1.9799434556433975
5,2018-05-14,77.900002,79.900002,77.41999799999999,78.25,72.67484300000001,12811100,1.9939935974440894
6,2018-05-21,78.889999,79.389999,68.32,68.449997,63.573078,38328300,2.1431702473266725
7,2018-05-28,68.110001,69.889999,67.550003,68.849998,63.94458,18724900,1.994190254006979
8,2018-06-04,68.940002,72.66999799999999,68.639999,72.309998,67.158066,17408200,1.952150461959631
9,2018-06-11,72.449997,74.980003,71.93,74.809998,69.47994200000001,20565100,1.9665820068595643
10,2018-06-18,74.099998,77.970001,73.970001,76.260002,71.259682,18127900,1.9809860482301063
11,2018-06-25,75.91999799999999,77.230003,73.160004,74.58000200000001,69.68982700000001,15445300,2.022526145815872
12,2018-07-02,74.33000200000001,74.900002,72.839996,74.279999,69.409485,7515000,2.004038812655342
13,2018-07-09,74.57,76.779999,73.029999,75.879997,70.904602,12086200,1.9789141003787862
14,2018-07-16,75.75,78.790001,75.220001,76.110001,71.119514,11586100,1.9969780055580346
15,2018-07-23,75.970001,77.620003,74.360001,74.68,69.78327900000001,10797400,2.0191483797536156
16,2018-07-30,74.559998,77.220001,73.779999,76.08000200000001,71.091484,10578700,1.9815982917560913
17,2018-08-06,76.029999,79.25,75.879997,78.709999,73.549019,8556000,1.9665862402056444
18,2018-08-13,78.949997,79.230003,75.739998,78.480003,73.334122,14239400,2.0029306318961275
19,2018-08-20,78.540001,84.370003,78.279999,82.08000200000001,76.698074,18788900,1.956140364129133
20,2018-08-27,83.040001,83.199997,74.760002,79.559998,74.343285,37641700,2.031674259217553
21,2018-09-03,79.510002,81.239998,77.860001,78.190002,73.063133,13503000,2.0175213705711377
22,2018-09-10,78.639999,79.190002,76.68,78.389999,73.250008,14385600,1.9974486924027133
23,2018-09-17,78.25,81.529999,76.440002,80.639999,75.352478,17081400,1.97209821393971
24,2018-09-24,80.970001,81.660004,77.239998,79.360001,74.584564,14850800,2.0161290068532134
25,2018-10-01,79.57,79.82,71.66999799999999,72.550003,68.184349,16038200,2.0938662676554265
