Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-December-2020,197.90,197.90,197.90,197.90,197.884615384615384615,26,2,5145.00,26,100.00,0.00,0.00
17-December-2020,201.90,201.90,201.90,201.90,201.800000000000000000,5,1,1009.00,5,100.00,0.00,0.00
10-December-2020,206.00,206.00,206.00,206.00,206.000000000000000000,15,1,3090.00,15,100.00,0.00,0.00
7-December-2020,210.00,210.00,210.00,210.00,210.000000000000000000,3,2,630.00,3,100.00,0.00,0.00
4-December-2020,208.60,208.60,208.60,208.60,208.600000000000000000,15,1,3129.00,15,100.00,0.00,0.00
1-December-2020,204.80,204.80,204.55,204.55,204.560000000000000000,50,5,10228.00,50,100.00,0.25,-0.25
18-November-2020,204.80,204.80,204.80,204.80,204.750000000000000000,4,1,819.00,4,100.00,0.00,0.00
17-November-2020,200.80,200.80,200.80,200.80,200.800000000000000000,20100,2,4036080.00,20100,100.00,0.00,0.00
4-November-2020,196.90,196.90,196.90,196.90,196.800000000000000000,5,1,984.00,5,100.00,0.00,0.00
27-October-2020,200.90,200.90,200.90,200.90,200.800000000000000000,5,1,1004.00,5,100.00,0.00,0.00
29-September-2020,205.00,205.00,205.00,205.00,205.000000000000000000,4,1,820.00,4,100.00,0.00,0.00
28-September-2020,209.15,209.15,209.15,209.15,209.100000000000000000,10,1,2091.00,10,100.00,0.00,0.00
16-September-2020,213.40,213.40,213.40,213.40,213.400000000000000000,20000,3,4268000.00,20000,100.00,0.00,0.00
15-September-2020,209.25,209.25,209.25,209.25,209.200000000000000000,5,1,1046.00,5,100.00,0.00,0.00
14-September-2020,213.50,213.50,213.50,213.50,213.400000000000000000,5,1,1067.00,5,100.00,0.00,0.00
11-September-2020,217.85,217.85,217.85,217.85,217.800000000000000000,5,1,1089.00,5,100.00,0.00,0.00
10-September-2020,222.25,222.25,222.25,222.25,222.200000000000000000,5,1,1111.00,5,100.00,0.00,0.00
9-September-2020,226.75,226.75,226.75,226.75,226.600000000000000000,5,1,1133.00,5,100.00,0.00,0.00
8-September-2020,231.30,231.35,231.30,231.35,231.349925037481259370,10005,2,2314656.00,10005,100.00,0.05,0.05
4-September-2020,244.50,244.50,236.00,236.00,241.250000000000000000,8,2,1930.00,8,100.00,8.50,-8.50
3-September-2020,239.95,239.95,239.95,239.95,239.666666666666666666,3,1,719.00,3,100.00,0.00,0.00
31-August-2020,244.80,244.80,244.80,244.80,244.790697674418604651,43,1,10526.00,43,100.00,0.00,0.00
25-August-2020,231.90,240.00,231.90,240.00,238.500000000000000000,6,4,1431.00,6,100.00,8.10,8.10
