Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-August-2020,325.50,325.50,305.50,322.50,322.317796610169491525,236,6,76067.00,236,100.00,20.00,-3.00
25-August-2020,320.00,330.00,310.00,310.00,321.230014025245441795,713,41,229037.00,713,100.00,20.00,-10.00
24-August-2020,321.00,332.50,309.00,322.40,322.292253521126760563,568,33,183062.00,568,100.00,23.50,1.40
21-August-2020,320.50,324.75,303.50,320.00,316.207792207792207792,308,25,97392.00,308,100.00,21.25,-0.50
20-August-2020,333.50,333.50,316.85,319.40,317.443089430894308943,246,29,78091.00,246,100.00,16.65,-14.10
19-August-2020,315.00,333.50,310.00,333.50,318.598778004073319755,491,16,156432.00,491,100.00,23.50,18.50
18-August-2020,323.70,357.00,323.00,323.00,324.000000000000000000,356,22,115344.00,356,100.00,34.00,-0.70
17-August-2020,342.50,355.75,340.00,340.00,343.228346456692913385,254,12,87180.00,254,100.00,15.75,-2.50
14-August-2020,324.50,340.70,308.30,340.70,333.552036199095022624,442,20,147430.00,442,100.00,32.40,16.20
13-August-2020,310.00,324.50,310.00,324.50,320.020725388601036269,193,9,61764.00,193,100.00,14.50,14.50
11-August-2020,289.85,319.50,289.85,310.00,306.547486033519553072,179,13,54872.00,179,100.00,29.65,20.15
10-August-2020,289.55,305.35,289.55,305.10,303.380368098159509202,163,26,49451.00,163,100.00,15.80,15.55
7-August-2020,295.00,295.00,289.30,290.85,290.829268292682926829,41,4,11924.00,41,100.00,5.70,-4.15
6-August-2020,307.00,309.25,304.50,304.50,305.925925925925925925,54,10,16520.00,54,100.00,4.75,-2.50
5-August-2020,289.60,314.00,289.60,310.00,295.448979591836734693,147,14,43431.00,147,100.00,24.40,20.40
4-August-2020,310.00,317.00,304.00,304.80,306.595744680851063829,47,11,14410.00,47,100.00,13.00,-5.20
3-August-2020,315.40,319.95,315.40,319.95,315.692307692307692307,13,2,4104.00,13,100.00,4.55,4.55
31-July-2020,320.25,332.00,320.25,332.00,322.000000000000000000,13,3,4186.00,13,100.00,11.75,11.75
30-July-2020,306.00,337.00,306.00,337.00,335.838709677419354838,124,5,41644.00,124,100.00,31.00,31.00
29-July-2020,321.60,321.60,296.10,321.60,320.256756756756756756,148,15,47398.00,148,100.00,25.50,0.00
28-July-2020,307.00,321.60,306.30,306.30,320.476190476190476190,126,8,40380.00,126,100.00,15.30,-0.70
27-July-2020,306.30,318.00,306.30,306.30,310.900000000000000000,10,3,3109.00,10,100.00,11.70,0.00
24-July-2020,301.25,328.00,301.25,306.30,308.975609756097560975,82,16,25336.00,82,100.00,26.75,5.05
23-July-2020,330.20,330.20,298.80,317.10,307.846905537459283387,307,48,94509.00,307,100.00,31.40,-13.10
22-July-2020,331.00,334.95,314.45,314.50,320.150000000000000000,160,27,51224.00,160,100.00,20.50,-16.50
21-July-2020,346.50,346.50,331.00,331.00,331.326086956521739130,46,6,15241.00,46,100.00,15.50,-15.50
20-July-2020,340.00,340.00,328.00,331.00,335.722222222222222222,54,7,18129.00,54,100.00,12.00,-9.00
17-July-2020,355.00,360.00,332.50,345.00,350.443925233644859813,214,23,74995.00,214,100.00,27.50,-10.00
16-July-2020,333.90,350.00,317.25,350.00,333.860000000000000000,50,6,16693.00,50,100.00,32.75,16.10
15-July-2020,318.05,333.95,318.00,333.90,324.785714285714285714,112,13,36376.00,112,100.00,15.95,15.85
14-July-2020,320.00,321.65,306.35,318.05,318.023076923076923076,130,13,41343.00,130,100.00,15.30,-1.95
13-July-2020,300.00,306.35,300.00,306.35,306.063829787234042553,47,7,14385.00,47,100.00,6.35,6.35
10-July-2020,304.40,304.40,290.00,291.80,293.470588235294117647,102,23,29934.00,102,100.00,14.40,-12.60
9-July-2020,320.45,335.00,304.40,304.40,317.400000000000000000,55,15,17457.00,55,100.00,30.60,-16.05
8-July-2020,354.05,354.05,320.40,320.40,323.867768595041322314,121,10,39188.00,121,100.00,33.65,-33.65
7-July-2020,347.00,350.00,329.70,337.25,342.506172839506172839,81,27,27743.00,81,100.00,20.30,-9.75
6-July-2020,383.00,383.00,347.00,347.00,351.483516483516483516,91,21,31985.00,91,100.00,36.00,-36.00
3-July-2020,358.00,365.00,350.00,365.00,351.031496062992125984,127,9,44581.00,127,100.00,15.00,7.00
2-July-2020,348.00,358.00,330.00,356.50,334.339578454332552693,427,19,142763.00,427,100.00,28.00,8.50
1-July-2020,365.00,365.00,347.00,347.00,348.463917525773195876,291,18,101403.00,291,100.00,18.00,-18.00
30-June-2020,373.90,373.90,342.90,365.25,370.040816326530612244,245,32,90660.00,245,100.00,31.00,-8.65
29-June-2020,356.10,356.10,352.00,356.10,355.840000000000000000,300,32,106752.00,300,100.00,4.10,0.00
26-June-2020,333.00,339.15,333.00,339.15,338.583783783783783783,185,18,62638.00,185,100.00,6.15,6.15
25-June-2020,349.90,349.90,322.45,323.00,331.599277978339350180,277,18,91853.00,277,100.00,27.45,-26.90
24-June-2020,339.40,339.40,337.00,339.40,339.209523809523809523,315,14,106851.00,315,100.00,2.40,0.00
23-June-2020,297.00,323.25,297.00,323.25,314.975308641975308641,81,8,25513.00,81,100.00,26.25,26.25
22-June-2020,295.00,307.90,278.60,307.90,278.968750000000000000,256,17,71416.00,256,100.00,29.30,12.90
19-June-2020,293.25,293.25,293.25,293.25,293.000000000000000000,1,1,293.00,1,100.00,0.00,0.00
18-June-2020,290.00,293.25,279.30,293.25,287.878260869565217391,115,6,33106.00,115,100.00,13.95,3.25
17-June-2020,266.00,279.30,265.00,279.30,274.061728395061728395,81,13,22199.00,81,100.00,14.30,13.30
15-June-2020,255.75,266.00,255.75,266.00,263.266666666666666666,15,5,3949.00,15,100.00,10.25,10.25
12-June-2020,255.75,255.75,255.75,255.75,255.000000000000000000,1,1,255.00,1,100.00,0.00,0.00
11-June-2020,243.60,243.60,243.60,243.60,243.600000000000000000,25,2,6090.00,25,100.00,0.00,0.00
10-June-2020,257.00,257.00,243.60,243.60,248.084158415841584158,606,8,150339.00,606,100.00,13.40,-13.40
9-June-2020,256.40,256.40,256.40,256.40,256.400000000000000000,50,3,12820.00,50,100.00,0.00,0.00
8-June-2020,244.20,244.20,244.20,244.20,244.000000000000000000,1,1,244.00,1,100.00,0.00,0.00
5-June-2020,232.60,232.60,232.60,232.60,232.000000000000000000,1,1,232.00,1,100.00,0.00,0.00
4-June-2020,220.00,221.55,220.00,221.55,220.808411214953271028,214,4,47253.00,214,100.00,1.55,1.55
3-June-2020,201.00,211.00,201.00,211.00,210.756097560975609756,41,2,8641.00,41,100.00,10.00,10.00
2-June-2020,221.85,221.85,210.80,211.00,211.837060702875399361,313,11,66305.00,313,100.00,11.05,-10.85
1-June-2020,233.50,233.50,221.85,221.85,230.537313432835820895,67,6,15446.00,67,100.00,11.65,-11.65
29-May-2020,235.50,235.50,233.50,233.50,233.833333333333333333,6,3,1403.00,6,100.00,2.00,-2.00
28-May-2020,253.50,253.50,245.65,245.65,248.833333333333333333,18,7,4479.00,18,100.00,7.85,-7.85
27-May-2020,265.00,265.00,256.15,258.55,259.000000000000000000,13,4,3367.00,13,100.00,8.85,-6.45
26-May-2020,268.95,270.00,268.95,269.60,269.466666666666666666,15,3,4042.00,15,100.00,1.05,0.65
22-May-2020,279.95,284.95,279.95,283.10,283.000000000000000000,4,4,1132.00,4,100.00,5.00,3.15
21-May-2020,303.05,303.05,287.90,287.90,295.400000000000000000,10,3,2954.00,10,100.00,15.15,-15.15
20-May-2020,310.00,310.00,303.05,303.05,304.013888888888888888,72,6,21889.00,72,100.00,6.95,-6.95
18-May-2020,325.00,325.00,319.00,319.00,321.000000000000000000,9,2,2889.00,9,100.00,6.00,-6.00
15-May-2020,325.00,325.00,325.00,325.00,325.000000000000000000,10,1,3250.00,10,100.00,0.00,0.00
14-May-2020,328.00,328.00,328.00,328.00,328.000000000000000000,5,1,1640.00,5,100.00,0.00,0.00
13-May-2020,328.00,328.00,328.00,328.00,328.000000000000000000,226,8,74128.00,226,100.00,0.00,0.00
12-May-2020,328.00,344.40,328.00,344.40,344.000000000000000000,42,4,14448.00,42,100.00,16.40,16.40
8-May-2020,328.00,328.00,328.00,328.00,328.000000000000000000,5,1,1640.00,5,100.00,0.00,0.00
7-May-2020,345.00,345.00,345.00,345.00,345.000000000000000000,80,3,27600.00,80,100.00,0.00,0.00
6-May-2020,367.50,367.50,360.00,360.00,365.276470588235294117,170,11,62097.00,170,100.00,7.50,-7.50
5-May-2020,368.50,368.50,350.00,350.00,356.666666666666666666,30,4,10700.00,30,100.00,18.50,-18.50
4-May-2020,351.00,351.00,351.00,351.00,351.000000000000000000,1,1,351.00,1,100.00,0.00,0.00
30-April-2020,368.55,368.55,368.55,368.55,368.400000000000000000,5,1,1842.00,5,100.00,0.00,0.00
29-April-2020,387.90,387.90,368.55,368.55,375.154929577464788732,71,12,26636.00,71,100.00,19.35,-19.35
28-April-2020,387.90,387.90,387.90,387.90,387.800000000000000000,5,1,1939.00,5,100.00,0.00,0.00
27-April-2020,387.90,387.90,378.90,387.90,385.339622641509433962,53,4,20423.00,53,100.00,9.00,0.00
24-April-2020,388.00,388.00,387.90,387.90,387.971830985915492957,71,17,27546.00,71,100.00,0.10,-0.10
23-April-2020,369.00,388.00,369.00,388.00,384.262295081967213114,305,10,117200.00,305,100.00,19.00,19.00
22-April-2020,370.00,370.00,370.00,370.00,370.000000000000000000,100,2,37000.00,100,100.00,0.00,0.00
21-April-2020,371.40,371.40,370.00,370.00,370.636363636363636363,11,3,4077.00,11,100.00,1.40,-1.40
20-April-2020,371.40,371.40,371.40,371.40,371.363636363636363636,11,2,4085.00,11,100.00,0.00,0.00
17-April-2020,350.00,371.45,350.00,371.40,366.117647058823529411,34,9,12448.00,34,100.00,21.45,21.40
16-April-2020,350.80,373.55,350.80,353.80,353.692307692307692307,13,6,4598.00,13,100.00,22.75,3.00
15-April-2020,385.00,385.00,355.80,355.80,367.250000000000000000,28,5,10283.00,28,100.00,29.20,-29.20
13-April-2020,358.05,375.95,341.00,374.50,368.560000000000000000,50,5,18428.00,50,100.00,34.95,16.45
9-April-2020,357.00,358.05,357.00,358.05,357.333333333333333333,6,3,2144.00,6,100.00,1.05,1.05
8-April-2020,341.15,341.15,341.00,341.00,341.000000000000000000,2,2,682.00,2,100.00,0.15,-0.15
7-April-2020,334.50,334.50,334.50,334.50,334.000000000000000000,1,1,334.00,1,100.00,0.00,0.00
3-April-2020,339.35,339.35,334.50,334.50,337.777777777777777777,18,4,6080.00,18,100.00,4.85,-4.85
1-April-2020,332.70,332.70,332.70,332.70,332.000000000000000000,1,1,332.00,1,100.00,0.00,0.00
27-March-2020,326.25,326.25,313.60,326.25,323.000000000000000000,4,3,1292.00,4,100.00,12.65,0.00
26-March-2020,319.95,319.95,319.95,319.95,319.000000000000000000,1,1,319.00,1,100.00,0.00,0.00
24-March-2020,308.30,314.55,308.30,313.70,313.312500000000000000,16,7,5013.00,16,100.00,6.25,5.40
20-March-2020,314.55,314.55,314.55,314.55,314.400000000000000000,5,1,1572.00,5,100.00,0.00,0.00
19-March-2020,320.95,320.95,320.95,320.95,320.949183303085299455,1102,4,353686.00,1102,100.00,0.00,0.00
16-March-2020,327.50,327.50,327.50,327.50,327.000000000000000000,1,1,327.00,1,100.00,0.00,0.00
13-March-2020,334.15,334.15,334.15,334.15,334.140000000000000000,50,1,16707.00,50,100.00,0.00,0.00
12-March-2020,340.95,340.95,340.95,340.95,340.900000000000000000,10,1,3409.00,10,100.00,0.00,0.00
11-March-2020,347.90,347.90,347.90,347.90,347.000000000000000000,1,1,347.00,1,100.00,0.00,0.00
9-March-2020,351.85,355.00,351.85,355.00,353.333333333333333333,21,3,7420.00,21,100.00,3.15,3.15
6-March-2020,363.00,363.00,356.00,359.00,359.001329787234042553,752,3,269969.00,752,100.00,7.00,-4.00
5-March-2020,369.00,370.00,363.00,363.00,364.151414309484193011,601,6,218855.00,601,100.00,7.00,-6.00
4-March-2020,366.65,374.00,366.65,370.00,366.754455445544554455,505,12,185211.00,505,100.00,7.35,3.35
3-March-2020,374.10,374.10,374.10,374.10,374.093457943925233644,107,6,40028.00,107,100.00,0.00,0.00
2-March-2020,397.15,397.15,381.70,381.70,388.272000000000000000,125,13,48534.00,125,100.00,15.45,-15.45
28-February-2020,389.40,397.15,389.40,389.40,395.403628117913832199,441,31,174373.00,441,100.00,7.75,0.00
27-February-2020,389.40,389.40,389.40,389.40,389.399209486166007905,253,13,98518.00,253,100.00,0.00,0.00
26-February-2020,381.80,381.80,381.80,381.80,381.797297297297297297,296,17,113012.00,296,100.00,0.00,0.00
25-February-2020,363.65,363.65,363.65,363.65,363.000000000000000000,1,1,363.00,1,100.00,0.00,0.00
24-February-2020,346.35,346.35,346.35,346.35,346.000000000000000000,1,1,346.00,1,100.00,0.00,0.00
20-February-2020,329.90,329.90,329.90,329.90,329.818181818181818181,11,2,3628.00,11,100.00,0.00,0.00
19-February-2020,314.20,314.20,314.20,314.20,314.198019801980198019,101,3,31734.00,101,100.00,0.00,0.00
18-February-2020,299.25,299.25,299.25,299.25,299.245901639344262295,122,5,36508.00,122,100.00,0.00,0.00
17-February-2020,285.00,285.00,285.00,285.00,285.000000000000000000,18,2,5130.00,18,100.00,0.00,0.00
14-February-2020,271.45,271.45,271.00,271.45,271.409090909090909090,110,8,29855.00,110,100.00,0.45,0.00
13-February-2020,257.85,258.55,257.85,258.55,258.123287671232876712,73,7,18843.00,73,100.00,0.70,0.70
12-February-2020,246.55,246.55,246.00,246.25,246.210526315789473684,19,4,4678.00,19,100.00,0.55,-0.30
11-February-2020,223.70,234.85,223.70,234.85,234.571428571428571428,42,4,9852.00,42,100.00,11.15,11.15
10-February-2020,223.70,223.70,223.70,223.70,223.666666666666666666,15,1,3355.00,15,100.00,0.00,0.00
5-February-2020,213.05,213.05,213.05,213.05,213.033333333333333333,30,1,6391.00,30,100.00,0.00,0.00
3-February-2020,202.95,202.95,202.95,202.95,202.000000000000000000,1,1,202.00,1,100.00,0.00,0.00
1-February-2020,193.10,193.30,193.10,193.30,193.194444444444444444,36,3,6955.00,36,100.00,0.20,0.20
31-January-2020,184.10,184.10,184.10,184.10,184.000000000000000000,4,1,736.00,4,100.00,0.00,0.00
29-January-2020,175.35,175.35,175.35,175.35,175.000000000000000000,1,1,175.00,1,100.00,0.00,0.00
27-January-2020,167.00,167.00,167.00,167.00,167.000000000000000000,100,1,16700.00,100,100.00,0.00,0.00
20-December-2019,168.00,168.00,160.00,160.00,164.000000000000000000,2,2,328.00,2,100.00,8.00,-8.00
19-December-2019,160.00,160.00,160.00,160.00,160.000000000000000000,10,1,1600.00,10,100.00,0.00,0.00
11-December-2019,157.50,157.50,157.50,157.50,157.473684210526315789,19,2,2992.00,19,100.00,0.00,0.00
25-November-2019,150.00,150.00,150.00,150.00,150.000000000000000000,2,1,300.00,2,100.00,0.00,0.00
11-November-2019,147.50,149.95,147.50,149.95,148.666666666666666666,3,3,446.00,3,100.00,2.45,2.45
4-November-2019,145.00,148.95,145.00,147.15,147.000000000000000000,3,3,441.00,3,100.00,3.95,2.15
27-October-2019,144.95,147.50,144.95,147.50,146.000000000000000000,2,2,292.00,2,100.00,2.55,2.55
23-October-2019,143.00,144.20,143.00,144.20,143.500000000000000000,18,3,2583.00,18,100.00,1.20,1.20
22-October-2019,143.00,143.00,143.00,143.00,143.000000000000000000,1,1,143.00,1,100.00,0.00,0.00
18-October-2019,144.05,144.05,144.00,144.00,144.000000000000000000,12,2,1728.00,12,100.00,0.05,-0.05
10-October-2019,143.75,143.75,143.75,143.75,143.000000000000000000,1,1,143.00,1,100.00,0.00,0.00
7-October-2019,144.00,144.00,143.00,143.75,143.421052631578947368,19,3,2725.00,19,100.00,1.00,-0.25
4-October-2019,144.00,144.00,144.00,144.00,144.000000000000000000,1,1,144.00,1,100.00,0.00,0.00
1-October-2019,150.00,150.00,150.00,150.00,150.000000000000000000,501,2,75150.00,501,100.00,0.00,0.00
27-September-2019,146.00,146.00,146.00,146.00,146.000000000000000000,1,1,146.00,1,100.00,0.00,0.00
20-September-2019,137.95,143.85,137.95,143.85,142.882352941176470588,17,6,2429.00,17,100.00,5.90,5.90
29-August-2019,137.00,137.00,137.00,137.00,137.000000000000000000,1,1,137.00,1,100.00,0.00,0.00
22-August-2019,137.00,137.00,137.00,137.00,137.000000000000000000,1,1,137.00,1,100.00,0.00,0.00
20-August-2019,132.00,137.00,132.00,137.00,135.266666666666666666,15,5,2029.00,15,100.00,5.00,5.00
19-August-2019,131.05,131.05,131.05,131.05,131.000000000000000000,1,1,131.00,1,100.00,0.00,0.00
16-August-2019,137.55,137.55,132.05,132.05,134.193396226415094339,212,10,28449.00,212,100.00,5.50,-5.50
14-August-2019,134.00,137.55,134.00,137.55,137.426229508196721311,61,5,8383.00,61,100.00,3.55,3.55
29-July-2019,132.90,134.00,132.90,134.00,133.960784313725490196,51,2,6832.00,51,100.00,1.10,1.10
26-July-2019,128.00,128.00,128.00,128.00,128.000000000000000000,2,1,256.00,2,100.00,0.00,0.00
24-July-2019,130.00,130.00,130.00,130.00,130.000000000000000000,620,10,80600.00,620,100.00,0.00,0.00
10-July-2019,130.00,130.00,130.00,130.00,130.000000000000000000,1,1,130.00,1,100.00,0.00,0.00
9-July-2019,130.00,130.00,130.00,130.00,130.000000000000000000,2,1,260.00,2,100.00,0.00,0.00
8-July-2019,130.00,130.00,126.00,130.00,129.146666666666666666,75,6,9686.00,75,100.00,4.00,0.00
28-June-2019,126.50,126.50,126.00,126.00,126.140540540540540540,185,4,23336.00,185,100.00,0.50,-0.50
26-June-2019,125.00,126.00,125.00,126.00,125.004950495049504950,202,4,25251.00,202,100.00,1.00,1.00
