Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-January-2021,21.50,22.30,21.25,21.75,21.718000000000000000,2000,12,43436.00,2000,100.00,1.05,0.25
5-January-2021,22.80,23.95,21.85,22.25,22.445893089960886571,767,15,17216.00,691,90.09,2.10,-0.55
4-January-2021,22.80,24.75,22.80,22.95,22.909540954095409540,2222,17,50905.00,1201,54.05,1.95,0.15
1-January-2021,24.00,24.00,24.00,24.00,24.000000000000000000,51,2,1224.00,51,100.00,0.00,0.00
31-December-2020,23.35,23.40,22.00,23.35,23.348582474226804123,1552,9,36237.00,1552,100.00,1.40,0.00
30-December-2020,22.45,22.45,21.50,22.45,22.047961630695443645,2919,20,64358.00,2913,99.79,0.95,0.00
29-December-2020,21.90,21.95,21.00,21.40,21.647532556545579163,5836,23,126335.00,3535,60.57,0.95,-0.50
28-December-2020,20.90,21.30,20.90,20.95,21.020134228187919463,298,4,6264.00,173,58.05,0.40,0.05
24-December-2020,20.30,20.30,20.30,20.30,20.300000000000000000,200,1,4060.00,200,100.00,0.00,0.00
23-December-2020,20.10,21.00,20.10,20.20,20.731163351416515973,1659,9,34393.00,1657,99.88,0.90,0.10
22-December-2020,19.95,20.05,19.95,20.00,19.967281380130874479,1681,11,33565.00,1681,100.00,0.10,0.05
21-December-2020,21.05,21.05,20.90,20.95,20.950000000000000000,300,3,6285.00,300,100.00,0.15,-0.10
18-December-2020,22.00,22.00,22.00,22.00,22.000000000000000000,8,1,176.00,8,100.00,0.00,0.00
17-December-2020,22.05,23.15,21.55,21.55,23.145804676753782668,2181,10,50481.00,2180,99.95,1.60,-0.50
16-December-2020,21.40,22.05,21.40,22.05,22.006916996047430830,3036,12,66813.00,3035,99.97,0.65,0.65
15-December-2020,20.80,21.65,20.80,21.00,20.975825471698113207,1696,6,35575.00,1696,100.00,0.85,0.20
14-December-2020,19.40,21.40,19.40,20.65,21.236816246315099901,6106,19,129672.00,5456,89.35,2.00,1.25
11-December-2020,19.65,20.40,19.60,20.40,19.769685039370078740,508,7,10043.00,508,100.00,0.80,0.75
10-December-2020,19.00,20.40,19.00,20.10,19.642769857433808553,2455,14,48223.00,2255,91.85,1.40,1.10
9-December-2020,19.45,19.45,18.50,19.45,19.096153846153846153,260,6,4965.00,155,59.62,0.95,0.00
8-December-2020,18.55,19.40,18.55,19.40,18.893939393939393939,1650,9,31175.00,1650,100.00,0.85,0.85
7-December-2020,18.30,18.55,18.25,18.55,18.349249658935879945,733,4,13450.00,733,100.00,0.30,0.25
3-December-2020,18.50,19.45,18.50,18.60,18.875555555555555555,1125,9,21235.00,1025,91.11,0.95,0.10
2-December-2020,18.80,18.80,18.80,18.80,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
1-December-2020,18.45,19.25,18.45,19.25,18.453642384105960264,302,4,5573.00,302,100.00,0.80,0.80
27-November-2020,19.25,19.35,17.85,19.35,18.092753623188405797,345,7,6242.00,337,97.68,1.50,0.10
26-November-2020,17.50,18.70,17.50,18.70,18.139678030303030303,2112,6,38311.00,2012,95.27,1.20,1.20
25-November-2020,18.00,18.50,18.00,18.05,18.007540056550424128,1061,7,19106.00,1061,100.00,0.50,0.05
23-November-2020,18.00,18.00,18.00,18.00,18.000000000000000000,207,1,3726.00,207,100.00,0.00,0.00
19-November-2020,18.15,18.15,18.10,18.10,18.113333333333333333,150,2,2717.00,150,100.00,0.05,-0.05
18-November-2020,18.90,19.85,18.20,18.20,18.536105032822757111,1828,17,33884.00,1779,97.32,1.65,-0.70
17-November-2020,19.00,19.00,19.00,19.00,19.000000000000000000,80,2,1520.00,80,100.00,0.00,0.00
14-November-2020,19.95,19.95,19.20,19.80,19.893442622950819672,122,5,2427.00,112,91.80,0.75,-0.15
13-November-2020,19.00,19.00,19.00,19.00,19.000000000000000000,225,2,4275.00,225,100.00,0.00,0.00
12-November-2020,18.80,18.95,18.80,18.95,18.914090909090909090,2200,13,41611.00,2200,100.00,0.15,0.15
11-November-2020,18.05,18.05,18.05,18.05,18.050000000000000000,100,1,1805.00,100,100.00,0.00,0.00
10-November-2020,19.05,19.05,18.00,18.05,18.065270935960591133,4060,7,73345.00,3860,95.07,1.05,-1.00
9-November-2020,18.80,18.80,18.15,18.15,18.224444444444444444,450,4,8201.00,450,100.00,0.65,-0.65
5-November-2020,17.25,18.90,17.25,18.90,17.472049689440993788,161,4,2813.00,161,100.00,1.65,1.65
4-November-2020,18.05,18.05,18.05,18.05,18.049333333333333333,750,1,13537.00,750,100.00,0.00,0.00
3-November-2020,17.55,18.95,17.50,18.95,17.538011695906432748,1710,6,29990.00,1700,99.42,1.45,1.40
2-November-2020,17.30,18.35,17.30,18.35,18.295002211410880141,2261,5,41365.00,2143,94.78,1.05,1.05
30-October-2020,17.55,17.55,17.50,17.50,17.501204819277108433,415,3,7263.00,415,100.00,0.05,-0.05
29-October-2020,17.80,17.80,17.80,17.80,17.750000000000000000,8,1,142.00,8,100.00,0.00,0.00
28-October-2020,18.90,18.90,18.60,18.60,18.719123505976095617,1506,4,28191.00,1506,100.00,0.30,-0.30
27-October-2020,18.35,18.35,18.35,18.35,18.347014925373134328,268,3,4917.00,268,100.00,0.00,0.00
26-October-2020,17.50,17.50,17.50,17.50,17.500000000000000000,100,1,1750.00,100,100.00,0.00,0.00
20-October-2020,17.45,17.45,17.30,17.30,17.415384615384615384,260,3,4528.00,260,100.00,0.15,-0.15
16-October-2020,18.95,18.95,18.05,18.10,18.371415566681838871,2197,9,40362.00,1597,72.69,0.90,-0.85
15-October-2020,18.95,19.00,18.95,19.00,18.976363636363636363,2200,4,41748.00,2200,100.00,0.05,0.05
14-October-2020,19.00,19.00,18.45,19.00,18.979661016949152542,295,3,5599.00,295,100.00,0.55,0.00
13-October-2020,18.90,19.20,18.90,19.20,18.952448045086297992,2839,7,53806.00,2839,100.00,0.30,0.30
12-October-2020,18.70,18.70,18.60,18.60,18.615337981206426189,3299,7,61412.00,3299,100.00,0.10,-0.10
9-October-2020,18.25,20.05,18.20,18.95,18.821848739495798319,4760,15,89592.00,3960,83.19,1.85,0.70
8-October-2020,19.00,19.10,19.00,19.10,19.060606060606060606,660,6,12580.00,660,100.00,0.10,0.10
7-October-2020,19.80,19.85,18.20,18.20,19.106666666666666666,750,7,14330.00,750,100.00,1.65,-1.60
6-October-2020,17.40,18.95,17.40,18.95,18.721331689272503082,1622,12,30366.00,1430,88.16,1.55,1.55
5-October-2020,16.65,18.05,16.65,18.05,17.378048780487804878,410,5,7125.00,310,75.61,1.40,1.40
30-September-2020,16.05,17.20,16.05,17.20,16.872319688109161793,1026,4,17311.00,1026,100.00,1.15,1.15
28-September-2020,16.40,16.40,16.40,16.40,16.400000000000000000,200,1,3280.00,200,100.00,0.00,0.00
25-September-2020,16.60,16.60,16.60,16.60,16.600000000000000000,270,2,4482.00,270,100.00,0.00,0.00
24-September-2020,17.25,17.25,17.05,17.05,17.104278074866310160,374,3,6397.00,374,100.00,0.20,-0.20
23-September-2020,18.00,18.05,17.65,17.75,17.787234042553191489,470,3,8360.00,470,100.00,0.40,-0.25
22-September-2020,18.40,18.40,18.35,18.35,18.375000000000000000,200,2,3675.00,200,100.00,0.05,-0.05
21-September-2020,18.05,19.30,18.05,19.30,18.572226656025538707,1253,21,23271.00,1251,99.84,1.25,1.25
18-September-2020,18.55,18.55,18.40,18.40,18.482796892341842397,901,6,16653.00,901,100.00,0.15,-0.15
16-September-2020,18.20,19.30,18.20,19.30,18.217948717948717948,312,4,5684.00,311,99.68,1.10,1.10
