Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-October-2020,233.00,235.30,229.90,231.35,231.337078651685393258,890,130,205890.00,327,36.74,5.40,-1.65
9-October-2020,229.00,237.00,221.25,234.65,231.078356920952709699,2897,271,669434.00,1603,55.33,15.75,5.65
8-October-2020,232.85,234.00,226.00,227.55,229.440223463687150837,895,151,205349.00,671,74.97,8.00,-5.30
7-October-2020,237.00,238.75,227.35,228.25,233.770513383062746818,4558,191,1065526.00,1269,27.84,11.40,-8.75
6-October-2020,240.00,241.15,233.45,237.10,238.372020075282308657,1594,114,379965.00,1389,87.14,7.70,-2.90
5-October-2020,234.00,234.70,228.00,231.75,232.309323054685617923,4151,230,964316.00,3561,85.79,6.70,-2.25
1-October-2020,209.20,225.20,206.00,223.05,220.999432570455835067,5287,435,1168424.00,4477,84.68,19.20,13.85
30-September-2020,208.90,208.90,203.00,203.95,204.585284280936454849,897,84,183513.00,676,75.36,5.90,-4.95
29-September-2020,208.00,208.75,202.95,207.30,206.066371681415929203,452,79,93142.00,314,69.47,5.80,-0.70
28-September-2020,205.80,207.45,200.20,204.20,205.272727272727272727,528,98,108384.00,424,80.30,7.25,-1.60
25-September-2020,200.05,215.45,200.05,205.20,207.582924435721295387,2038,237,423054.00,1570,77.04,15.40,5.15
24-September-2020,208.00,216.95,201.20,207.05,205.017191977077363896,349,84,71551.00,277,79.37,15.75,-0.95
23-September-2020,224.60,224.60,210.15,212.10,217.091218515997277059,2938,194,637814.00,1016,34.58,14.45,-12.50
22-September-2020,230.00,230.65,209.00,217.80,220.207003891050583657,10280,715,2263728.00,2475,24.08,21.65,-12.20
21-September-2020,239.30,243.10,228.00,236.70,238.209902718882514342,8018,334,1909967.00,5182,64.63,15.10,-2.60
18-September-2020,234.50,244.00,227.50,233.35,235.943022035676810073,9530,523,2248537.00,3723,39.07,16.50,-1.15
17-September-2020,247.40,247.40,223.00,234.15,237.532444444444444444,2250,121,534448.00,1982,88.09,24.40,-13.25
16-September-2020,235.00,246.00,232.10,241.85,239.549419953596287703,6465,332,1548687.00,3903,60.37,13.90,6.85
15-September-2020,232.00,234.50,223.15,225.70,226.813384813384813384,777,80,176234.00,700,90.09,11.35,-6.30
14-September-2020,249.00,249.00,221.00,226.85,228.056513026052104208,2495,196,569001.00,1447,58.00,28.00,-22.15
11-September-2020,216.45,237.95,215.10,233.05,231.174435367611725132,4162,399,962148.00,2710,65.11,22.85,16.60
10-September-2020,233.50,239.00,223.95,224.50,228.116568434839554682,1527,173,348334.00,1236,80.94,15.05,-9.00
9-September-2020,232.00,236.70,224.30,233.50,230.698215183509301156,7956,411,1835435.00,1781,22.39,12.40,1.50
8-September-2020,214.70,245.50,214.70,237.25,231.228287221905305191,28048,1510,6485491.00,10945,39.02,30.80,22.55
7-September-2020,204.55,208.00,203.75,206.25,205.371254355400696864,5740,280,1178831.00,5355,93.29,4.25,1.70
4-September-2020,195.65,202.15,195.65,200.95,201.141635489043292357,5613,345,1129008.00,3756,66.92,6.50,5.30
3-September-2020,198.15,206.75,193.40,201.90,201.074687500000000000,3200,211,643439.00,2767,86.47,13.35,3.75
2-September-2020,193.75,203.95,192.80,197.80,198.104754389425922272,5069,332,1004193.00,3096,61.08,11.15,4.05
1-September-2020,190.00,191.10,184.15,185.95,188.218276310090948462,2309,109,434596.00,585,25.34,6.95,-4.05
31-August-2020,196.70,198.00,182.80,186.00,195.354697286012526096,4790,233,935749.00,687,14.34,15.20,-10.70
28-August-2020,198.00,202.00,195.00,195.60,196.543656124068872878,8189,305,1609496.00,1697,20.72,7.00,-2.40
27-August-2020,200.00,201.00,197.00,197.35,198.942898975109809663,683,59,135878.00,612,89.60,4.00,-2.65
26-August-2020,200.10,200.10,194.80,198.65,198.993127147766323024,1455,82,289535.00,1192,81.92,5.30,-1.45
25-August-2020,196.50,203.00,191.45,197.00,197.669606762219772142,2721,166,537859.00,2542,93.42,11.55,0.50
24-August-2020,195.40,198.10,190.40,193.65,193.256041426927502876,1738,77,335879.00,1364,78.48,7.70,-1.75
21-August-2020,189.70,198.00,185.00,195.40,192.810862619808306709,3130,219,603498.00,2357,75.30,13.00,5.70
20-August-2020,188.10,188.10,183.20,186.55,186.298482293423271500,593,34,110475.00,523,88.20,4.90,-1.55
19-August-2020,190.00,190.40,185.00,190.35,189.288985823336968375,917,96,173578.00,820,89.42,5.40,0.35
18-August-2020,190.00,190.00,185.90,188.00,187.442344045368620037,529,29,99157.00,460,86.96,4.10,-2.00
17-August-2020,185.45,185.90,183.00,184.60,184.541062801932367149,207,46,38200.00,108,52.17,2.90,-0.85
14-August-2020,198.00,198.00,190.00,192.05,193.790748898678414096,908,205,175962.00,610,67.18,8.00,-5.95
13-August-2020,197.10,204.00,190.00,193.10,192.784469096671949286,631,59,121647.00,347,54.99,14.00,-4.00
12-August-2020,198.25,200.00,192.80,196.50,196.848484848484848484,429,79,84448.00,370,86.25,7.20,-1.75
11-August-2020,194.10,200.60,194.10,197.95,198.902821316614420062,957,117,190350.00,693,72.41,6.50,3.85
10-August-2020,180.00,200.60,180.00,197.65,198.390153082333471245,7251,280,1438527.00,6219,85.77,20.60,17.65
7-August-2020,208.80,208.80,190.00,192.95,197.986317732652839613,9209,522,1823256.00,5885,63.90,18.80,-15.85
6-August-2020,176.10,208.50,174.95,202.35,199.507076817714872731,17522,1067,3495763.00,10064,57.44,33.55,26.25
5-August-2020,168.45,174.90,168.00,174.60,169.942307692307692307,728,99,123718.00,618,84.89,6.90,6.15
4-August-2020,175.40,175.40,170.05,172.90,171.481250000000000000,160,13,27437.00,151,94.38,5.35,-2.50
3-August-2020,168.00,178.15,159.80,177.40,172.263345195729537366,2248,201,387248.00,1821,81.01,18.35,9.40
31-July-2020,163.65,165.85,160.00,163.90,161.973029045643153526,482,89,78071.00,416,86.31,5.85,0.25
30-July-2020,175.60,175.60,165.00,166.05,166.932098765432098765,810,117,135215.00,565,69.75,10.60,-9.55
29-July-2020,173.00,173.00,170.10,170.10,171.357142857142857142,14,7,2399.00,13,92.86,2.90,-2.90
28-July-2020,172.00,172.95,168.95,170.15,169.926509186351706036,762,79,129484.00,618,81.10,4.00,-1.85
27-July-2020,174.00,175.00,168.75,170.95,171.735387885228480340,941,243,161603.00,832,88.42,6.25,-3.05
24-July-2020,169.35,177.80,168.15,171.65,171.213934426229508196,1220,235,208881.00,1188,97.38,9.65,2.30
23-July-2020,175.00,175.00,172.40,173.85,173.596610169491525423,295,36,51211.00,221,74.92,2.60,-1.15
22-July-2020,179.45,179.45,172.00,172.75,173.076923076923076923,208,39,36000.00,199,95.67,7.45,-6.70
21-July-2020,180.00,180.00,173.60,174.10,175.173277661795407098,479,74,83908.00,413,86.22,6.40,-5.90
20-July-2020,187.00,187.00,171.45,176.10,176.243015690776884806,2613,294,460523.00,1035,39.61,15.55,-10.90
17-July-2020,187.95,187.95,180.15,183.95,183.061613958560523446,1834,105,335735.00,1294,70.56,7.80,-4.00
16-July-2020,191.45,191.45,182.35,184.75,186.120000000000000000,75,21,13959.00,72,96.00,9.10,-6.70
15-July-2020,187.00,194.00,183.65,184.90,189.576642335766423357,411,63,77916.00,292,71.05,10.35,-2.10
14-July-2020,203.70,203.70,176.95,189.35,187.362787356321839080,2784,295,521618.00,2062,74.07,26.75,-14.35
13-July-2020,189.00,189.40,184.20,186.00,185.702011735121542330,2386,45,443085.00,2334,97.82,5.20,-3.00
10-July-2020,189.40,189.40,182.50,187.55,187.039563437926330150,733,63,137100.00,506,69.03,6.90,-1.85
9-July-2020,187.00,190.00,181.75,186.60,187.254913294797687861,1730,117,323951.00,1220,70.52,8.25,-0.40
8-July-2020,184.00,188.00,176.65,186.20,184.649933309082090457,8247,333,1522808.00,4781,57.97,11.35,2.20
7-July-2020,181.05,187.00,175.40,175.45,179.604311543810848400,1438,138,258271.00,539,37.48,11.60,-5.60
6-July-2020,167.05,182.00,167.05,175.90,179.192397207137315748,1289,83,230979.00,860,66.72,14.95,8.85
3-July-2020,184.00,184.00,177.25,179.45,180.306850892343120322,1737,115,313193.00,1321,76.05,6.75,-4.55
2-July-2020,182.35,184.00,178.00,180.30,182.357469829379941739,2403,74,438205.00,2016,83.90,6.00,-2.05
1-July-2020,178.00,182.00,172.05,177.60,174.767418032786885245,976,136,170573.00,682,69.88,9.95,-0.40
30-June-2020,185.05,186.00,175.10,177.50,178.169315068493150684,1825,66,325159.00,1683,92.22,10.90,-7.55
29-June-2020,179.00,186.00,179.00,182.85,183.041739130434782608,9200,524,1683984.00,5756,62.57,7.00,3.85
26-June-2020,182.00,182.00,166.05,171.80,175.925175370226032735,2566,184,451424.00,1935,75.41,15.95,-10.20
25-June-2020,179.95,185.00,164.80,176.90,179.065729134821155609,3271,339,585724.00,1691,51.70,20.20,-3.05
24-June-2020,170.40,182.80,166.90,168.85,171.576958525345622119,3255,257,558483.00,2832,87.00,15.90,-1.55
23-June-2020,187.00,187.80,170.65,176.80,176.409023668639053254,6760,301,1192525.00,3679,54.42,17.15,-10.20
22-June-2020,186.40,186.40,174.50,179.00,181.389448441247002398,2085,192,378197.00,1248,59.86,11.90,-7.40
19-June-2020,170.00,187.00,169.00,180.25,176.996396778295888088,4718,196,835069.00,3143,66.62,18.00,10.25
18-June-2020,166.00,175.00,166.00,170.00,171.413855150697255960,2223,104,381053.00,1683,75.71,9.00,4.00
17-June-2020,166.00,166.00,161.25,162.30,162.804878048780487804,246,29,40050.00,127,51.63,4.75,-3.70
16-June-2020,168.10,175.60,161.75,163.10,168.394804088586030664,2348,205,395391.00,1410,60.05,13.85,-5.00
15-June-2020,175.00,176.90,160.90,161.60,167.417509898812142542,2273,218,380540.00,1220,53.67,16.00,-13.40
12-June-2020,161.00,187.05,141.00,176.15,182.190862992958592679,41611,1546,7581144.00,18824,45.24,46.05,15.15
11-June-2020,155.80,164.40,154.00,155.90,161.429545454545454545,440,38,71029.00,399,90.68,10.40,0.10
10-June-2020,153.05,159.40,152.85,157.45,155.881889763779527559,127,18,19797.00,56,44.09,6.55,4.40
9-June-2020,160.00,161.05,154.65,157.95,157.975609756097560975,41,13,6477.00,30,73.17,6.40,-2.05
8-June-2020,160.10,164.95,153.90,160.30,160.847058823529411764,425,69,68360.00,369,86.82,11.05,0.20
5-June-2020,152.40,165.00,151.75,160.10,158.619230769230769230,260,35,41241.00,217,83.46,13.25,7.70
4-June-2020,155.00,158.50,154.25,155.25,155.170411985018726591,534,77,82861.00,527,98.69,4.25,0.25
3-June-2020,158.95,158.95,152.90,154.65,154.998750000000000000,800,72,123999.00,686,85.75,6.05,-4.30
2-June-2020,151.00,154.20,150.80,152.30,152.810267857142857142,896,41,136918.00,609,67.97,3.40,1.30
1-June-2020,144.30,147.20,143.20,145.55,144.295955882352941176,544,61,78497.00,384,70.59,4.00,1.25
29-May-2020,144.35,145.00,143.45,143.70,144.245689655172413793,464,53,66930.00,383,82.54,1.55,-0.65
28-May-2020,147.95,147.95,143.85,145.85,145.487500000000000000,240,26,34917.00,112,46.67,4.10,-2.10
27-May-2020,144.95,144.95,138.30,141.60,141.390101892285298398,687,53,97135.00,423,61.57,6.65,-3.35
26-May-2020,145.00,145.00,142.90,144.80,144.353571428571428571,280,34,40419.00,265,94.64,2.10,-0.20
22-May-2020,141.10,146.20,139.10,142.60,142.858757062146892655,177,24,25286.00,109,61.58,7.10,1.50
21-May-2020,144.80,145.90,140.10,141.90,142.803278688524590163,183,23,26133.00,145,79.23,5.80,-2.90
20-May-2020,141.40,145.00,136.00,141.50,140.814492753623188405,690,44,97162.00,506,73.33,9.00,0.10
19-May-2020,143.60,151.90,143.60,144.00,147.957249070631970260,538,38,79601.00,305,56.69,8.30,0.40
18-May-2020,150.50,159.80,142.60,144.55,147.714484679665738161,2872,124,424236.00,1845,64.24,17.20,-5.95
15-May-2020,166.00,166.00,152.30,158.40,157.744744744744744744,1998,126,315174.00,1208,60.46,13.70,-7.60
14-May-2020,152.80,158.00,151.30,155.15,155.988636363636363636,2376,84,370629.00,1599,67.30,6.70,2.35
13-May-2020,164.00,168.85,151.85,157.60,158.094156672620566471,3919,215,619571.00,1757,44.83,17.00,-6.40
12-May-2020,170.55,174.90,153.50,161.85,159.752451277085098656,8261,298,1319715.00,3083,37.32,21.40,-8.70
11-May-2020,187.00,187.00,170.55,170.55,173.456152050683561187,8997,269,1560585.00,5944,66.07,16.45,-16.45
8-May-2020,174.00,200.00,173.00,189.50,190.780696092022137800,94499,4278,18028585.00,30270,32.03,27.00,15.50
7-May-2020,161.60,166.85,141.00,166.85,164.118022554791119937,14099,786,2313900.00,11527,81.76,25.85,5.25
6-May-2020,131.00,141.20,127.10,139.05,134.623411371237458193,1495,59,201262.00,1111,74.31,14.10,8.05
5-May-2020,131.00,131.00,127.25,130.40,129.954545454545454545,66,16,8577.00,56,84.85,3.75,-0.60
4-May-2020,126.00,131.90,126.00,129.20,127.922222222222222222,270,29,34539.00,234,86.67,5.90,3.20
30-April-2020,130.40,130.40,124.50,126.10,128.436834094368340943,657,61,84383.00,576,87.67,5.90,-4.30
29-April-2020,134.90,135.50,130.00,130.80,131.397379912663755458,229,45,30090.00,149,65.07,5.50,-4.10
27-April-2020,121.10,135.80,121.10,135.00,132.640423031727379553,851,274,112877.00,669,78.61,14.70,13.90
24-April-2020,133.00,133.65,128.55,128.75,132.864928909952606635,422,70,56069.00,407,96.45,5.10,-4.25
23-April-2020,134.55,139.80,130.50,131.65,133.946291560102301790,391,58,52373.00,303,77.49,9.30,-2.90
22-April-2020,129.55,130.00,126.60,130.00,128.250000000000000000,8,7,1026.00,3,37.50,3.40,0.45
21-April-2020,134.50,141.95,132.00,132.00,134.650231124807395993,649,39,87388.00,429,66.10,9.95,-2.50
20-April-2020,135.75,142.75,132.00,138.75,137.525302922309337134,1403,274,192948.00,874,62.30,10.75,3.00
17-April-2020,129.00,132.95,123.50,130.00,128.755464480874316939,732,83,94249.00,638,87.16,9.45,1.00
15-April-2020,124.00,140.00,121.75,124.55,127.256203473945409429,1612,84,205137.00,1055,65.45,18.25,0.55
9-April-2020,139.65,139.65,124.90,126.50,125.932721712538226299,327,32,41180.00,121,37.00,14.75,-13.15
8-April-2020,129.10,133.15,119.10,124.00,126.960526315789473684,380,29,48245.00,281,73.95,14.05,-5.10
7-April-2020,124.50,130.60,120.00,130.60,123.957112970711297071,1912,167,237006.00,1337,69.93,10.60,6.10
3-April-2020,124.40,125.00,120.10,125.00,123.828947368421052631,76,18,9411.00,75,98.68,4.90,0.60
1-April-2020,127.00,127.00,119.45,122.70,120.910447761194029850,67,5,8101.00,50,74.63,7.55,-4.30
31-March-2020,124.80,130.95,117.45,120.00,122.024226110363391655,743,97,90664.00,692,93.14,13.50,-4.80
30-March-2020,140.00,140.00,112.20,119.00,120.043572984749455337,459,53,55100.00,263,57.30,27.80,-21.00
27-March-2020,141.00,141.90,132.10,137.80,133.808403361344537815,595,20,79616.00,538,90.42,9.80,-3.20
26-March-2020,149.75,149.75,130.75,138.80,138.807892004153686396,1926,90,267344.00,379,19.68,19.00,-10.95
25-March-2020,148.80,148.95,125.75,132.00,133.288568538189175518,3954,177,527023.00,918,23.22,23.20,-16.80
24-March-2020,139.65,139.65,112.00,124.40,120.628957365977205571,2369,124,285770.00,1890,79.78,27.65,-15.25
23-March-2020,145.50,145.50,117.15,117.25,126.271899392888117953,2306,105,291183.00,1622,70.34,28.35,-28.25
20-March-2020,156.70,156.70,140.00,146.40,146.669390054937315114,7099,258,1041206.00,5387,75.88,16.70,-10.30
19-March-2020,123.00,164.80,120.00,146.80,147.886244591209291733,8782,769,1298737.00,4403,50.14,44.80,23.80
18-March-2020,128.95,144.00,128.95,142.95,139.791082390953150242,15475,621,2163267.00,10282,66.44,15.05,14.00
17-March-2020,108.90,120.00,108.90,120.00,119.864245377034658398,18062,65,2164988.00,16978,94.00,11.10,11.10
16-March-2020,105.65,109.80,100.00,100.00,104.394285714285714285,350,25,36538.00,340,97.14,9.80,-5.65
13-March-2020,105.50,109.70,105.50,108.45,106.104627766599597585,497,48,52734.00,444,89.34,4.20,2.95
12-March-2020,105.05,108.45,101.00,107.50,103.232428898332788492,3059,134,315788.00,2686,87.81,7.45,2.45
11-March-2020,108.00,111.25,102.50,105.05,105.571839080459770114,348,68,36739.00,239,68.68,8.75,-2.95
9-March-2020,110.00,111.00,105.80,106.00,108.515837104072398190,221,8,23982.00,221,100.00,5.20,-4.00
6-March-2020,120.00,124.00,111.20,111.45,114.208722741433021806,321,49,36661.00,242,75.39,12.80,-8.55
5-March-2020,120.00,121.90,117.55,120.00,119.295719844357976653,257,19,30659.00,225,87.55,4.35,0.00
4-March-2020,119.00,119.00,118.00,119.00,118.966183574879227053,414,7,49252.00,414,100.00,1.00,0.00
3-March-2020,119.00,119.00,119.00,119.00,119.000000000000000000,5,3,595.00,5,100.00,0.00,0.00
2-March-2020,118.10,120.10,108.50,113.75,115.085778123178550612,10294,144,1184693.00,6481,62.96,11.60,-4.35
28-February-2020,123.80,123.95,120.00,122.95,122.456978967495219885,523,23,64045.00,500,95.60,3.95,-0.85
27-February-2020,118.05,121.20,118.05,120.00,120.272164948453608247,485,10,58332.00,485,100.00,3.15,1.95
26-February-2020,119.00,123.80,119.00,121.80,120.485148514851485148,202,73,24338.00,151,74.75,4.80,2.80
25-February-2020,127.00,127.00,118.60,119.20,121.798198198198198198,555,46,67598.00,520,93.69,8.40,-7.80
24-February-2020,129.25,129.25,123.85,123.95,126.206185567010309278,97,12,12242.00,83,85.57,5.40,-5.30
20-February-2020,121.00,134.70,121.00,129.60,127.375314861460957178,1985,159,252840.00,829,41.76,13.70,8.60
19-February-2020,115.70,121.55,115.70,121.20,120.598360655737704918,1342,156,161843.00,1308,97.47,5.85,5.50
18-February-2020,109.15,126.65,109.10,123.75,110.451219512195121951,82,4,9057.00,75,91.46,17.55,14.60
17-February-2020,129.00,133.00,120.50,122.70,122.331257783312577833,803,66,98232.00,755,94.02,12.50,-6.30
14-February-2020,128.25,130.80,121.10,126.20,126.534600598035027765,18728,207,2369740.00,1194,6.38,9.70,-2.05
13-February-2020,131.65,131.65,126.40,128.90,127.315412186379928315,1116,16,142084.00,1111,99.55,5.25,-2.75
11-February-2020,126.40,131.05,126.35,129.05,128.678955453149001536,1302,61,167540.00,185,14.21,4.70,2.65
10-February-2020,131.00,132.80,130.00,131.25,130.288111888111888111,715,16,93156.00,715,100.00,2.80,0.25
7-February-2020,131.00,134.40,126.65,130.40,130.403118040089086859,449,40,58551.00,407,90.65,7.75,-0.60
6-February-2020,125.00,128.25,124.00,128.15,126.504622496147919876,1298,51,164203.00,1063,81.90,4.25,3.15
5-February-2020,132.15,134.80,128.00,129.90,128.020611229566453447,1407,14,180125.00,1405,99.86,6.80,-2.25
4-February-2020,127.00,127.00,126.65,126.95,126.957446808510638297,94,24,11934.00,46,48.94,0.35,-0.05
3-February-2020,128.00,128.00,122.70,123.05,123.866666666666666666,60,23,7432.00,51,85.00,5.30,-4.95
31-January-2020,129.30,129.30,128.00,128.00,128.110091743119266055,109,34,13964.00,109,100.00,1.30,-1.30
29-January-2020,124.00,128.80,123.50,128.50,125.890000000000000000,200,19,25178.00,75,37.50,5.30,4.50
28-January-2020,131.10,131.10,127.00,127.00,129.090909090909090909,11,6,1420.00,10,90.91,4.10,-4.10
27-January-2020,131.80,131.80,127.05,127.50,128.490384615384615384,312,73,40089.00,277,88.78,4.75,-4.30
24-January-2020,130.00,131.80,130.00,131.80,130.838862559241706161,211,18,27607.00,201,95.26,1.80,1.80
22-January-2020,128.70,129.90,127.40,127.70,127.694312796208530805,844,152,107774.00,699,82.82,2.50,-1.00
21-January-2020,133.00,133.55,132.95,132.95,133.000000000000000000,10,3,1330.00,10,100.00,0.60,-0.05
20-January-2020,143.00,143.00,130.55,131.75,133.964835164835164835,1365,66,182862.00,1035,75.82,12.45,-11.25
17-January-2020,140.00,140.00,132.15,133.05,134.756756756756756756,629,50,84762.00,491,78.06,7.85,-6.95
16-January-2020,137.10,138.20,134.00,136.95,134.550863723608445297,521,61,70101.00,500,95.97,4.20,-0.15
15-January-2020,133.30,136.60,133.00,134.00,133.523809523809523809,126,64,16824.00,126,100.00,3.60,0.70
14-January-2020,136.00,137.00,133.30,133.30,136.160000000000000000,50,6,6808.00,50,100.00,3.70,-2.70
13-January-2020,131.65,136.60,131.65,134.90,134.181481481481481481,270,69,36229.00,168,62.22,4.95,3.25
10-January-2020,137.00,141.95,133.00,136.75,136.984284532671629445,1209,209,165614.00,1047,86.60,8.95,-0.25
9-January-2020,140.00,142.20,130.10,136.40,134.044619422572178477,762,177,102142.00,406,53.28,12.10,-3.60
