Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,31.55,31.55,31.25,31.40,31.512500000000000000,400,5,12605.00,400,100.00,0.30,-0.15
4-January-2021,28.65,30.05,28.65,30.05,29.980769230769230769,52,3,1559.00,52,100.00,1.40,1.40
1-January-2021,30.00,31.05,28.65,28.65,29.178791615289765721,811,14,23664.00,811,100.00,2.40,-1.35
30-December-2020,30.15,30.15,30.15,30.15,30.125000000000000000,24,3,723.00,24,100.00,0.00,0.00
29-December-2020,30.00,30.40,30.00,30.15,30.116197183098591549,284,5,8553.00,284,100.00,0.40,0.15
23-December-2020,31.00,31.00,31.00,31.00,31.000000000000000000,15,1,465.00,15,100.00,0.00,0.00
18-December-2020,31.00,31.00,31.00,31.00,31.000000000000000000,80,1,2480.00,80,100.00,0.00,0.00
17-December-2020,31.95,31.95,31.00,31.00,31.219047619047619047,105,5,3278.00,105,100.00,0.95,-0.95
16-December-2020,31.00,31.00,31.00,31.00,31.000000000000000000,100,1,3100.00,100,100.00,0.00,0.00
15-December-2020,31.00,31.00,31.00,31.00,31.000000000000000000,1,1,31.00,1,100.00,0.00,0.00
4-December-2020,30.50,30.50,30.50,30.50,30.500000000000000000,500,1,15250.00,500,100.00,0.00,0.00
3-December-2020,30.50,30.50,30.50,30.50,30.488888888888888888,45,1,1372.00,45,100.00,0.00,0.00
1-December-2020,32.10,32.10,32.10,32.10,32.000000000000000000,1,1,32.00,1,100.00,0.00,0.00
17-November-2020,30.60,30.60,30.60,30.60,30.500000000000000000,2,2,61.00,2,100.00,0.00,0.00
12-November-2020,30.60,30.60,30.60,30.60,30.599683544303797468,632,1,19339.00,632,100.00,0.00,0.00
6-November-2020,30.60,30.60,30.60,30.60,30.600000000000000000,20,2,612.00,10,50.00,0.00,0.00
4-November-2020,30.80,30.80,30.80,30.80,30.800000000000000000,150,3,4620.00,150,100.00,0.00,0.00
2-November-2020,30.80,30.80,30.80,30.80,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
12-October-2020,32.40,32.40,32.40,32.40,32.400000000000000000,105,3,3402.00,105,100.00,0.00,0.00
30-September-2020,32.65,32.65,32.40,32.40,32.627450980392156862,51,2,1664.00,51,100.00,0.25,-0.25
21-September-2020,31.10,31.10,31.10,31.10,31.100000000000000000,50,2,1555.00,50,100.00,0.00,0.00
18-September-2020,32.70,32.70,31.10,31.10,32.526785714285714285,112,4,3643.00,112,100.00,1.60,-1.60
17-September-2020,32.70,32.70,32.70,32.70,32.692307692307692307,13,2,425.00,13,100.00,0.00,0.00
16-September-2020,32.70,32.70,32.70,32.70,32.700000000000000000,30,1,981.00,30,100.00,0.00,0.00
14-September-2020,32.75,32.75,32.70,32.70,32.625000000000000000,8,3,261.00,8,100.00,0.05,-0.05
8-September-2020,32.75,32.75,32.75,32.75,32.000000000000000000,1,1,32.00,1,100.00,0.00,0.00
1-September-2020,32.80,32.80,32.80,32.80,32.000000000000000000,1,1,32.00,1,100.00,0.00,0.00
28-August-2020,32.80,32.80,32.80,32.80,32.785714285714285714,28,3,918.00,28,100.00,0.00,0.00
25-August-2020,34.50,34.50,34.50,34.50,34.500000000000000000,30,1,1035.00,30,100.00,0.00,0.00
24-August-2020,36.20,36.20,36.20,36.20,36.000000000000000000,1,1,36.00,1,100.00,0.00,0.00
17-August-2020,36.20,36.20,36.20,36.20,36.000000000000000000,4,3,144.00,4,100.00,0.00,0.00
12-August-2020,36.20,36.20,36.20,36.20,36.000000000000000000,1,1,36.00,1,100.00,0.00,0.00
5-August-2020,36.20,36.20,36.20,36.20,36.000000000000000000,2,1,72.00,2,100.00,0.00,0.00
30-July-2020,36.20,36.20,36.20,36.20,36.000000000000000000,1,1,36.00,1,100.00,0.00,0.00
27-July-2020,36.20,36.20,36.20,36.20,36.200000000000000000,5,1,181.00,5,100.00,0.00,0.00
14-July-2020,36.30,36.30,36.20,36.20,36.275000000000000000,40,3,1451.00,40,100.00,0.10,-0.10
13-July-2020,38.10,38.10,38.10,38.10,38.100000000000000000,30,2,1143.00,30,100.00,0.00,0.00
7-July-2020,40.00,40.00,40.00,40.00,40.000000000000000000,15,2,600.00,15,100.00,0.00,0.00
6-July-2020,40.00,40.00,40.00,40.00,40.000000000000000000,1,1,40.00,1,100.00,0.00,0.00
1-July-2020,40.00,40.00,40.00,40.00,40.000000000000000000,20,1,800.00,20,100.00,0.00,0.00
24-June-2020,40.00,40.00,40.00,40.00,40.000000000000000000,41,3,1640.00,41,100.00,0.00,0.00
23-June-2020,43.35,43.35,41.20,41.20,41.428571428571428571,7,3,290.00,7,100.00,2.15,-2.15
9-June-2020,43.35,43.35,43.35,43.35,43.333333333333333333,30,1,1300.00,30,100.00,0.00,0.00
5-June-2020,45.60,45.60,45.60,45.60,45.600000000000000000,30,2,1368.00,30,100.00,0.00,0.00
2-June-2020,48.00,48.00,48.00,48.00,48.000000000000000000,2,1,96.00,2,100.00,0.00,0.00
20-May-2020,48.00,48.00,48.00,48.00,48.000000000000000000,2,1,96.00,2,100.00,0.00,0.00
4-May-2020,48.00,48.00,48.00,48.00,48.000000000000000000,85,1,4080.00,85,100.00,0.00,0.00
30-April-2020,48.20,48.20,48.20,48.20,48.173913043478260869,23,1,1108.00,23,100.00,0.00,0.00
29-April-2020,50.70,50.70,50.70,50.70,50.696428571428571428,168,7,8517.00,168,100.00,0.00,0.00
27-April-2020,54.00,54.00,53.00,53.35,53.705882352941176470,68,6,3652.00,58,85.29,1.00,-0.65
24-April-2020,54.50,54.50,54.50,54.50,54.000000000000000000,1,1,54.00,1,100.00,0.00,0.00
23-April-2020,54.50,54.50,54.50,54.50,54.473684210526315789,19,1,1035.00,19,100.00,0.00,0.00
17-April-2020,54.70,54.70,54.70,54.70,54.699164345403899721,718,9,39274.00,718,100.00,0.00,0.00
15-April-2020,57.55,57.55,57.55,57.55,57.444444444444444444,9,1,517.00,9,100.00,0.00,0.00
13-April-2020,63.70,63.70,60.55,60.55,60.714285714285714285,14,5,850.00,14,100.00,3.15,-3.15
9-April-2020,63.70,63.70,63.70,63.70,63.700000000000000000,50,2,3185.00,50,100.00,0.00,0.00
7-April-2020,63.70,63.70,63.70,63.70,63.571428571428571428,7,2,445.00,7,100.00,0.00,0.00
